drugbank_id	fdasrs_id	name	inchi_key
DB09243	6CTK2FB9QM	Hydracarbazine	WRYZEGZNBYOMLE-UHFFFAOYSA-N
DB09246	4728M5V8YD	Benmoxin	BEWNZPMDJIGBED-UHFFFAOYSA-N
DB09246	6809153Y60	Benmoxin	BEWNZPMDJIGBED-UHFFFAOYSA-N
DB09247	1II9D6CB3J	Iproclozide	GGECDTUJZOXAAR-UHFFFAOYSA-N
DB09248	38M8S7HXEW	Mebanazine	HHRZAEJMHSGZNP-UHFFFAOYSA-N
DB09248	9RJ47D5YKU	Mebanazine	HHRZAEJMHSGZNP-UHFFFAOYSA-N
DB09249	2797SKR967	Octamoxin	FODQIVGFADUBKE-UHFFFAOYSA-N
DB09249	9Z8NEO860J	Octamoxin	FODQIVGFADUBKE-UHFFFAOYSA-N
DB09251	T43RFP08KN	Phenoxypropazine	QNEXFJFTGQBXBJ-UHFFFAOYSA-N
DB09251	ZD90K4JIPZ	Phenoxypropazine	QNEXFJFTGQBXBJ-UHFFFAOYSA-N
DB09252	TK1T520ASG	Pivhydrazine	FWWDFDMCZLOXQI-UHFFFAOYSA-N
DB09254	807N226MNL	Caroxazone	KYCBWEZLKCTALM-UHFFFAOYSA-N
DB09256	4D5LOR404U	Tegafur	WFWLQNSHRPWKFK-UHFFFAOYSA-N
DB09256	5317337V7V	Tegafur	WFWLQNSHRPWKFK-UHFFFAOYSA-N
DB09257	UA8SE1325T	Gimeracil	ZPLQIPFOCGIIHV-UHFFFAOYSA-N
DB09262	XJR8Y07LJO	Imidafenacin	SQKXYSGRELMAAU-UHFFFAOYSA-N
DB09267	04NQ160FRU	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09267	06A33308KH	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09267	23TF4E6MXK	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09267	37077S2C93	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09267	391RT5Q293	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09267	5ZIX6B280A	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09267	8PD4806E06	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09267	ENI9OFC97N	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09267	I6YB87NXKG	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09267	K9CCS0RIBT	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09267	W5FO705VMX	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09267	Z354FO3V7J	Strontium ranelate	XXUZFRDUEGQHOV-UHFFFAOYSA-J
DB09268	95D580798S	Picosulfuric acid	UJIDKYTZIQTXPM-UHFFFAOYSA-N
DB09268	LR57574HN8	Picosulfuric acid	UJIDKYTZIQTXPM-UHFFFAOYSA-N
DB09268	VW106606Y8	Picosulfuric acid	UJIDKYTZIQTXPM-UHFFFAOYSA-N
DB09269	ER5I1W795A	Phenylacetic acid	WLJVXDMOQOGPHL-UHFFFAOYSA-N
DB09270	EJ27X76M46	Ubidecarenone	ACTIUHUUMQJHFO-UPTCCGCDSA-N
DB09270	U705VLF0VW	Ubidecarenone	ACTIUHUUMQJHFO-UPTCCGCDSA-N
DB09271	0C7M5WE60Q	Cimetropium	QVVOZYKELHAIPX-WVHCHWADSA-N
DB09271	1N3H74AYTK	Cimetropium	QVVOZYKELHAIPX-WVHCHWADSA-N
DB09272	45TPJ4MBQ1	Eluxadoline	QFNHIDANIVGXPE-FNZWTVRRSA-N
DB09272	7U4JQA48TT	Eluxadoline	QFNHIDANIVGXPE-FNZWTVRRSA-N
DB09273	MPM23GMO7Z	Doxofylline	HWXIGFIVGWUZAO-UHFFFAOYSA-N
DB09274	60W3249T9M	Artesunate	FIHJKUPKCHIPAT-AHIGJZGOSA-N
DB09274	CN5E49Z611	Artesunate	FIHJKUPKCHIPAT-AHIGJZGOSA-N
DB09274	USD5X0Z99I	Artesunate	FIHJKUPKCHIPAT-AHIGJZGOSA-N
DB09275	0W21KB56NS	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	295O53K152	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	434C3EI07T	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	726BAS5AW3	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	81O5YW46SY	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	901U359BNJ	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	BQE6KE1T4H	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	C2QXB9FL0L	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	F70D117TTU	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	L40S1PLZ5W	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	LWI5ZJ8WVL	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	M186RK4UPZ	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	Q91187K011	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	R3O80H60KX	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	Y7583EZO6S	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09275	ZS9CD1I8YE	Bismuth subcitrate potassium	YDDTTXDPCSCLKY-UHFFFAOYSA-H
DB09276	18HB6B1L37	Sodium aurothiomalate	LTEMOXGFFHXNNS-UHFFFAOYSA-L
DB09276	3D8CUH9F21	Sodium aurothiomalate	LTEMOXGFFHXNNS-UHFFFAOYSA-L
DB09276	LYR4M0NH37	Sodium aurothiomalate	LTEMOXGFFHXNNS-UHFFFAOYSA-L
DB09276	UR0T0B24E9	Sodium aurothiomalate	LTEMOXGFFHXNNS-UHFFFAOYSA-L
DB09277	2Z4659NSZ3	Choline C 11	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09277	381E0BTR5Q	Choline C 11	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09277	45I14D8O27	Choline C 11	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09277	M4AS4XGD4Q	Choline C 11	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09277	N91BDP6H0X	Choline C 11	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09277	Q32ZN48698	Choline C 11	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09277	QTT17582CB	Choline C 11	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09277	Y1HDI47S6K	Choline C 11	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09278	4XYU5U00C4	Activated charcoal	OKTJSMMVPCPJKN-UHFFFAOYSA-N
DB09278	7V68J5677O	Activated charcoal	OKTJSMMVPCPJKN-UHFFFAOYSA-N
DB09278	FDJ0A8596D	Activated charcoal	OKTJSMMVPCPJKN-UHFFFAOYSA-N
DB09279	P58222188P	Fimasartan	AMEROGPZOLAFBN-UHFFFAOYSA-N
DB09280	EGP8L81APK	Lumacaftor	UFSKUSARDNFIRC-UHFFFAOYSA-N
DB09281	3040SK5NKV	Magnesium trisilicate	GXGAKHNRMVGRPK-UHFFFAOYSA-N
DB09281	C2E1CI501T	Magnesium trisilicate	GXGAKHNRMVGRPK-UHFFFAOYSA-N
DB09281	FML8G1U0Y3	Magnesium trisilicate	GXGAKHNRMVGRPK-UHFFFAOYSA-N
DB09281	T6V3LHY838	Magnesium trisilicate	GXGAKHNRMVGRPK-UHFFFAOYSA-N
DB09282	D46583G77X	Molsidomine	XLFWDASMENKTKL-UHFFFAOYSA-N
DB09283	EYG5Y6355E	Trapidil	GSNOZLZNQMLSKJ-UHFFFAOYSA-N
DB09284	K5F4RU5VQJ	Imolamine	MGSPDRWOUCPKNZ-UHFFFAOYSA-N
DB09284	YJ3KV70R41	Imolamine	MGSPDRWOUCPKNZ-UHFFFAOYSA-N
DB09285	R133MWH7X1	Morniflumate	LDXSPUSKBDTEKA-UHFFFAOYSA-N
DB09286	5402501F0W	Pipamperone	AXKPFOAXAHJUAG-UHFFFAOYSA-N
DB09286	IT085U64JB	Pipamperone	AXKPFOAXAHJUAG-UHFFFAOYSA-N
DB09288	5CHW4JMR82	Propacetamol	QTGAJCQTLIRCFL-UHFFFAOYSA-N
DB09288	SH41QYH8E5	Propacetamol	QTGAJCQTLIRCFL-UHFFFAOYSA-N
DB09290	7ZRO0SC54Y	Ramosetron	NTHPAPBPFQJABD-LLVKDONJSA-N
DB09290	9551LHD87E	Ramosetron	NTHPAPBPFQJABD-LLVKDONJSA-N
DB09291	57O5S1QSAQ	Rolapitant	FIVSJYGQAIEMOC-ZGNKEGEESA-N
DB09291	J7Z9DBN8J0	Rolapitant	FIVSJYGQAIEMOC-ZGNKEGEESA-N
DB09291	NLE429IZUC	Rolapitant	FIVSJYGQAIEMOC-ZGNKEGEESA-N
DB09292	17ERJ0MKGI	Sacubitril	PYNXFZCZUAOOQC-UTKZUKDTSA-N
DB09292	51T0V5Z5AD	Sacubitril	PYNXFZCZUAOOQC-UTKZUKDTSA-N
DB09292	8F45HCQ47Q	Sacubitril	PYNXFZCZUAOOQC-UTKZUKDTSA-N
DB09292	MOP72GEP8Z	Sacubitril	PYNXFZCZUAOOQC-UTKZUKDTSA-N
DB09292	WB8FT61183	Sacubitril	PYNXFZCZUAOOQC-UTKZUKDTSA-N
DB09293	09G4I6V86Q	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	1526IW77GM	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	4GC1FOQ22U	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	4U541R2E6L	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	505TLP46J6	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	5TY3055J2U	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	694C0EFT9Q	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	98QPV8670C	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	9BV8610D7E	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	EK557FCO82	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	N37KB761Z5	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	QTO9S95T6L	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	T98FI7Y8K4	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	U6R26MK0LQ	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09293	V1UJ6I93CL	Iodide I-131	XMBWDFGMSWQBCA-RNFDNDRNSA-M
DB09296	2302768XJ8	Ombitasvir	PIDFDZJZLOTZTM-KHVQSSSXSA-N
DB09296	EQE3I70J3W	Ombitasvir	PIDFDZJZLOTZTM-KHVQSSSXSA-N
DB09297	HRQ5901O78	Paritaprevir	UAUIUKWPKRJZJV-QPLHLKROSA-N
DB09297	OU2YM37K86	Paritaprevir	UAUIUKWPKRJZJV-QPLHLKROSA-N
DB09298	33X338MNE4	Silibinin	SEBFKMXJBCUCAI-HKTJVKLFSA-N
DB09298	853OHH1429	Silibinin	SEBFKMXJBCUCAI-HKTJVKLFSA-N
DB09299	5HP2CJM5GF	Tenofovir alafenamide	LDEKQSIMHVQZJK-CAQYMETFSA-N
DB09299	EL9943AG5J	Tenofovir alafenamide	LDEKQSIMHVQZJK-CAQYMETFSA-N
DB09299	FWF6Q91TZO	Tenofovir alafenamide	LDEKQSIMHVQZJK-CAQYMETFSA-N
DB09299	H2S5S51WW6	Tenofovir alafenamide	LDEKQSIMHVQZJK-CAQYMETFSA-N
DB09299	J4414G3BUK	Tenofovir alafenamide	LDEKQSIMHVQZJK-CAQYMETFSA-N
DB09299	LH74NEA26W	Tenofovir alafenamide	LDEKQSIMHVQZJK-CAQYMETFSA-N
DB09300	0GH9JX37C8	Butylscopolamine	YBCNXCRZPWQOBR-WVHCHWADSA-N
DB09300	2Z3E1OF81V	Butylscopolamine	YBCNXCRZPWQOBR-WVHCHWADSA-N
DB09304	7L38105Z6E	Setiptiline	GVPIXRLYKVFFMK-UHFFFAOYSA-N
DB09304	9VOZ30EO2Y	Setiptiline	GVPIXRLYKVFFMK-UHFFFAOYSA-N
DB09305	9M1Z814TUV	Aptazapine	MNHDDERDSNZCCK-UHFFFAOYSA-N
DB09305	FT92B90306	Aptazapine	MNHDDERDSNZCCK-UHFFFAOYSA-N
DB09305	MW6LOG604N	Aptazapine	MNHDDERDSNZCCK-UHFFFAOYSA-N
DB09305	YCX29PO1C8	Aptazapine	MNHDDERDSNZCCK-UHFFFAOYSA-N
DB09306	2QW3FL6OPA	Metralindole	GVXBHSBKKJRBMS-UHFFFAOYSA-N
DB09306	M15TM76Y3L	Metralindole	GVXBHSBKKJRBMS-UHFFFAOYSA-N
DB09308	9U1ETH79CK	Solithromycin	IXXFZUPTQVDPPK-ZAWHAJPISA-N
DB09309	4PVB1EA20Q	Kitasamycin	IEMDOFXTVAPVLX-YWQHLDGFSA-N
DB09309	YX09Z4QW5Y	Kitasamycin	IEMDOFXTVAPVLX-YWQHLDGFSA-N
DB09313	5MCJ61S08T	Ioxaglic acid	TYYBFXNZMFNZJT-UHFFFAOYSA-N
DB09313	75JR975T11	Ioxaglic acid	TYYBFXNZMFNZJT-UHFFFAOYSA-N
DB09313	HQ43CN02U9	Ioxaglic acid	TYYBFXNZMFNZJT-UHFFFAOYSA-N
DB09313	Z40X7EI2AF	Ioxaglic acid	TYYBFXNZMFNZJT-UHFFFAOYSA-N
DB09314	059QF0KO0R	Technetium Tc-99m pertechnetate	ZTFPRNKAHXDALS-RCUQKECRSA-N
DB09314	63M8RYN44N	Technetium Tc-99m pertechnetate	ZTFPRNKAHXDALS-RCUQKECRSA-N
DB09314	7QV8F8BYNJ	Technetium Tc-99m pertechnetate	ZTFPRNKAHXDALS-RCUQKECRSA-N
DB09314	9159UV381P	Technetium Tc-99m pertechnetate	ZTFPRNKAHXDALS-RCUQKECRSA-N
DB09314	J65BV539M3	Technetium Tc-99m pertechnetate	ZTFPRNKAHXDALS-RCUQKECRSA-N
DB09315	3H3U766W84	Xenon-133	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09315	4XZL2K0MD6	Xenon-133	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09315	523F2E45LZ	Xenon-133	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09315	556B1MA12R	Xenon-133	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09315	726Q6M95ZA	Xenon-133	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09315	9C7571UDT5	Xenon-133	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09315	BT1ZJO5S8G	Xenon-133	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09315	EYH1YE0AQ6	Xenon-133	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09315	H95KBR1GDB	Xenon-133	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09315	X3P9A5HNYF	Xenon-133	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09316	37CB58V15B	Thallous Chloride	GBECUEIQVRDUKB-UHFFFAOYSA-M
DB09316	3I8Y076A0E	Thallous Chloride	GBECUEIQVRDUKB-UHFFFAOYSA-M
DB09316	4877X14G4C	Thallous Chloride	GBECUEIQVRDUKB-UHFFFAOYSA-M
DB09316	HQ02V0P496	Thallous Chloride	GBECUEIQVRDUKB-UHFFFAOYSA-M
DB09316	Q32ZN48698	Thallous Chloride	GBECUEIQVRDUKB-UHFFFAOYSA-M
DB09316	QTT17582CB	Thallous Chloride	GBECUEIQVRDUKB-UHFFFAOYSA-M
DB09320	17R794ESYN	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	1C87B1N51X	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	1LW5K9CIR1	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	46917D13T1	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	4Z8Y51M438	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	5UL276H6TF	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	667Y1107D3	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	7JFB7670YY	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	95URV01IDQ	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	A18LHT9ZXJ	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	AF5F3C86Z1	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	B42E10825B	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	C89ZJF1SVE	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	J91Z1P9X9X	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	O3S7RWT8R5	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	PUC887544V	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	Q42T66VG0C	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	RIT82F58GK	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	RM32BO3NX4	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	SSZ1S4I0US	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	T824SI1PU1	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	VL775ZTH4C	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	W84930057W	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	WH3RD005B0	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	YS5LY7JF4N	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	Z1GL5S1Z1Z	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	Z20HTT1027	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	ZNF8RW35GK	Procaine benzylpenicillin	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09321	BU9140A8PQ	Zinc oxide	XLOMVQKBTHCTTD-UHFFFAOYSA-N
DB09321	CE2MEZ74RT	Zinc oxide	XLOMVQKBTHCTTD-UHFFFAOYSA-N
DB09321	E44B57UV42	Zinc oxide	XLOMVQKBTHCTTD-UHFFFAOYSA-N
DB09321	J41CSQ7QDS	Zinc oxide	XLOMVQKBTHCTTD-UHFFFAOYSA-N
DB09321	KRU3C29X7Z	Zinc oxide	XLOMVQKBTHCTTD-UHFFFAOYSA-N
DB09322	0J6Z13X3WO	Zinc sulfate	NWONKYPBYAMBJT-UHFFFAOYSA-L
DB09322	13S1S8SF37	Zinc sulfate	NWONKYPBYAMBJT-UHFFFAOYSA-L
DB09322	7IS9N8KPMG	Zinc sulfate	NWONKYPBYAMBJT-UHFFFAOYSA-L
DB09322	O40UQP6WCF	Zinc sulfate	NWONKYPBYAMBJT-UHFFFAOYSA-L
DB09324	49MU89FVBV	Sulbactam	FKENQMMABCRJMK-RITPCOANSA-N
DB09324	DKQ4T82YE6	Sulbactam	FKENQMMABCRJMK-RITPCOANSA-N
DB09324	S4TF6I2330	Sulbactam	FKENQMMABCRJMK-RITPCOANSA-N
DB09325	18HB6B1L37	Sodium fluoride	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09325	4M4WE5N2GE	Sodium fluoride	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09325	8ZYQ1474W7	Sodium fluoride	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09325	9L75099X6R	Sodium fluoride	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09325	LYR4M0NH37	Sodium fluoride	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09325	Q80VPU408O	Sodium fluoride	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09325	RGL5YE86CZ	Sodium fluoride	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09325	UR0T0B24E9	Sodium fluoride	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09326	5138Q19F1X	Ammonia N-13	QGZKDVFQNNGYKY-BJUDXGSMSA-N
DB09326	54S68520I4	Ammonia N-13	QGZKDVFQNNGYKY-BJUDXGSMSA-N
DB09326	9OQO0E343Z	Ammonia N-13	QGZKDVFQNNGYKY-BJUDXGSMSA-N
DB09327	4D5LOR404U	Tegafur-uracil	DHMYGZIEILLVNR-UHFFFAOYSA-N
DB09327	5317337V7V	Tegafur-uracil	DHMYGZIEILLVNR-UHFFFAOYSA-N
DB09327	56HH86ZVCT	Tegafur-uracil	DHMYGZIEILLVNR-UHFFFAOYSA-N
DB09327	OZF8J4VAIK	Tegafur-uracil	DHMYGZIEILLVNR-UHFFFAOYSA-N
DB09330	3C06JJ0Z2O	Osimertinib	DUYJMQONPNNFPI-UHFFFAOYSA-N
DB09330	RDL94R2A16	Osimertinib	DUYJMQONPNNFPI-UHFFFAOYSA-N
DB09332	18HB6B1L37	Kappadione	GZBACHSOZNEZOG-UHFFFAOYSA-J
DB09332	2OVL75B30W	Kappadione	GZBACHSOZNEZOG-UHFFFAOYSA-J
DB09332	GRL65FEU3T	Kappadione	GZBACHSOZNEZOG-UHFFFAOYSA-J
DB09332	LYR4M0NH37	Kappadione	GZBACHSOZNEZOG-UHFFFAOYSA-J
DB09332	R2L46WE615	Kappadione	GZBACHSOZNEZOG-UHFFFAOYSA-J
DB09332	UR0T0B24E9	Kappadione	GZBACHSOZNEZOG-UHFFFAOYSA-J
DB09333	50S7W5M9ZZ	Iopodic acid	YQNFBOJPTAXAKV-UHFFFAOYSA-N
DB09333	F316LLW9WW	Iopodic acid	YQNFBOJPTAXAKV-UHFFFAOYSA-N
DB09333	F604ZKI910	Iopodic acid	YQNFBOJPTAXAKV-UHFFFAOYSA-N
DB09335	2IXX802851	Alatrofloxacin	UUZPPAMZDFLUHD-VUJLHGSVSA-N
DB09335	7QVV6I50DT	Alatrofloxacin	UUZPPAMZDFLUHD-VUJLHGSVSA-N
DB09338	059QF0KO0R	Mersalyl	HQRSUIDICNOLPX-UHFFFAOYSA-M
DB09338	63M8RYN44N	Mersalyl	HQRSUIDICNOLPX-UHFFFAOYSA-M
DB09338	7QV8F8BYNJ	Mersalyl	HQRSUIDICNOLPX-UHFFFAOYSA-M
DB09338	9159UV381P	Mersalyl	HQRSUIDICNOLPX-UHFFFAOYSA-M
DB09338	J65BV539M3	Mersalyl	HQRSUIDICNOLPX-UHFFFAOYSA-M
DB09342	EPD1EH7F53	Propoxycaine	CAJIGINSTLKQMM-UHFFFAOYSA-N
DB09342	K490D39G46	Propoxycaine	CAJIGINSTLKQMM-UHFFFAOYSA-N
DB09343	4H59KLQ0A4	Tipiracil	QQHMKNYGKVVGCZ-UHFFFAOYSA-N
DB09343	NGO10K751P	Tipiracil	QQHMKNYGKVVGCZ-UHFFFAOYSA-N
DB09345	068X84E056	Pramocaine	DQKXQSGTHWVTAD-UHFFFAOYSA-N
DB09345	88AYB867L5	Pramocaine	DQKXQSGTHWVTAD-UHFFFAOYSA-N
DB09346	1I3Z5LHR6P	Metrizoic acid	GGGDNPWHMNJRFN-UHFFFAOYSA-N
DB09346	CM1N99QR1M	Metrizoic acid	GGGDNPWHMNJRFN-UHFFFAOYSA-N
DB09346	O65Q227UIC	Metrizoic acid	GGGDNPWHMNJRFN-UHFFFAOYSA-N
DB09346	RJY6JR42WQ	Metrizoic acid	GGGDNPWHMNJRFN-UHFFFAOYSA-N
DB09346	V717MS5D5B	Metrizoic acid	GGGDNPWHMNJRFN-UHFFFAOYSA-N
DB09347	24256BQV7M	Acetrizoic acid	GNOGSFBXBWBTIG-UHFFFAOYSA-N
DB09347	361QYH8LGO	Acetrizoic acid	GNOGSFBXBWBTIG-UHFFFAOYSA-N
DB09347	5GF4B2I1DD	Acetrizoic acid	GNOGSFBXBWBTIG-UHFFFAOYSA-N
DB09348	6RC3ZT4HB0	Propiolactone	VEZXCJBBBCKRPI-UHFFFAOYSA-N
DB09350	LWK91TU9AH	Piperonyl butoxide	FIPWRIJSWJWJAI-UHFFFAOYSA-N
DB09351	759O83814X	Levobetaxolol	NWIUTZDMDHAVTP-KRWDZBQOSA-N
DB09351	75O9XHA4TU	Levobetaxolol	NWIUTZDMDHAVTP-KRWDZBQOSA-N
DB09351	8MR4W4O06J	Levobetaxolol	NWIUTZDMDHAVTP-KRWDZBQOSA-N
DB09351	WKM694DUG8	Levobetaxolol	NWIUTZDMDHAVTP-KRWDZBQOSA-N
DB09352	7UDF5TX27X	Hydroxyamphetamine	GIKNHHRFLCDOEU-UHFFFAOYSA-N
DB09353	556Q0P6PB1	Octasulfur	JLQNHALFVCURHW-UHFFFAOYSA-N
DB09353	70FD1KFU70	Octasulfur	JLQNHALFVCURHW-UHFFFAOYSA-N
DB09355	G58F8OPL4I	Sulfabenzamide	PBCZLFBEBARBBI-UHFFFAOYSA-N
DB09355	ZY48TOH8CR	Sulfabenzamide	PBCZLFBEBARBBI-UHFFFAOYSA-N
DB09357	1O6C93RI7Z	Dexpanthenol	SNPLKNRPJHDVJA-ZETCQYMHSA-N
DB09364	059QF0KO0R	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	17R794ESYN	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	1LW5K9CIR1	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	4Z8Y51M438	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	63M8RYN44N	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	7JFB7670YY	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	7QV8F8BYNJ	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	9159UV381P	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	95URV01IDQ	Procaine merethoxylline	XRCLWOYOVQUZLE-UHFFFAOYSA-M
