drugbank_id	bindingdb_id	name	inchi_key
DB06882	31825	1-[1-(3-aminophenyl)-3-tert-butyl-1H-pyrazol-5-yl]-3-naphthalen-1-ylurea	HJWMLCDGRWWLAQ-UHFFFAOYSA-N
DB06883	50115216	1-[1-(3-aminophenyl)-3-tert-butyl-1H-pyrazol-5-yl]-3-phenylurea	DHNYNLNKNQJSHF-UHFFFAOYSA-N
DB06888	50192071	(13R,15S)-13-METHYL-16-OXA-8,9,12,22,24-PENTAAZAHEXACYCLO[15.6.2.16,9.1,12,15.0,2,7.0,21,25]HEPTACOSA-1(24),2,4,6,17(25),18,20-HEPTAENE-23,26-DIONE	KBLPHMRCKHFBJB-OLZOCXBDSA-N
DB06891	11625	5-{[(4-AMINO-3-CHLORO-5-FLUOROPHENYL)SULFONYL]AMINO}-1,3,4-THIADIAZOLE-2-SULFONAMIDE	HOLJYLOVIHBQHO-UHFFFAOYSA-N
DB06896	24440	1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide	OBSFXHDOLBYWRJ-UHFFFAOYSA-N
DB06902	29609	4-(1-methyl-1-phenylethyl)phenol	QBDSZLJBMIMQRS-UHFFFAOYSA-N
DB06909	50412414	1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide	QZGJNFBMYYEFGM-UHFFFAOYSA-N
DB06910	152	[4-R-(4-ALPHA,6-BETA,7-BETA]-HEXAHYDRO-5,6-DI(HYDROXY)-1,3-DI(ALLYL)-4,7-BISPHENYLMETHYL)-2H-1,3-DIAZEPINONE	IWJSQELMWLOYSO-LWSSLDFYSA-N
DB06914	50183062	1-({2-[2-(4-CHLOROPHENYL)ETHYL]-1,3-DIOXOLAN-2-YL}METHYL)-1H-IMIDAZOLE	NPIOYRIZNLPLDH-UHFFFAOYSA-N
DB06916	50205947	N-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-1-[2-(1H-IMIDAZOL-1-YL)-6-METHYLPYRIMIDIN-4-YL]-D-PROLINAMIDE	LBCGUKCXRVUULK-QGZVFWFLSA-N
DB06916	50205975	N-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-1-[2-(1H-IMIDAZOL-1-YL)-6-METHYLPYRIMIDIN-4-YL]-D-PROLINAMIDE	LBCGUKCXRVUULK-QGZVFWFLSA-N
DB06917	50294173	(4-fluorophenyl)(pyridin-4-yl)methanone	WTRWBYGUMQEFFI-UHFFFAOYSA-N
DB06919	50133531	D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide	CJHLRGCXPGIPCB-MOPGFXCFSA-N
DB06922	41850	2-[(1R)-1-carboxy-2-naphthalen-1-ylethyl]-1,3-dioxo-2,3-dihydro-1H-isoindole-5-carboxylic acid	CZNPWASYMRBJCX-GOSISDBHSA-N
DB06924	50373037	(2R)-2-benzyl-3-nitropropanoic acid	GCXOTBPCUQHSAO-SECBINFHSA-N
DB06925	14949	3-(2-AMINOQUINAZOLIN-6-YL)-4-METHYL-N-[3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE	YEIASMOUYNOXGA-UHFFFAOYSA-N
DB06927	50152615	[5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-YL]ACETONITRILE	ZKJVCUXZMYKTLT-UHFFFAOYSA-N
DB06930	16751	N-[amino(imino)methyl]-2-(2,5-diphenyl-1H-pyrrol-1-yl)acetamide	WVLDNAVUCUAGDP-UHFFFAOYSA-N
DB06931	25265	(1-HYDROXYNONANE-1,1-DIYL)BIS(PHOSPHONIC ACID)	COHUUYPEYRMWTH-UHFFFAOYSA-N
DB06932	19087	10,11-dimethoxy-4-methyldibenzo[c,f]-2,7-naphthyridine-3,6-diamine	NVINUNQBDNEMSY-UHFFFAOYSA-N
DB06933	50224009	N-(tert-butyl)-4-[5-(pyridin-2-ylamino)quinolin-3-yl]benzenesulfonamide	GJTCKUKIFXWJKG-UHFFFAOYSA-N
DB06937	20733	4-(6-HYDROXY-BENZO[D]ISOXAZOL-3-YL)BENZENE-1,3-DIOL	NBTXJDAHLMMIGY-UHFFFAOYSA-N
DB06938	17678	4-[[2-[[4-chloro-3-(trifluoromethyl)phenyl]amino]-3H-benzimidazol-5-yl]oxy]-N-methyl-pyridine-2-carboxamide	ZJLSMLDOCGOURY-UHFFFAOYSA-N
DB06940	20649	N-ethyl-4-{[5-(methoxycarbamoyl)-2-methylphenyl]amino}-5-methylpyrrolo[2,1-f][1,2,4]triazine-6-carboxamide	ZZTMFGIGOADCFX-UHFFFAOYSA-N
DB06944	7108	N-(3-cyclopropyl-1H-pyrazol-5-yl)-2-(2-naphthyl)acetamide	RIGZCVNCFXYBEG-UHFFFAOYSA-N
DB06945	50348671	N-hydroxy-4-({4-[4-(trifluoromethyl)phenoxy]phenyl}sulfonyl)tetrahydro-2H-pyran-4-carboxamide	FOSWRYKPHVPIDJ-UHFFFAOYSA-N
DB06948	5530	2-ANILINO-6-CYCLOHEXYLMETHOXYPURINE	XWWRLKIBRPJQJX-UHFFFAOYSA-N
DB06949	31930	N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]naphthalene-2-carbohydrazide	LVLHTGJPIBVDTM-ZVBGSRNCSA-N
DB06950	31926	4-chloro-N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide	ZDMUFSJTENTNDA-NGYBGAFCSA-N
DB06954	25896	2-(cycloheptylmethyl)-1,1-dioxido-1-benzothiophen-6-yl sulfamate	BIASYWBGUYOWJR-UHFFFAOYSA-N
DB06956	15393	N-(4-ACETYLPHENYL)-5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-1H-PYRAZOLE-4-CARBOXAMIDE	BTTFXKUTBNGQTP-UHFFFAOYSA-N
DB06957	50182712	4-CHLORO-6-(4-{4-[4-(METHYLSULFONYL)BENZYL]PIPERAZIN-1-YL}-1H-PYRAZOL-5-YL)BENZENE-1,3-DIOL	BDFJIEMVNDLSTB-UHFFFAOYSA-N
DB06958	50182714	5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-PIPERAZIN-1-YL-1H-PYRAZOLE-3-CARBOXAMIDE	SORAKBHHTGVZCS-UHFFFAOYSA-N
DB06961	20903	5-(5-chloro-2,4-dihydroxyphenyl)-N-ethyl-4-[4-(morpholin-4-ylmethyl)phenyl]isoxazole-3-carboxamide	APGOABVITLQCKW-UHFFFAOYSA-N
DB06962	50374176	(5-(aminomethyl)-2H-spiro[benzofuran-3,4'-piperidine]-1'-yl)(5-(phenylethynyl)furan-2-yl)methanone	YKTUSHSSKIWDRY-UHFFFAOYSA-N
DB06964	20899	5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)ISOXAZOLE-3-CARBOXAMIDE	JXPCDMPJCKNLBY-UHFFFAOYSA-N
DB06967	18039	6-ETHYL-5-[9-(3-METHOXYPROPYL)-9H-CARBAZOL-2-YL]PYRIMIDINE-2,4-DIAMINE	MLSVRCGEBXIIQO-UHFFFAOYSA-N
DB06969	33237	2-amino-4-[2,4-dichloro-5-(2-pyrrolidin-1-ylethoxy)phenyl]-N-ethylthieno[2,3-d]pyrimidine-6-carboxamide	WJUNQSYQHHIVFX-UHFFFAOYSA-N
DB06970	50137778	2-CHLORO-N-(3-CYANO-5,6-DIHYDRO-4H-CYCLOPENTA[B]THIOPHEN-2-YL)-5-DIETHYLSULFAMOYL-BENZAMIDE	MZCDQILVXXIMEV-UHFFFAOYSA-N
DB06971	50175780	N-{2-[(4'-CYANO-1,1'-BIPHENYL-4-YL)OXY]ETHYL}-N'-HYDROXY-N-METHYLUREA	GVMUNGGWXRKCEU-UHFFFAOYSA-N
DB06973	29608	4,4'-PROPANE-2,2-DIYLDIPHENOL	IISBACLAFKSPIT-UHFFFAOYSA-N
DB06974	30545	5-hydroxy-4-(7-methoxy-1,1-dioxido-2H-1,2,4-benzothiadiazin-3-yl)-2-(3-methylbutyl)-6-phenylpyridazin-3(2H)-one	HTTWNUWLEOXVKB-UHFFFAOYSA-N
DB06978	31931	N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]-4-methoxybenzohydrazide	BMGXNERTVNWBJG-CNHKJKLMSA-N
DB06985	50019040	2-[({4-[2-(trifluoromethyl)phenyl]piperidin-1-yl}carbonyl)amino]benzoic acid	MEAQCLPMSVEOQF-UHFFFAOYSA-N
DB06986	50194412	2-CHLORO-N-[(1R,2R)-1-HYDROXY-2,3-DIHYDRO-1H-INDEN-2-YL]-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE	LRHOLHTVXXSIMG-BXUZGUMPSA-N
DB06989	50188776	{4-[2-BENZYL-3-METHOXY-2-(METHOXYCARBONYL)-3-OXOPROPYL]PHENYL}SULFAMIC ACID	SUACYXRSGYYBGT-UHFFFAOYSA-N
DB06991	50236473	N-[2-methyl-5-(methylcarbamoyl)phenyl]-2-{[(1R)-1-methylpropyl]amino}-1,3-thiazole-5-carboxamide	OYOUIHFZUAKCEF-LLVKDONJSA-N
DB06991	50236483	N-[2-methyl-5-(methylcarbamoyl)phenyl]-2-{[(1R)-1-methylpropyl]amino}-1,3-thiazole-5-carboxamide	OYOUIHFZUAKCEF-LLVKDONJSA-N
DB06992	32522	(3,3-dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone	SIDDLTBLAQYZIZ-UHFFFAOYSA-N
DB06995	50271940	N-({4-[(2-aminopyridin-4-yl)oxy]-3-fluorophenyl}carbamoyl)-2-(4-fluorophenyl)acetamide	USBSTVPJNQLYEM-UHFFFAOYSA-N
DB06997	50271895	2-(4-fluorophenyl)-N-{[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]carbamoyl}acetamide	BMPOCDJEXAXXEZ-UHFFFAOYSA-N
DB06999	25617	N-{3-[(5-chloro-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]-2,4-difluorophenyl}propane-1-sulfonamide	YZDJQTHVDDOVHR-UHFFFAOYSA-N
DB07001	36402	(3S,5E)-3-propyl-3,4-dihydrothieno[2,3-f][1,4]oxazepin-5(2H)-imine	JIIBOYBTIWHZFJ-ZETCQYMHSA-N
DB07002	50148167	4-({4-[(4-methoxypyridin-2-yl)amino]piperidin-1-yl}carbonyl)benzonitrile	SZUVGMCKKLJAFX-UHFFFAOYSA-N
DB07003	36401	(2S)-2-methyl-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine	TUOXPJFCQDMQOX-YFKPBYRVSA-N
DB07005	50085448	D-phenylalanyl-N-{4-[amino(iminio)methyl]benzyl}-L-prolinamide	VZFTWWJAUZOJDH-MOPGFXCFSA-O
DB07006	50245497	9-HYDROXY-6-(3-HYDROXYPROPYL)-4-(2-METHOXYPHENYL)PYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE	AOGOZJCRIFBTTN-UHFFFAOYSA-N
DB07007	36403	(3R)-3-[(1,2,3,4-tetrahydroisoquinolin-7-yloxy)methyl]-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine	UDFXWCLBONUMNA-CYBMUJFWSA-N
DB07008	50207101	4-(1,3-BENZODIOXOL-5-YLOXY)-2-[4-(1H-IMIDAZOL-1-YL)PHENOXY]PYRIMIDINE	XPXGYINSBORUMM-UHFFFAOYSA-N
DB07009	50154062	2-(5-HYDROXY-NAPHTHALEN-1-YL)-1,3-BENZOOXAZOL-6-OL	JHOZVRGNIYFYHE-UHFFFAOYSA-N
DB07010	15621	N-BENZYL-4-[4-(3-CHLOROPHENYL)-1H-PYRAZOL-3-YL]-1H-PYRROLE-2-CARBOXAMIDE	PDJZASCRQRBYQS-UHFFFAOYSA-N
DB07010	225377	N-BENZYL-4-[4-(3-CHLOROPHENYL)-1H-PYRAZOL-3-YL]-1H-PYRROLE-2-CARBOXAMIDE	PDJZASCRQRBYQS-UHFFFAOYSA-N
DB07011	50208484	(3S)-1-(1,3-BENZODIOXOL-5-YLMETHYL)-3-[4-(1H-IMIDAZOL-1-YL)PHENOXY]PIPERIDINE	HHOPJGKEAIIIDF-FQEVSTJZSA-N
DB07012	84654	6-AMINO-3,7-DIHYDRO-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE	VQSMWFVKBKMHTO-UHFFFAOYSA-N
DB07013	23502	TERT-BUTYL 4-({[4-(BUT-2-YN-1-YLAMINO)PHENYL]SULFONYL}METHYL)-4-[(HYDROXYAMINO)CARBONYL]PIPERIDINE-1-CARBOXYLATE	RXFCFGLSOUOCEA-UHFFFAOYSA-N
DB07014	31559	2-(1,3-benzodioxol-5-yl)-5-[(3-fluoro-4-methoxybenzyl)sulfanyl]-1,3,4-oxadiazole	TUTZKAQTSPMEBI-UHFFFAOYSA-N
DB07019	50221537	N-[(5R,14R)-5-AMINO-5,14-DIMETHYL-4-OXO-3-OXA-18-AZATRICYCLO[15.3.1.1~7,11~]DOCOSA-1(21),7(22),8,10,17,19-HEXAEN-19-YL]-N-METHYLMETHANESULFONAMIDE	QWDOKZPZLWNULU-MZNJEOGPSA-N
DB07024	50200804	2-(3,4-DIHYDROXYPHENYL)-8-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-3-HYDROXY-6-METHYL-4H-CHROMEN-4-ONE	CEXBEGBNDJVZPK-UHFFFAOYSA-N
DB07025	50195206	3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)QUINOLIN-2(1H)-ONE	KBIHHEGEALBUMT-UHFFFAOYSA-N
DB07028	16238	(2-{[(4-BROMO-2-FLUOROBENZYL)AMINO]CARBONYL}-5-CHLOROPHENOXY)ACETIC ACID	ZLIGBZRXAQNUFO-UHFFFAOYSA-N
DB07029	50207104	4-(1,3-BENZODIOXOL-5-YLOXY)-2-[4-(1H-IMIDAZOL-1-YL)PHENOXY]-6-METHYLPYRIMIDINE	QQBNDYARFVOEGW-UHFFFAOYSA-N
DB07030	16239	(5-CHLORO-2-{[(3-NITROBENZYL)AMINO]CARBONYL}PHENOXY)ACETIC ACID	VABIMMIJVWNHFI-UHFFFAOYSA-N
DB07031	31889	3-Fluoro-4-{[(2R)-2-hydroxy-2-(5,5,8,8-tetramethyl-5,6,7,8-tetrahydro-2-naphthalenyl)acetyl]amino}benzoic acid	AANFHDFOMFRLLR-LJQANCHMSA-N
DB07031	31890	3-Fluoro-4-{[(2R)-2-hydroxy-2-(5,5,8,8-tetramethyl-5,6,7,8-tetrahydro-2-naphthalenyl)acetyl]amino}benzoic acid	AANFHDFOMFRLLR-LJQANCHMSA-N
DB07032	50152627	2-(4-HYDROXY-PHENYL)BENZOFURAN-5-OL	SNNNDCMXZYWCCI-UHFFFAOYSA-N
DB07044	31928	3-bromo-N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide	VOWXAXNVAGLOGM-NGYBGAFCSA-N
DB07050	10886	5-[(phenylsulfonyl)amino]-1,3,4-thiadiazole-2-sulfonamide	PWDGTQXZLNDOKS-UHFFFAOYSA-N
DB07051	14785	3,5-DIMETHYL-1-PHENYL-1H-PYRAZOLE-4-CARBOXYLIC ACID ETHYL ESTER	BUIZDUYEIRRDAV-UHFFFAOYSA-O
DB07053	50179236	2-{5-[3-(7-PROPYL-3-TRIFLUOROMETHYLBENZO[D]ISOXAZOL-6-YLOXY)PROPOXY]INDOL-1-YL}ETHANOIC ACID	TWVYNPULGKGJOS-UHFFFAOYSA-N
DB07056	29841	2-(6-{[(3-chloro-2-methylphenyl)sulfonyl]amino}pyridin-2-yl)-N,N-diethylacetamide	JNWQLOFSMUGRNY-UHFFFAOYSA-N
DB07059	17983	N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOXAZIN-4-YL]ETHYL}ACETAMIDE	GBXSOZDYCSBLQX-UHFFFAOYSA-N
DB07061	79572	1-(CYCLOHEXYLAMINO)-3-(6-METHYL-3,4-DIHYDRO-1H-CARBAZOL-9(2H)-YL)PROPAN-2-OL	AXYFCRIRLKSCRR-SFHVURJKSA-N
DB07062	30410	N-{3-[4-Hydroxy-1-(3-methylbutyl)-2-oxo-1,2-dihydropyrrolo[1,2-b]pyridazin-3-yl]-1,1-dioxido-2H-1,2,4-benzothiadiazin-7-yl}methanesulfonamide	FTVCONULIKITPZ-UHFFFAOYSA-N
DB07063	16469	{3-[(4,5,7-TRIFLUORO-1,3-BENZOTHIAZOL-2-YL)METHYL]-1H-INDOL-1-YL}ACETIC ACID	KYHVTMFADJNSGS-UHFFFAOYSA-N
DB07069	50265459	3-Hydroxyhippuric acid	XDOFWFNMYJRHEW-UHFFFAOYSA-N
DB07070	50176608	(2S)-2-{3-[({[2-fluoro-4-(trifluoromethyl)phenyl]carbonyl}amino)methyl]-4-methoxybenzyl}butanoic acid	BDLLIPYDNFENMY-ZDUSSCGKSA-N
DB07072	50210526	(1S,2R,5S)-5-[3-(TRIFLUOROMETHYL)-5,6-DIHYDRO[1,2,4]TRIAZOLO[4,3-A]PYRAZIN-7(8H)-YL]-2-(2,4,5-TRIFLUOROPHENYL)CYCLOHEXANAMINE	CNKRZILQBKJWDS-WMFXKJRFSA-N
DB07072	50212927	(1S,2R,5S)-5-[3-(TRIFLUOROMETHYL)-5,6-DIHYDRO[1,2,4]TRIAZOLO[4,3-A]PYRAZIN-7(8H)-YL]-2-(2,4,5-TRIFLUOROPHENYL)CYCLOHEXANAMINE	CNKRZILQBKJWDS-WMFXKJRFSA-N
DB07073	50261834	5,5-dimethyl-2-morpholin-4-yl-5,6-dihydro-1,3-benzothiazol-7(4H)-one	DZXMARZBAUMWLK-UHFFFAOYSA-N
DB07075	50195215	3-(5-{[4-(AMINOMETHYL)PIPERIDIN-1-YL]METHYL}-1H-INDOL-2-YL)-1H-INDAZOLE-6-CARBONITRILE	WBKUBPBCFYCSRT-UHFFFAOYSA-N
DB07076	50138674	6-[(Z)-AMINO(IMINO)METHYL]-N-[3-(CYCLOPENTYLOXY)PHENYL]-2-NAPHTHAMIDE	FWTQOPWAMQXIMI-UHFFFAOYSA-N
DB07078	14649	(3Z)-6-(4-HYDROXY-3-METHOXYPHENYL)-3-(1H-PYRROL-2-YLMETHYLENE)-1,3-DIHYDRO-2H-INDOL-2-ONE	AYSXURJZVXBSRV-WJDWOHSUSA-N
DB07079	26554	3-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}propane-1-thiol	CARKQNSZFCLNKM-UHFFFAOYSA-N
DB07080	19993	N-(2,2,2-TRIFLUOROETHYL)-N-{4-[2,2,2-TRIFLUORO-1-HYDROXY-1-(TRIFLUOROMETHYL)ETHYL]PHENYL}BENZENESULFONAMIDE	SGIWFELWJPNFDH-UHFFFAOYSA-N
DB07081	50221443	(2R)-4-[(8R)-8-METHYL-2-(TRIFLUOROMETHYL)-5,6-DIHYDRO[1,2,4]TRIAZOLO[1,5-A]PYRAZIN-7(8H)-YL]-4-OXO-1-(2,4,5-TRIFLUOROPHENYL)BUTAN-2-AMINE	FDEXEPZGMKFCTG-PSASIEDQSA-N
DB07081	50221455	(2R)-4-[(8R)-8-METHYL-2-(TRIFLUOROMETHYL)-5,6-DIHYDRO[1,2,4]TRIAZOLO[1,5-A]PYRAZIN-7(8H)-YL]-4-OXO-1-(2,4,5-TRIFLUOROPHENYL)BUTAN-2-AMINE	FDEXEPZGMKFCTG-PSASIEDQSA-N
DB07086	50128414	4-[(1S,2S,5S)-5-(HYDROXYMETHYL)-8-METHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL	XXIFNRNIQJKFLP-XHSDSOJGSA-N
DB07086	50161604	4-[(1S,2S,5S)-5-(HYDROXYMETHYL)-8-METHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL	XXIFNRNIQJKFLP-XHSDSOJGSA-N
DB07089	50220319	N-[amino(imino)methyl]-2-[2-(2-chlorophenyl)-4-(4-propoxyphenyl)-3-thienyl]acetamide	VZSMTBLDWPKVRW-UHFFFAOYSA-N
DB07092	50221970	(2S,3S)-3-AMINO-4-(3,3-DIFLUOROPYRROLIDIN-1-YL)-N,N-DIMETHYL-4-OXO-2-(TRANS-4-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-6-YLCYCLOHEXYL)BUTANAMIDE	JNAZOMVWUGPITI-LNMJFAINSA-N
DB07092	50221981	(2S,3S)-3-AMINO-4-(3,3-DIFLUOROPYRROLIDIN-1-YL)-N,N-DIMETHYL-4-OXO-2-(TRANS-4-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-6-YLCYCLOHEXYL)BUTANAMIDE	JNAZOMVWUGPITI-LNMJFAINSA-N
DB07093	50056538	{3-[(5-CHLORO-1,3-BENZOTHIAZOL-2-YL)METHYL]-2,4-DIOXO-3,4-DIHYDROPYRIMIDIN-1(2H)-YL}ACETIC ACID	RQWICELTTDJODO-UHFFFAOYSA-N
DB07094	50294164	1-(2,2'-bithiophen-5-yl)methanamine	FHYTVXBZSXZMGD-UHFFFAOYSA-N
DB07096	27498	6-AMINO-BENZO[DE]ISOQUINOLINE-1,3-DIONE	SSMIFVHARFVINF-UHFFFAOYSA-N
DB07097	31934	4-tert-butyl-N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide	FVJUELRQTOWYRY-ZVBGSRNCSA-N
DB07098	31927	4-bromo-N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide	HKNUDJDAVYPTGD-NGYBGAFCSA-N
DB07099	24243	N-[4-(benzyloxy)phenyl]glycinamide	YJPUATSIKWOSST-UHFFFAOYSA-N
DB07100	50182715	4-CHLORO-6-(4-PIPERAZIN-1-YL-1H-PYRAZOL-5-YL)BENZENE-1,3-DIOL	RFPHEBUOQYYPDO-UHFFFAOYSA-N
DB07104	24263	4-amino-N-[4-(benzyloxy)phenyl]butanamide	QTWBKNVNGVYTNZ-UHFFFAOYSA-N
DB07108	50060993	4'-FLUORO-1,1'-BIPHENYL-4-CARBOXYLIC ACID	LXWNTLBMNCXRQN-UHFFFAOYSA-N
DB07109	50241245	(2E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid	QURCVMIEKCOAJU-HWKANZROSA-N
DB07110	15788	4-(4-FLUOROBENZYL)PIPERIDINE	JLAKCHGEEBPDQI-UHFFFAOYSA-N
DB07112	50264221	N-[(4-HYDROXY-8-IODOISOQUINOLIN-3-YL)CARBONYL]GLYCINE	FUMNLXHPILGSLC-UHFFFAOYSA-N
DB07114	50324680	4-[(METHYLSULFONYL)AMINO]BENZOIC ACID	SROHFTOYGFCJAF-UHFFFAOYSA-N
DB07118	50022178	Hymecromone	HSHNITRMYYLLCV-UHFFFAOYSA-N
DB07119	50168323	1-CHLORO-6-(4-HYDROXYPHENYL)-2-NAPHTHOL	YHEHVRSGKUYDON-UHFFFAOYSA-N
DB07121	50180995	4-({4-[(4-AMINOBUT-2-YNYL)OXY]PHENYL}SULFONYL)-N-HYDROXY-2,2-DIMETHYLTHIOMORPHOLINE-3-CARBOXAMIDE	AANXPIMDONQTQF-HNNXBMFYSA-N
DB07123	25792	N-(4-METHYLBENZOYL)-4-BENZYLPIPERIDINE	DVOLWKZEIDCCES-UHFFFAOYSA-N
DB07126	50235342	O6-CYCLOHEXYLMETHOXY-2-(4'-SULPHAMOYLANILINO) PURINE	OWXORKPNCHJYOF-UHFFFAOYSA-N
DB07126	5544	O6-CYCLOHEXYLMETHOXY-2-(4'-SULPHAMOYLANILINO) PURINE	OWXORKPNCHJYOF-UHFFFAOYSA-N
DB07128	50172825	N7-BUTYL-N2-(5-CHLORO-2-METHYLPHENYL)-5-METHYL[1,2,4]TRIAZOLO[1,5-A]PYRIMIDINE-2,7-DIAMINE	ZTYBIJUAAWLJNU-UHFFFAOYSA-N
DB07130	14245	4-BROMO-3-(CARBOXYMETHOXY)-5-PHENYLTHIOPHENE-2-CARBOXYLIC ACID	MVDWLRCTJUXCCB-UHFFFAOYSA-N
DB07135	50221979	(2S,3S)-3-AMINO-4-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-N,N-DIMETHYL-4-OXO-2-(TRANS-4-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-5-YLCYCLOHEXYL)BUTANAMIDE	ZPWDKZWKUOYOHA-UKSSEWCLSA-N
DB07135	50221980	(2S,3S)-3-AMINO-4-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-N,N-DIMETHYL-4-OXO-2-(TRANS-4-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-5-YLCYCLOHEXYL)BUTANAMIDE	ZPWDKZWKUOYOHA-UKSSEWCLSA-N
DB07138	15244	Neflamapimod	VEPKQEUBKLEPRA-UHFFFAOYSA-N
DB07143	50133518	D-phenylalanyl-N-benzyl-L-prolinamide	MEPJWLFTTFHOQO-MOPGFXCFSA-N
DB07146	17716	2,3-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-B]PYRIDIN-4-AMINE	QUIQCYFSBGOBKE-UHFFFAOYSA-N
DB07152	50255179	N-[4-(5-fluoro-6-methylpyridin-2-yl)-5-quinoxalin-6-yl-1H-imidazol-2-yl]acetamide	TYPILNNEZPSNTI-UHFFFAOYSA-N
DB07153	50329608	6-methyl-5-[3-methyl-3-(3,4,5-trimethoxyphenyl)but-1-yn-1-yl]pyrimidine-2,4-diamine	FJNFXXGWYVMQNA-UHFFFAOYSA-N
DB07156	28046	(4Z)-6-bromo-4-({[4-(pyrrolidin-1-ylmethyl)phenyl]amino}methylidene)isoquinoline-1,3(2H,4H)-dione	JFEKAVPMVOLVTH-UNOMPAQXSA-N
DB07159	60665	Tamatinib	NHHQJBCNYHBUSI-UHFFFAOYSA-N
DB07161	50254831	5-phenyl-1H-indazol-3-amine	ZCUSNQPYUNLATP-UHFFFAOYSA-N
DB07162	50254911	4-(3-amino-1H-indazol-5-yl)-N-tert-butylbenzenesulfonamide	KFJCXIOVAGJCKB-UHFFFAOYSA-N
DB07163	10122	5-[(2-AMINOETHYL)AMINO]-6-FLUORO-3-(1H-PYRROL-2-YL)BENZO[CD]INDOL-2(1H)-ONE	CQCXWWWNUFQYJS-UHFFFAOYSA-N
DB07164	50293162	N-cyclopropyl-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine	CAGHIASAHLPQMS-UHFFFAOYSA-N
DB07167	17750	5-CYANO-FURAN-2-CARBOXYLIC ACID [5-HYDROXYMETHYL-2-(4-METHYL-PIPERIDIN-1-YL)-PHENYL]-AMIDE	NNPCFFIJVKYGHR-UHFFFAOYSA-N
DB07173	50134739	7-(5-DEOXY-BETA-D-RIBOFURANOSYL)-5-IODO-7H-PYRROLO[2,3-D]PYRIMIDIN-4-AMINE	NTXUAWGNGBSCRS-TZQXKBMNSA-N
DB07174	17982	6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-4-(3-METHOXYPROPYL)-2,2-DIMETHYL-2H-1,4-BENZOXAZIN-3(4H)-ONE	WPAPODFGOZXFLG-UHFFFAOYSA-N
DB07175	26484	N-{2-methyl-5-[(6-phenylpyrimidin-4-yl)amino]phenyl}methanesulfonamide	CXQRKICWSCAUGW-UHFFFAOYSA-N
DB07176	50308731	5-aminonaphthalene-1-sulfonic acid	DQNAQOYOSRJXFZ-UHFFFAOYSA-N
