drugbank_id	nikkaji_id	name	inchi_key
DB05590	J1.507.821I	Bedoradrine	OANCEOSLKSTLTA-REWPJTCUSA-N
DB05592	J716.444K	Blarcamesine	BOTHKNZTGGXFEQ-UHFFFAOYSA-N
DB05607	J1.526.793C	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J1.539.190A	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J2.207.062B	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J2.345.537D	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J2.400.864I	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J2.446E	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J2.592.568H	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J2.880K	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J2.933.073E	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J216.001C	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J239.776E	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J292.521D	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J315.528E	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J332.141J	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J984.585B	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05607	J984.587I	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05611	J2.820.976B	Apilimod	HSKAZIJJKRAJAV-KOEQRZSOSA-N
DB05624	J1.643.195H	Teverelix	NOENHWMKHNSHGX-IAOPALDYSA-N
DB05624	J596.937I	Teverelix	NOENHWMKHNSHGX-IAOPALDYSA-N
DB05626	J2.321.924G	Retaspimycin	OAKGNIRUXAZDQF-TXHRRWQRSA-N
DB05630	J1.067.827G	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J1.067.830G	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J1.085.483K	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J1.704.358G	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J1.705.437F	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J1.898.538A	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J135.235K	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J135.236I	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J135.237G	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J2.261.720F	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J2.886.905C	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J2.886.906A	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J2.886.907J	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J209.359F	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J298.851H	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J298.852F	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J3.411.422F	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J3.431.805K	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J43.587B	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J554.999J	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J605.528A	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J643.936E	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J643.937C	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J719.385H	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05630	J95.184F	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05631	J1.473.869J	ALT-2074	FXRYWOJYVGJZLE-UHFFFAOYSA-N
DB05633	J2.746.735K	Glypromate	JJGBXTYGTKWGAT-YUMQZZPRSA-N
DB05633	J556.653C	Glypromate	JJGBXTYGTKWGAT-YUMQZZPRSA-N
DB05642	J135.235K	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J135.236I	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J135.237G	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J2.261.720F	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J202.845J	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J209.359F	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J298.851H	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J298.852F	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J298.931J	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J298.932H	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J3.376.707B	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J3.745A	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J43.587B	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J458.530E	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J605.528A	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J643.936E	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J643.937C	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J95.184F	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	J95.232J	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05653	J2.033.836I	IRX-5183	PNAWUIKCVQSLFG-UHFFFAOYSA-N
DB05659	J1.802.218D	Faropenem medoxomil	JQBKWZPHJOEQAO-DVPVEWDBSA-N
DB05667	J1.095.033C	Levoketoconazole	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
DB05667	J220.792C	Levoketoconazole	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
DB05667	J220.793A	Levoketoconazole	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
DB05667	J301.870I	Levoketoconazole	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
DB05667	J301.871G	Levoketoconazole	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
DB05668	J426.682J	Palifosfamide	BKCJZNIZRWYHBN-UHFFFAOYSA-N
DB05676	J3.327.552H	Apremilast	IMOZEMNVLZVGJZ-QGZVFWFLSA-N
DB05683	J1.257.467C	Iodofiltic acid I-123	NPCIWINHUDIWAV-NSYCNWAXSA-N
DB05683	J399.068K	Iodofiltic acid I-123	NPCIWINHUDIWAV-NSYCNWAXSA-N
DB05683	J462.703B	Iodofiltic acid I-123	NPCIWINHUDIWAV-NSYCNWAXSA-N
DB05683	J462.704K	Iodofiltic acid I-123	NPCIWINHUDIWAV-NSYCNWAXSA-N
DB05683	J644.581K	Iodofiltic acid I-123	NPCIWINHUDIWAV-NSYCNWAXSA-N
DB05683	J644.582I	Iodofiltic acid I-123	NPCIWINHUDIWAV-NSYCNWAXSA-N
DB05683	J712.410D	Iodofiltic acid I-123	NPCIWINHUDIWAV-NSYCNWAXSA-N
DB05683	J712.411B	Iodofiltic acid I-123	NPCIWINHUDIWAV-NSYCNWAXSA-N
DB05695	J1.221.680G	NPS-2143	PZUJQWHTIRWCID-HXUWFJFHSA-N
DB05695	J3.351.731I	NPS-2143	PZUJQWHTIRWCID-HXUWFJFHSA-N
DB05708	J634.185C	GTS-21	RPYWXZCFYPVCNQ-RVDMUPIBSA-N
DB05708	J674.426E	GTS-21	RPYWXZCFYPVCNQ-RVDMUPIBSA-N
DB05710	J1.088.989H	Gantacurium	ZQLDXCSTJFLRPY-RWBXLJKRSA-N
DB05710	J1.088.992H	Gantacurium	ZQLDXCSTJFLRPY-RWBXLJKRSA-N
DB05710	J1.345.757C	Gantacurium	ZQLDXCSTJFLRPY-RWBXLJKRSA-N
DB05710	J2.460.188I	Gantacurium	ZQLDXCSTJFLRPY-RWBXLJKRSA-N
DB05719	J3.403.368D	Elesclomol	BKJIXTWSNXCKJH-UHFFFAOYSA-N
DB05732	J1.199.244G	Strontium malonate	LVZZABGEQTZXHP-UHFFFAOYSA-L
DB05732	J1.199.246C	Strontium malonate	LVZZABGEQTZXHP-UHFFFAOYSA-L
DB05732	J1.634.957G	Strontium malonate	LVZZABGEQTZXHP-UHFFFAOYSA-L
DB05732	J1.941.173G	Strontium malonate	LVZZABGEQTZXHP-UHFFFAOYSA-L
DB05732	J147.611D	Strontium malonate	LVZZABGEQTZXHP-UHFFFAOYSA-L
DB05732	J193.194F	Strontium malonate	LVZZABGEQTZXHP-UHFFFAOYSA-L
DB05732	J2.101.486I	Strontium malonate	LVZZABGEQTZXHP-UHFFFAOYSA-L
DB05732	J2.541K	Strontium malonate	LVZZABGEQTZXHP-UHFFFAOYSA-L
DB05732	J3.219.993C	Strontium malonate	LVZZABGEQTZXHP-UHFFFAOYSA-L
DB05732	J466.833B	Strontium malonate	LVZZABGEQTZXHP-UHFFFAOYSA-L
DB05732	J643.973J	Strontium malonate	LVZZABGEQTZXHP-UHFFFAOYSA-L
DB05767	J1.891.550B	Andrographolide	BOJKULTULYSRAS-OTESTREVSA-N
DB05767	J13.236E	Andrographolide	BOJKULTULYSRAS-OTESTREVSA-N
DB05767	J2.305.925H	Andrographolide	BOJKULTULYSRAS-OTESTREVSA-N
DB05767	J2.816.040B	Andrographolide	BOJKULTULYSRAS-OTESTREVSA-N
DB05767	J2.988.606G	Andrographolide	BOJKULTULYSRAS-OTESTREVSA-N
DB05767	J3.154.642G	Andrographolide	BOJKULTULYSRAS-OTESTREVSA-N
DB05779	J895.715K	Oglufanide	LLEUXCDZPQOJMY-AAEUAGOBSA-N
DB05786	J805.233F	Irofulven	NICJCIQSJJKZAH-AWEZNQCLSA-N
DB05786	J808.745H	Irofulven	NICJCIQSJJKZAH-AWEZNQCLSA-N
DB05790	J202.845J	SR 140333	NQHFSECYQAQZBN-SJYHNBSJSA-M
DB05790	J298.931J	SR 140333	NQHFSECYQAQZBN-SJYHNBSJSA-M
DB05790	J298.932H	SR 140333	NQHFSECYQAQZBN-SJYHNBSJSA-M
DB05790	J3.376.707B	SR 140333	NQHFSECYQAQZBN-SJYHNBSJSA-M
DB05790	J3.745A	SR 140333	NQHFSECYQAQZBN-SJYHNBSJSA-M
DB05790	J565.637K	SR 140333	NQHFSECYQAQZBN-SJYHNBSJSA-M
DB05790	J649.755A	SR 140333	NQHFSECYQAQZBN-SJYHNBSJSA-M
DB05790	J95.232J	SR 140333	NQHFSECYQAQZBN-SJYHNBSJSA-M
DB05791	J94.754G	Perflubron	WTWWXOGTJWMJHI-UHFFFAOYSA-N
DB05792	J202.845J	Arylacenamide	HKHPCMBPASXYGP-KVVVOXFISA-N
DB05792	J298.931J	Arylacenamide	HKHPCMBPASXYGP-KVVVOXFISA-N
DB05792	J298.932H	Arylacenamide	HKHPCMBPASXYGP-KVVVOXFISA-N
DB05792	J3.376.707B	Arylacenamide	HKHPCMBPASXYGP-KVVVOXFISA-N
DB05792	J3.745A	Arylacenamide	HKHPCMBPASXYGP-KVVVOXFISA-N
DB05792	J95.232J	Arylacenamide	HKHPCMBPASXYGP-KVVVOXFISA-N
DB05800	J34.485K	Alethine	WELIVEBWRWAGOM-UHFFFAOYSA-N
DB05804	J2.028.851E	Prasterone sulfate	CZWCKYRVOZZJNM-USOAJAOKSA-N
DB05804	J2.159.469E	Prasterone sulfate	CZWCKYRVOZZJNM-USOAJAOKSA-N
DB05804	J412.303D	Prasterone sulfate	CZWCKYRVOZZJNM-USOAJAOKSA-N
DB05804	J528.079F	Prasterone sulfate	CZWCKYRVOZZJNM-USOAJAOKSA-N
DB05804	J60.379A	Prasterone sulfate	CZWCKYRVOZZJNM-USOAJAOKSA-N
DB05806	J1.312.320I	Cositecan	POADTFBBIXOWFJ-VWLOTQADSA-N
DB05806	J1.562.147H	Cositecan	POADTFBBIXOWFJ-VWLOTQADSA-N
DB05812	J617.457D	Abiraterone	GZOSMCIZMLWJML-VJLLXTKPSA-N
DB05814	J1.264.897I	GPI-1485	FOPALECPEUVCTL-QMMMGPOBSA-N
DB05817	J728.089K	Laromustine	PVCULFYROUOVGJ-UHFFFAOYSA-N
DB05824	J1.507.920G	CNS-5161	JHVHEDNLONERHY-UHFFFAOYSA-N
DB05830	J1.267.551H	Trestolone	YSGQGNQWBLYHPE-CFUSNLFHSA-N
DB05830	J8.246E	Trestolone	YSGQGNQWBLYHPE-CFUSNLFHSA-N
DB05837	J202.845J	OSI-7836	RCWYXGAOCMUXHG-ZXBIKLPVSA-N
DB05837	J298.931J	OSI-7836	RCWYXGAOCMUXHG-ZXBIKLPVSA-N
DB05837	J298.932H	OSI-7836	RCWYXGAOCMUXHG-ZXBIKLPVSA-N
DB05837	J3.376.707B	OSI-7836	RCWYXGAOCMUXHG-ZXBIKLPVSA-N
DB05837	J3.745A	OSI-7836	RCWYXGAOCMUXHG-ZXBIKLPVSA-N
DB05837	J95.232J	OSI-7836	RCWYXGAOCMUXHG-ZXBIKLPVSA-N
DB05838	J1.313.679C	OPC-51803	INGXCNVWWKKWOO-LJQANCHMSA-N
DB05855	J1.016.154A	Rivanicline	JUOSGGQXEBBCJB-GORDUTHDSA-N
DB05855	J13.674C	Rivanicline	JUOSGGQXEBBCJB-GORDUTHDSA-N
DB05855	J684.665C	Rivanicline	JUOSGGQXEBBCJB-GORDUTHDSA-N
DB05861	J2.975.990A	Tasquinimod	ONDYALNGTUAJDX-UHFFFAOYSA-N
DB05864	J2.093.449B	PPI-2458	QBDVVYNLLXGUGN-XGTBZJOHSA-N
DB05868	J1.964.346H	Ciluprevir	PJZPDFUUXKKDNB-KNINVFKUSA-N
DB05869	J1.665I	Ethyl pyruvate	XXRCUYVCPSWGCC-UHFFFAOYSA-N
DB05869	J1.697.436F	Ethyl pyruvate	XXRCUYVCPSWGCC-UHFFFAOYSA-N
DB05871	J765.277A	UC-781	YZHIXLCGPOTQNB-UHFFFAOYSA-N
DB05875	J292.936H	Sar9, Met (O2)11-Substance P	OUPXSLGGCPUZJJ-SARDKLJWSA-N
DB05885	J2.411.660C	Seletracetam	ANWPENAPCIFDSZ-RQJHMYQMSA-N
DB05903	J1.330.529C	KOS-1584	XAYAKDZVINDZGB-BMVMHAJPSA-N
DB05903	J1.569.976K	KOS-1584	XAYAKDZVINDZGB-BMVMHAJPSA-N
DB05903	J1.570.052A	KOS-1584	XAYAKDZVINDZGB-BMVMHAJPSA-N
DB05903	J1.884.477J	KOS-1584	XAYAKDZVINDZGB-BMVMHAJPSA-N
DB05903	J1.972.081K	KOS-1584	XAYAKDZVINDZGB-BMVMHAJPSA-N
DB05903	J2.089.532B	KOS-1584	XAYAKDZVINDZGB-BMVMHAJPSA-N
DB05903	J2.864.369A	KOS-1584	XAYAKDZVINDZGB-BMVMHAJPSA-N
DB05928	J2.267.848E	Dovitinib	PIQCTGMSNWUMAF-UHFFFAOYSA-N
DB05936	J2.708.904F	CVT-6883	KOYXXLLNCXWUNF-UHFFFAOYSA-N
DB05938	J2.972.359A	Edonerpic	HQNACSFBDBYLJP-UHFFFAOYSA-N
DB05939	J3.329.284H	MK-0354	LTQYSJKGRPGMPO-UHFFFAOYSA-N
DB05943	J2.258.881H	Resatorvid	LEEIJTHMHDMWLJ-CQSZACIVSA-N
DB05943	J2.258.882F	Resatorvid	LEEIJTHMHDMWLJ-CQSZACIVSA-N
DB05944	J3.301.796K	Varlitinib	UWXSAYUXVSFDBQ-CYBMUJFWSA-N
DB05956	J202.845J	EVT-101	OJBLXSPBJMGZDN-UHFFFAOYSA-N
DB05956	J298.931J	EVT-101	OJBLXSPBJMGZDN-UHFFFAOYSA-N
DB05956	J298.932H	EVT-101	OJBLXSPBJMGZDN-UHFFFAOYSA-N
DB05956	J3.376.707B	EVT-101	OJBLXSPBJMGZDN-UHFFFAOYSA-N
DB05956	J3.745A	EVT-101	OJBLXSPBJMGZDN-UHFFFAOYSA-N
DB05956	J95.232J	EVT-101	OJBLXSPBJMGZDN-UHFFFAOYSA-N
DB05959	J2.794.814F	ENMD-1198	YQJWOUQGXATDAE-ACNBBOPNSA-N
DB05964	J2.353.715J	Amitifadine	BSMNRYCSBFHEMQ-KCJUWKMLSA-N
DB05964	J2.510.654G	Amitifadine	BSMNRYCSBFHEMQ-KCJUWKMLSA-N
DB05966	J2.415.820I	TAS-108	VOHOCSJONOJOSD-SCIDSJFVSA-N
DB05966	J2.602.659H	TAS-108	VOHOCSJONOJOSD-SCIDSJFVSA-N
DB05966	J2.824J	TAS-108	VOHOCSJONOJOSD-SCIDSJFVSA-N
DB05966	J209.358H	TAS-108	VOHOCSJONOJOSD-SCIDSJFVSA-N
DB05966	J209.397I	TAS-108	VOHOCSJONOJOSD-SCIDSJFVSA-N
DB05966	J3.349.093C	TAS-108	VOHOCSJONOJOSD-SCIDSJFVSA-N
DB05966	J819.241C	TAS-108	VOHOCSJONOJOSD-SCIDSJFVSA-N
DB05969	J1.905.362H	SNS-032	OUSFTKFNBAZUKL-UHFFFAOYSA-N
DB05974	J1.754.066A	Transcrocetinate	PANKHBYNKQNAHN-MQQNZMFNSA-N
DB05974	J1.754.067J	Transcrocetinate	PANKHBYNKQNAHN-MQQNZMFNSA-N
DB05974	J118.443A	Transcrocetinate	PANKHBYNKQNAHN-MQQNZMFNSA-N
DB05974	J17.159J	Transcrocetinate	PANKHBYNKQNAHN-MQQNZMFNSA-N
DB05974	J3.281.294E	Transcrocetinate	PANKHBYNKQNAHN-MQQNZMFNSA-N
DB05983	J1.214.650G	Bardoxolone methyl	WPTTVJLTNAWYAO-KPOXMGGZSA-N
DB05990	J2.007.345D	Obeticholic acid	ZXERDUOLZKYMJM-ZWECCWDJSA-N
DB05990	J3.563.259J	Obeticholic acid	ZXERDUOLZKYMJM-ZWECCWDJSA-N
DB05992	J2.121.745J	Plinabulin	UNRCMCRRFYFGFX-TYPNBTCFSA-N
DB05993	J202.845J	PRX-07034	PILCQJJJAFRKHO-UHFFFAOYSA-N
DB05993	J298.931J	PRX-07034	PILCQJJJAFRKHO-UHFFFAOYSA-N
DB05993	J298.932H	PRX-07034	PILCQJJJAFRKHO-UHFFFAOYSA-N
DB05993	J3.376.707B	PRX-07034	PILCQJJJAFRKHO-UHFFFAOYSA-N
DB05993	J3.745A	PRX-07034	PILCQJJJAFRKHO-UHFFFAOYSA-N
DB05993	J95.232J	PRX-07034	PILCQJJJAFRKHO-UHFFFAOYSA-N
DB06013	J2.017.217G	Aldoxorubicin	OBMJQRLIQQTJLR-USGQOSEYSA-N
DB06013	J3.201.486K	Aldoxorubicin	OBMJQRLIQQTJLR-USGQOSEYSA-N
DB06016	J2.875.023D	Cariprazine	KPWSJANDNDDRMB-QAQDUYKDSA-N
DB06021	J2.220.246D	AV-412	GTWJVFFZCKODEV-UHFFFAOYSA-N
DB06021	J215.715B	AV-412	GTWJVFFZCKODEV-UHFFFAOYSA-N
DB06021	J5.025C	AV-412	GTWJVFFZCKODEV-UHFFFAOYSA-N
DB06040	J3.094.897A	Filanesib	LLXISKGBWFTGEI-FQEVSTJZSA-N
DB06045	J2.238.146F	Trofinetide	BUSXWGRAOZQTEY-SDBXPKJASA-N
DB06070	J2.821.849D	SNX-5422	AVDSOVJPJZVBTC-CTYIDZIISA-N
DB06075	J3.288.961A	Linsitinib	PKCDDUHJAFVJJB-VLZXCDOPSA-N
DB06077	J3.323.976I	Lumateperone	HOIIHACBCFLJET-SFTDATJTSA-N
DB06082	J202.845J	PX-478	GIGCDIVNDFQKRA-LTCKWSDVSA-N
DB06082	J298.931J	PX-478	GIGCDIVNDFQKRA-LTCKWSDVSA-N
DB06082	J298.932H	PX-478	GIGCDIVNDFQKRA-LTCKWSDVSA-N
DB06082	J3.376.707B	PX-478	GIGCDIVNDFQKRA-LTCKWSDVSA-N
DB06082	J3.567.725I	PX-478	GIGCDIVNDFQKRA-LTCKWSDVSA-N
DB06082	J3.745A	PX-478	GIGCDIVNDFQKRA-LTCKWSDVSA-N
DB06082	J95.232J	PX-478	GIGCDIVNDFQKRA-LTCKWSDVSA-N
DB06083	J478.929F	Tapinarof	ZISJNXNHJRQYJO-CMDGGOBGSA-N
DB06083	J936.093J	Tapinarof	ZISJNXNHJRQYJO-CMDGGOBGSA-N
DB06087	J1.417.830I	Friulimicin B	HVYFVLAUKMGKHL-USKUEUQVSA-N
DB06090	J3.283.372A	Bradanicline	OXKRFEWMSWPKKV-GHTZIAJQSA-N
DB06106	J1.106.798K	AIT-034	FBVDVFULNXWYRF-UHFFFAOYSA-N
DB06117	J1.401.424A	1alpha,24S-Dihydroxyvitamin D2	ODZFJAXAEXQSKL-WRJREGAQSA-N
DB06117	J669.035A	1alpha,24S-Dihydroxyvitamin D2	ODZFJAXAEXQSKL-WRJREGAQSA-N
DB06133	J2.427.915D	Dimethylcurcumin	ZMGUKFHHNQMKJI-CIOHCNBKSA-N
DB06133	J3.606.945G	Dimethylcurcumin	ZMGUKFHHNQMKJI-CIOHCNBKSA-N
DB06133	J845.478G	Dimethylcurcumin	ZMGUKFHHNQMKJI-CIOHCNBKSA-N
DB06144	J380.356B	Sertindole	GZKLJWGUPQBVJQ-UHFFFAOYSA-N
DB06145	J209.328F	Spiramycin	ACTOXUHEUCPTEW-KWBWCIJSSA-N
DB06145	J342.608D	Spiramycin	ACTOXUHEUCPTEW-KWBWCIJSSA-N
DB06147	J1.425G	Sulfathiazole	JNMRHUJNCSQMMB-UHFFFAOYSA-N
DB06148	J16.389I	Mianserin	UEQUQVLFIPOEMF-UHFFFAOYSA-N
DB06148	J2.649.330G	Mianserin	UEQUQVLFIPOEMF-UHFFFAOYSA-N
DB06148	J313.893C	Mianserin	UEQUQVLFIPOEMF-UHFFFAOYSA-N
DB06148	J331.055H	Mianserin	UEQUQVLFIPOEMF-UHFFFAOYSA-N
DB06150	J3.257C	Sulfadimethoxine	ZZORFUFYDOWNEF-UHFFFAOYSA-N
DB06151	J221.597G	Acetylcysteine	PWKSKIMOESPYIA-BYPYZUCNSA-N
DB06151	J3.309J	Acetylcysteine	PWKSKIMOESPYIA-BYPYZUCNSA-N
DB06151	J629.132E	Acetylcysteine	PWKSKIMOESPYIA-BYPYZUCNSA-N
DB06152	J5.749E	Nylidrin	PTGXAUBQBSGPKF-UHFFFAOYSA-N
DB06153	J9.608C	Pizotifen	FIADGNVRKBPQEU-UHFFFAOYSA-N
DB06155	J649.754C	Rimonabant	JZCPYUJPEARBJL-UHFFFAOYSA-N
DB06156	J3.108.895J	Tesofensine	VCVWXKKWDOJNIT-ZOMKSWQUSA-N
DB06157	J1.979.448B	Istaroxime	MPYLDWFDPHRTEG-PAAYLBSLSA-N
DB06160	J1.099.977D	Garenoxacin	NJDRXTDGYFKORP-LLVKDONJSA-N
DB06160	J1.579.272H	Garenoxacin	NJDRXTDGYFKORP-LLVKDONJSA-N
DB06163	J985.407J	Plevitrexed	IEJSCSAMMLUINT-NRFANRHFSA-N
DB06166	J2.710.500I	Fosdevirine	CGBYTKOSZYQOPV-CCEZBSFNSA-N
DB06169	J1.470.271G	Indibulin	SOLIIYNRSAWTSQ-UHFFFAOYSA-N
DB06169	J2.069.241C	Indibulin	SOLIIYNRSAWTSQ-UHFFFAOYSA-N
DB06174	J1.175.638G	Noscapine	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06174	J1.175.639E	Noscapine	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06174	J1.359.361B	Noscapine	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06174	J38.650B	Noscapine	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06174	J9.283E	Noscapine	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06176	J575.851C	Romidepsin	OHRURASPPZQGQM-GCCNXGTGSA-N
DB06177	J635.475K	Glufosfamide	PSVUJBVBCOISSP-SPFKKGSWSA-N
DB06178	J373.917A	Talotrexin	NYQPLPNEESYGNO-IBGZPJMESA-N
DB06179	J2.194.626E	Darinaparsin	JGDXFQORBMPJGR-YUMQZZPRSA-N
DB06182	J702.466E	Talabostat	FKCMADOPPWWGNZ-YUMQZZPRSA-N
DB06182	J702.467C	Talabostat	FKCMADOPPWWGNZ-YUMQZZPRSA-N
DB06185	J2.082.076D	Forodesine	IWKXDMQDITUYRK-KUBHLMPHSA-N
DB06185	J2.309.532G	Forodesine	IWKXDMQDITUYRK-KUBHLMPHSA-N
DB06185	J974.060K	Forodesine	IWKXDMQDITUYRK-KUBHLMPHSA-N
DB06187	J2.450.491C	Valtorcitabine	VFCYZPOEGWLYRM-QCZKYFFMSA-N
DB06188	J2.576.501J	Ispinesib	QJZRFPJCWMNVAV-HHHXNRCGSA-N
DB06190	J2.587.520F	Solabegron	LLDXOPKUNJTIRF-QFIPXVFZSA-N
DB06191	J668.208A	Zosuquidar	IHOVFYSQUDPMCN-DBEBIPAYSA-N
DB06191	J918.252G	Zosuquidar	IHOVFYSQUDPMCN-DBEBIPAYSA-N
DB06193	J580.321G	Pixantrone	PEZPMAYDXJQYRV-UHFFFAOYSA-N
DB06194	J1.599.621H	Elocalcitol	LRLWXBHFPGSUOX-GJQYOBCGSA-N
DB06194	J3.510.012A	Elocalcitol	LRLWXBHFPGSUOX-GJQYOBCGSA-N
DB06195	J1.046.671G	Seliciclib	BTIHMVBBUGXLCJ-OAHLLOKOSA-N
DB06195	J2.832.258E	Seliciclib	BTIHMVBBUGXLCJ-OAHLLOKOSA-N
DB06195	J823.057I	Seliciclib	BTIHMVBBUGXLCJ-OAHLLOKOSA-N
DB06196	J389.307C	Icatibant	QURWXBZNHXJZBE-MCDGZUPGSA-N
DB06197	J1.176.377D	Bimosiamose	RYWCQJDEHXJHRI-XJMXIVSISA-N
DB06197	J944.669I	Bimosiamose	RYWCQJDEHXJHRI-XJMXIVSISA-N
DB06198	J1.316.763J	Alovudine	UXCAQJAQSWSNPQ-XLPZGREQSA-N
DB06198	J1.404.492B	Alovudine	UXCAQJAQSWSNPQ-XLPZGREQSA-N
DB06198	J1.404.493K	Alovudine	UXCAQJAQSWSNPQ-XLPZGREQSA-N
DB06198	J1.926.815B	Alovudine	UXCAQJAQSWSNPQ-XLPZGREQSA-N
DB06198	J2.652.492J	Alovudine	UXCAQJAQSWSNPQ-XLPZGREQSA-N
DB06198	J263.916E	Alovudine	UXCAQJAQSWSNPQ-XLPZGREQSA-N
DB06198	J418.306A	Alovudine	UXCAQJAQSWSNPQ-XLPZGREQSA-N
DB06199	J739.355E	Atrasentan	MOTJMGVDPWRKOC-QPVYNBJUSA-N
DB06199	J739.356C	Atrasentan	MOTJMGVDPWRKOC-QPVYNBJUSA-N
DB06200	J346.050I	Tedisamil	CTIRHWCPXYGDGF-UHFFFAOYSA-N
