drugbank_id	emolecules_id	name	inchi_key
DB04171	14062998	D-Isovaline	GCHPUFAZSONQIV-RXMQYKEDSA-N
DB04171	14062999	D-Isovaline	GCHPUFAZSONQIV-RXMQYKEDSA-N
DB04171	29541105	D-Isovaline	GCHPUFAZSONQIV-RXMQYKEDSA-N
DB04171	705384	D-Isovaline	GCHPUFAZSONQIV-RXMQYKEDSA-N
DB04171	714409	D-Isovaline	GCHPUFAZSONQIV-RXMQYKEDSA-N
DB04171	714808	D-Isovaline	GCHPUFAZSONQIV-RXMQYKEDSA-N
DB04173	25690573	Fructose	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04173	26749904	Fructose	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04173	884762	Fructose	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04175	1934122	Mdl-29951	KNBSYZNKEAWABY-UHFFFAOYSA-N
DB04177	26421999	4-(3,14-Dihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One	XZTUSOXSLKTKJQ-CESUGQOBSA-N
DB04177	26989256	4-(3,14-Dihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One	XZTUSOXSLKTKJQ-CESUGQOBSA-N
DB04177	29541659	4-(3,14-Dihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One	XZTUSOXSLKTKJQ-CESUGQOBSA-N
DB04177	29549862	4-(3,14-Dihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One	XZTUSOXSLKTKJQ-CESUGQOBSA-N
DB04177	502074	4-(3,14-Dihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One	XZTUSOXSLKTKJQ-CESUGQOBSA-N
DB04178	1938353	Di-Stearoyl-3-Sn-Phosphatidylcholine	NRJAVPSFFCBXDT-HUESYALOSA-O
DB04178	507918	Di-Stearoyl-3-Sn-Phosphatidylcholine	NRJAVPSFFCBXDT-HUESYALOSA-O
DB04179	494194	Benzofuran	IANQTJSKSUMEQM-UHFFFAOYSA-N
DB04183	529022	Methylmalonic Acid	ZIYVHBGGAOATLY-UHFFFAOYSA-N
DB04185	530041	Norvaline	SNDPXSYFESPGGJ-BYPYZUCNSA-N
DB04185	530043	Norvaline	SNDPXSYFESPGGJ-BYPYZUCNSA-N
DB04185	530045	Norvaline	SNDPXSYFESPGGJ-BYPYZUCNSA-N
DB04188	31206163	MDL72527	IKSQCMLJDHRWOA-UHFFFAOYSA-N
DB04193	32178084	L-Homoserine	UKAUYVFTDYCKQA-VKHMYHEASA-N
DB04193	518485	L-Homoserine	UKAUYVFTDYCKQA-VKHMYHEASA-N
DB04193	518497	L-Homoserine	UKAUYVFTDYCKQA-VKHMYHEASA-N
DB04193	712834	L-Homoserine	UKAUYVFTDYCKQA-VKHMYHEASA-N
DB04194	29547958	Chitotriose	WZZVUHWLNMNWLW-VFCSDQTKSA-N
DB04194	31661263	Chitotriose	WZZVUHWLNMNWLW-VFCSDQTKSA-N
DB04194	36755827	Chitotriose	WZZVUHWLNMNWLW-VFCSDQTKSA-N
DB04196	10345046	Pteroic Acid	JOAQINSXLLMRCV-UHFFFAOYSA-N
DB04196	1976091	Pteroic Acid	JOAQINSXLLMRCV-UHFFFAOYSA-N
DB04198	29547158	Formycin B	MTCJZZBQNCXKAP-KSYZLYKTSA-N
DB04200	504687	Matairesinol	MATGKVZWFZHCLI-LSDHHAIUSA-N
DB04202	36250669	Isoformononetin	LNIQZRIHAMVRJA-UHFFFAOYSA-N
DB04205	29256697	Thymidine-3',5'-Diphosphate	CSNCBOPUCJOHLS-XLPZGREQSA-N
DB04205	36754746	Thymidine-3',5'-Diphosphate	CSNCBOPUCJOHLS-XLPZGREQSA-N
DB04206	1938261	Nz2-Tryptophan	SNLOIIPRZGMRAB-QMMMGPOBSA-N
DB04206	35780843	Nz2-Tryptophan	SNLOIIPRZGMRAB-QMMMGPOBSA-N
DB04206	36252664	Nz2-Tryptophan	SNLOIIPRZGMRAB-QMMMGPOBSA-N
DB04206	36766572	Nz2-Tryptophan	SNLOIIPRZGMRAB-QMMMGPOBSA-N
DB04206	533868	Nz2-Tryptophan	SNLOIIPRZGMRAB-QMMMGPOBSA-N
DB04207	30069636	N-(5-Amino-5-Carboxypentyl)Glutamic Acid	ZDGJAHTZVHVLOT-YUMQZZPRSA-N
DB04208	484447	3-(3,4-Dimethoxyphenyl)Propionic Acid	LHHKQWQTBCTDQM-UHFFFAOYSA-N
DB04209	10815224	Dequalinium	PCSWXVJAIHCTMO-UHFFFAOYSA-P
DB04209	497084	Dequalinium	PCSWXVJAIHCTMO-UHFFFAOYSA-P
DB04209	504595	Dequalinium	PCSWXVJAIHCTMO-UHFFFAOYSA-P
DB04209	739410	Dequalinium	PCSWXVJAIHCTMO-UHFFFAOYSA-P
DB04213	1988004	N-Cyclohexyl-N'-(Propyl)Phenyl Urea	HBTZVNKXMFGOOJ-UHFFFAOYSA-N
DB04214	1938293	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04214	1938295	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04214	1938407	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04214	1938676	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04214	1984979	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04214	36499975	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04214	529582	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04214	529898	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04214	531585	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04214	6884709	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04214	711562	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04214	888743	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04216	729752	Quercetin	REFJWTPEDVJJIY-UHFFFAOYSA-N
DB04217	531127	L-2-amino-3-butynoic acid	DSUAJFIEKRKPEE-VKHMYHEASA-N
DB04223	1014423	Nitroarginine	MRAUNPAHJZDYCK-BYPYZUCNSA-N
DB04223	2735459	Nitroarginine	MRAUNPAHJZDYCK-BYPYZUCNSA-N
DB04223	529712	Nitroarginine	MRAUNPAHJZDYCK-BYPYZUCNSA-N
DB04224	28294390	Oleic Acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04224	29536831	Oleic Acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04224	31264339	Oleic Acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04224	476169	Oleic Acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04224	509308	Oleic Acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04228	1934213	(2r)-Amino(3,5-Dihydroxyphenyl)Acetic Acid	HOOWCUZPEFNHDT-ZETCQYMHSA-N
DB04228	26756499	(2r)-Amino(3,5-Dihydroxyphenyl)Acetic Acid	HOOWCUZPEFNHDT-ZETCQYMHSA-N
DB04228	537273	(2r)-Amino(3,5-Dihydroxyphenyl)Acetic Acid	HOOWCUZPEFNHDT-ZETCQYMHSA-N
DB04231	26753187	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	27515055	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	479530	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	483017	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	514577	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	6877885	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04233	480605	(Hydroxyethyloxy)Tri(Ethyloxy)Octane	FEOZZFHAVXYAMB-UHFFFAOYSA-N
DB04235	36728715	4-Amino Hexanoic Acid	ROFNJLCLYMMXCT-RXMQYKEDSA-N
DB04236	32443277	2-Amino-3-(1h-Indol-3-Yl)-Propan-1-Ol	UDQCRUSSQAXPJY-VIFPVBQESA-N
DB04236	512054	2-Amino-3-(1h-Indol-3-Yl)-Propan-1-Ol	UDQCRUSSQAXPJY-VIFPVBQESA-N
DB04236	512062	2-Amino-3-(1h-Indol-3-Yl)-Propan-1-Ol	UDQCRUSSQAXPJY-VIFPVBQESA-N
DB04236	594942	2-Amino-3-(1h-Indol-3-Yl)-Propan-1-Ol	UDQCRUSSQAXPJY-VIFPVBQESA-N
DB04236	716674	2-Amino-3-(1h-Indol-3-Yl)-Propan-1-Ol	UDQCRUSSQAXPJY-VIFPVBQESA-N
DB04236	716675	2-Amino-3-(1h-Indol-3-Yl)-Propan-1-Ol	UDQCRUSSQAXPJY-VIFPVBQESA-N
DB04242	31230564	P-Hydroxybenzoic Acid	FJKROLUGYXJWQN-UHFFFAOYSA-N
DB04242	490868	P-Hydroxybenzoic Acid	FJKROLUGYXJWQN-UHFFFAOYSA-N
DB04248	23752214	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	26750377	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	26751181	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	26754964	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	29479691	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	29541171	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	29541382	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	29934588	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	525492	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	6876195	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04249	2047487	Zinc Substituted Heme C	OSHBEULYPOLYCE-DXQPMOBYSA-N
DB04249	29914626	Zinc Substituted Heme C	OSHBEULYPOLYCE-DXQPMOBYSA-N
DB04249	37034850	Zinc Substituted Heme C	OSHBEULYPOLYCE-DXQPMOBYSA-N
DB04249	4320446	Zinc Substituted Heme C	OSHBEULYPOLYCE-DXQPMOBYSA-N
DB04250	1938666	Butyrylthiocholine	AWBGQVBMGBZGLS-UHFFFAOYSA-N
DB04250	29479237	Butyrylthiocholine	AWBGQVBMGBZGLS-UHFFFAOYSA-N
DB04250	488381	Butyrylthiocholine	AWBGQVBMGBZGLS-UHFFFAOYSA-N
DB04252	533124	N-Carbamoyl-L-Aspartate	HLKXYZVTANABHZ-REOHCLBHSA-N
DB04253	535875	Tretazicar	WOCXQMCIOTUMJV-UHFFFAOYSA-N
DB04256	29541203	4-(1-Amino-1-Carboxy-Ethyl)-Benzoic Acid	DNCAZYRLRMTVSF-JTQLQIEISA-N
DB04256	32234414	4-(1-Amino-1-Carboxy-Ethyl)-Benzoic Acid	DNCAZYRLRMTVSF-JTQLQIEISA-N
DB04256	591658	4-(1-Amino-1-Carboxy-Ethyl)-Benzoic Acid	DNCAZYRLRMTVSF-JTQLQIEISA-N
DB04256	591970	4-(1-Amino-1-Carboxy-Ethyl)-Benzoic Acid	DNCAZYRLRMTVSF-JTQLQIEISA-N
DB04257	1988349	Palmitoleic Acid	SECPZKHBENQXJG-FPLPWBNLSA-N
DB04257	530342	Palmitoleic Acid	SECPZKHBENQXJG-FPLPWBNLSA-N
DB04258	36500586	Seocalcitol	LVLLALCJVJNGQQ-SEODYNFXSA-N
DB04263	11340809	Geneticin	BRZYSWJRSDMWLG-DJWUNRQOSA-N
DB04263	26750463	Geneticin	BRZYSWJRSDMWLG-DJWUNRQOSA-N
DB04263	30488273	Geneticin	BRZYSWJRSDMWLG-DJWUNRQOSA-N
DB04263	30497461	Geneticin	BRZYSWJRSDMWLG-DJWUNRQOSA-N
DB04263	35780435	Geneticin	BRZYSWJRSDMWLG-DJWUNRQOSA-N
DB04263	36500892	Geneticin	BRZYSWJRSDMWLG-DJWUNRQOSA-N
DB04263	36788827	Geneticin	BRZYSWJRSDMWLG-DJWUNRQOSA-N
DB04263	715734	Geneticin	BRZYSWJRSDMWLG-DJWUNRQOSA-N
DB04265	10137085	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	16647042	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	25717786	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	29251540	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	29543565	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	30152347	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	31239798	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	31266480	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	36751547	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	36755635	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	36788868	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	474793	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	713382	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	736504	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04267	475045	Dipicolinic Acid	WJJMNDUMQPNECX-UHFFFAOYSA-N
DB04268	29541378	Methylumbelliferyl Chitotriose	BNYGKUQXGBVTRE-ITRNKESMSA-N
DB04268	36095287	Methylumbelliferyl Chitotriose	BNYGKUQXGBVTRE-ITRNKESMSA-N
DB04271	31236070	3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	BCKARVLFIJPHQU-UHFFFAOYSA-N
DB04271	724762	3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	BCKARVLFIJPHQU-UHFFFAOYSA-N
DB04272	26753032	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04272	26753381	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04272	26753501	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04272	26757991	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04272	475729	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04274	32177358	5,4'-Dideoxyflavanone	SWAJPHCXKPCPQZ-AWEZNQCLSA-N
DB04274	506586	5,4'-Dideoxyflavanone	SWAJPHCXKPCPQZ-AWEZNQCLSA-N
DB04275	531522	N-acetylserotonin	MVAWJSIDNICKHF-UHFFFAOYSA-N
DB04277	30512957	Fructose -6-Phosphate	GSXOAOHZAIYLCY-PBXRRBTRSA-N
DB04279	30424542	3-Isopropylmalic Acid	RNQHMTFBUSSBJQ-UHFFFAOYSA-N
DB04282	29547509	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	29547511	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	30513007	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	31225392	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	37034894	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	538386	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04283	30424175	2-Bromo-6-Hydroxy-Purine	ONXCBJOMYNPZNI-UHFFFAOYSA-N
DB04283	518377	2-Bromo-6-Hydroxy-Purine	ONXCBJOMYNPZNI-UHFFFAOYSA-N
DB04284	10815172	L-proline betaine	CMUNUTVVOOHQPW-LURJTMIESA-N
DB04284	1936021	L-proline betaine	CMUNUTVVOOHQPW-LURJTMIESA-N
DB04284	28206737	L-proline betaine	CMUNUTVVOOHQPW-LURJTMIESA-N
DB04284	30485353	L-proline betaine	CMUNUTVVOOHQPW-LURJTMIESA-N
DB04286	10138040	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	10141515	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	12618226	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	12618228	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	26942040	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	29478902	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	29535916	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	29548172	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	29936913	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	30487676	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	32456326	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	36027047	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	36250151	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	36753690	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	36787928	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	478258	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	478274	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	4792250	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	4792791	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	4793049	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	489379	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	512347	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	524871	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	531466	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	6876211	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	883999	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	884137	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	919852	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04287	6755934	(S)-5-(4-Benzyloxy-Phenyl)-4-(7-Phenyl-Heptanoylamino)-Pentanoic Acid	KWLUIYFCMHKLKY-NDEPHWFRSA-N
DB04291	2736298	Oxfenicine	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04291	27520951	Oxfenicine	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04291	488918	Oxfenicine	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04291	521543	Oxfenicine	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04293	36552993	7-(2-Amino-2-Phenyl-Acetylamino)-3-Chloro-8-Oxo-1-Aza-Bicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid	JAPHQRWPEGVNBT-IJLUTSLNSA-N
DB04296	28294144	5-Oxo-L-Norleucine	KSIJECNNZVKMJG-YFKPBYRVSA-N
DB04297	18594051	7-[4-(Dimethylamino)Phenyl]-N-Hydroxy-4,6-Dimethyl-7-Oxo-2,4-Heptadienamide	RTKIYFITIVXBLE-QEQCGCAPSA-N
DB04297	595091	7-[4-(Dimethylamino)Phenyl]-N-Hydroxy-4,6-Dimethyl-7-Oxo-2,4-Heptadienamide	RTKIYFITIVXBLE-QEQCGCAPSA-N
DB04299	475652	Maleic Acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04299	496442	Maleic Acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04300	25041124	(1s,3r,4r,6s)-1,3,4,6-Tetrapkisphosphate	ZAWIXNGTTZTBKV-JMVOWJSSSA-N
DB04300	27345084	(1s,3r,4r,6s)-1,3,4,6-Tetrapkisphosphate	ZAWIXNGTTZTBKV-JMVOWJSSSA-N
DB04300	29781697	(1s,3r,4r,6s)-1,3,4,6-Tetrapkisphosphate	ZAWIXNGTTZTBKV-JMVOWJSSSA-N
DB04300	30513196	(1s,3r,4r,6s)-1,3,4,6-Tetrapkisphosphate	ZAWIXNGTTZTBKV-JMVOWJSSSA-N
DB04300	32457118	(1s,3r,4r,6s)-1,3,4,6-Tetrapkisphosphate	ZAWIXNGTTZTBKV-JMVOWJSSSA-N
DB04302	23296824	4-Hydroxy-3,5-Dimethyl-5-(2-Methyl-Buta-1,3-Dienyl)-5h-Thiophen-2-One	SYQNUQSGEWNWKV-XUIVZRPNSA-N
DB04304	30151951	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	514559	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04306	5846310	5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine	UOJFGEAPSYQDIP-UHFFFAOYSA-N
DB04308	2736298	D-4-hydroxyphenylglycine	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04308	27520951	D-4-hydroxyphenylglycine	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04308	488918	D-4-hydroxyphenylglycine	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04308	521543	D-4-hydroxyphenylglycine	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04310	1935422	2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide	XJLATMLVMSFZBN-VYDXJSESSA-N
DB04310	474918	2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide	XJLATMLVMSFZBN-VYDXJSESSA-N
DB04311	28205439	4-Phenylbutylamine	AGNFWIZBEATIAK-UHFFFAOYSA-N
DB04311	481319	4-Phenylbutylamine	AGNFWIZBEATIAK-UHFFFAOYSA-N
DB04312	495094	2,3-Difluorobenzyl Alcohol	JSFGDUIJQWWBGY-UHFFFAOYSA-N
DB04313	592092	(3S)-3-methyl-D-aspartic acid	LXRUAYBIUSUULX-STHAYSLISA-N
DB04314	6189530	1-Methylcytosine	HWPZZUQOWRWFDB-UHFFFAOYSA-N
DB04315	27678151	Guanosine-5'-Diphosphate	QGWNDRXFNXRZMB-UUOKFMHZSA-N
DB04315	29550764	Guanosine-5'-Diphosphate	QGWNDRXFNXRZMB-UUOKFMHZSA-N
DB04315	31634753	Guanosine-5'-Diphosphate	QGWNDRXFNXRZMB-UUOKFMHZSA-N
DB04315	36520419	Guanosine-5'-Diphosphate	QGWNDRXFNXRZMB-UUOKFMHZSA-N
DB04315	538832	Guanosine-5'-Diphosphate	QGWNDRXFNXRZMB-UUOKFMHZSA-N
DB04320	6756068	2-Bromo-2-Propene-1-Ol	MDFFZNIQPLKQSG-UHFFFAOYSA-N
DB04325	480062	Phenethylamine	BHHGXPLMPWCGHP-UHFFFAOYSA-N
DB04326	31260032	Dihydroxyacetone phosphate	GNGACRATGGDKBX-UHFFFAOYSA-N
DB04326	36772214	Dihydroxyacetone phosphate	GNGACRATGGDKBX-UHFFFAOYSA-N
DB04326	502426	Dihydroxyacetone phosphate	GNGACRATGGDKBX-UHFFFAOYSA-N
DB04327	1938616	Phosphatidylethanolamine	LVNGJLRDBYCPGB-KDXMTYKHSA-O
DB04327	507912	Phosphatidylethanolamine	LVNGJLRDBYCPGB-KDXMTYKHSA-O
DB04328	5750013	Shikimate-3-Phosphate	QYOJSKGCWNAKGW-PBXRRBTRSA-N
DB04329	494430	Isoquinoline	AWJUIBRHMBBTKR-UHFFFAOYSA-N
DB04331	2528316	Monastrol	LOBCDGHHHHGHFA-LBPRGKRZSA-N
DB04331	592317	Monastrol	LOBCDGHHHHGHFA-LBPRGKRZSA-N
DB04332	718484	2-{2-[2-2-(Methoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethanol	ZNYRFEPBTVGZDN-UHFFFAOYSA-N
DB04333	484632	Octamethylenediamine	PWGJDPKCLMLPJW-UHFFFAOYSA-N
DB04335	1939897	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	2723856	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	2783589	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	29254478	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	29479900	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	29542780	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	29547069	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	29548306	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	31265910	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	32232876	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	32447821	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	36553915	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	36758575	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	522976	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	884437	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	979715	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04337	976614	Methyl Isocyanide	ZRKSVHFXTRFQFL-UHFFFAOYSA-N
DB04338	13733503	SB220025	VSPFURGQAYMVAN-UHFFFAOYSA-N
DB04338	31239682	SB220025	VSPFURGQAYMVAN-UHFFFAOYSA-N
DB04339	1987394	Carbocisteine	GBFLZEXEOZUWRN-VKHMYHEASA-N
DB04339	489204	Carbocisteine	GBFLZEXEOZUWRN-VKHMYHEASA-N
