drugbank_id	clinicaltrials_id	name	inchi_key
DB03918	PHENOPTIN	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	SAPROPTERIN	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	SAPROPTERIN DIHYDROCHLORIDE	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03929	L-SERINE	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03929	SERINE	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03934	ZINC ION	Protoporphyrin Ix Containing Zn	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03943	ASPARAGINE	D-Asparagine	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03955	1-DEOXYNOJIRIMYCIN	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	AT-1001 (MIGALASTAT HYDROCHLORIDE)	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	AT-2220	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	AT2220	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	DUVOGLUSTAT	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	DUVOGLUSTAT HYDROCHLORIDE	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	GALAFOLD	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	MIGALASTAT	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	MIGALASTAT HYDROCHLORIDE	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03989	D-GALACTOSE	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	D-MANNOSE	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	DEXTROSE	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	FM-602	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	GALACTOSE	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	GLUCOSE INJECTION	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	MANNOSE	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03994	ETHANOLAMINE	Ethanolamine	HZAXFHJVJLSVMW-UHFFFAOYSA-N
DB03994	MONOETHANOLAMINE	Ethanolamine	HZAXFHJVJLSVMW-UHFFFAOYSA-N
DB03994	OLAMINE	Ethanolamine	HZAXFHJVJLSVMW-UHFFFAOYSA-N
DB03995	BETA CYCLODEXTRIN	Betadex	WHGYBXFWUBPSRW-FOUAGVGXSA-N
DB03995	BETADEX	Betadex	WHGYBXFWUBPSRW-FOUAGVGXSA-N
DB04005	INS-316	Uridine 5'-triphosphate	PGAVKCOVUIYSFO-XVFCMESISA-N
DB04005	INS316	Uridine 5'-triphosphate	PGAVKCOVUIYSFO-XVFCMESISA-N
DB04005	URIDINE 5'-TRIPHOSPHATE	Uridine 5'-triphosphate	PGAVKCOVUIYSFO-XVFCMESISA-N
DB04005	URIDINE TRIPHOSPHATE	Uridine 5'-triphosphate	PGAVKCOVUIYSFO-XVFCMESISA-N
DB04008	ZINC ION	Bis(5-Amidino-Benzimidazolyl)Methane Zinc	MXICWYSXOKPLOW-UHFFFAOYSA-P
DB04027	ARGININE	D-arginine	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04027	L-ARGININE	D-arginine	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04031	DEUTERIUM OXIDE	Serine vanadate	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04062	L-FUCOSE	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04084	18-FDG	2-deoxy-2-fluoro-α-D-mannose	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04084	FLUDEOXYGLUCOSE	2-deoxy-2-fluoro-α-D-mannose	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04084	FLUDEOXYGLUCOSE (18F)	2-deoxy-2-fluoro-α-D-mannose	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04084	FLUDEOXYGLUCOSE F 18	2-deoxy-2-fluoro-α-D-mannose	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04084	FLUDEOXYGLUCOSE F-18	2-deoxy-2-fluoro-α-D-mannose	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04084	FLUDEOXYGLUCOSE F18	2-deoxy-2-fluoro-α-D-mannose	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04084	FLUGLUCOSCAN	2-deoxy-2-fluoro-α-D-mannose	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04100	CARBON MONOXIDE	(1,10 Phenanthroline)-(Tri-Carbon Monoxide) Rhenium (I)	XCPVAMYUZCTTHM-UHFFFAOYSA-N
DB04106	FOTEMUSTINE	Fotemustine	YAKWPXVTIGTRJH-QMMMGPOBSA-N
DB04106	MUPHORAN	Fotemustine	YAKWPXVTIGTRJH-QMMMGPOBSA-N
DB04106	S 10036	Fotemustine	YAKWPXVTIGTRJH-QMMMGPOBSA-N
DB04106	S-10036	Fotemustine	YAKWPXVTIGTRJH-QMMMGPOBSA-N
DB04115	BERBERINE	Berberine	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04115	BERBERINE CHLORIDE	Berberine	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04115	BERBERINE HYDROCHLORIDE	Berberine	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04115	BERBERINE SULFATE	Berberine	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04149	ROLIPRAM	(R)-Rolipram	HJORMJIFDVBMOB-LBPRGKRZSA-N
DB04149	ZK-62711	(R)-Rolipram	HJORMJIFDVBMOB-LBPRGKRZSA-N
DB04156	FLUORIDE	Aspartate Beryllium Trifluoride	HSAVTCVIBRBWGG-VKZMHLLXSA-K
DB04160	PYROPHOSPHORIC ACID	Pyrophosphoric acid	XPPKVPWEQAFLFU-UHFFFAOYSA-N
DB04160	SODIUM PYROPHOSPHATE	Pyrophosphoric acid	XPPKVPWEQAFLFU-UHFFFAOYSA-N
DB04160	TETRASODIUM PYROPHOSPHATE	Pyrophosphoric acid	XPPKVPWEQAFLFU-UHFFFAOYSA-N
DB04165	DEPAMIDE	Valpromide	OMOMUFTZPTXCHP-UHFFFAOYSA-N
DB04165	VALPROMIDE	Valpromide	OMOMUFTZPTXCHP-UHFFFAOYSA-N
DB04173	FRUCTOSE	Fructose	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04209	DEQUALINIUM	Dequalinium	PCSWXVJAIHCTMO-UHFFFAOYSA-P
DB04209	DEQUALINIUM CHLORIDE	Dequalinium	PCSWXVJAIHCTMO-UHFFFAOYSA-P
DB04209	FLUOMIZIN	Dequalinium	PCSWXVJAIHCTMO-UHFFFAOYSA-P
DB04216	QUERCETIN	Quercetin	REFJWTPEDVJJIY-UHFFFAOYSA-N
DB04221	DIDECYLDIMETHYLAMMONIUM	Didecyldimethylammonium	JGFDZZLUDWMUQH-UHFFFAOYSA-N
DB04221	DIDECYLDIMETHYLAMMONIUM CHLORIDE	Didecyldimethylammonium	JGFDZZLUDWMUQH-UHFFFAOYSA-N
DB04224	OLEIC ACID	Oleic Acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04231	DEUTERIUM OXIDE	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04253	CB-1954	Tretazicar	WOCXQMCIOTUMJV-UHFFFAOYSA-N
DB04253	TRETAZICAR	Tretazicar	WOCXQMCIOTUMJV-UHFFFAOYSA-N
DB04258	SEOCALCITOL	Seocalcitol	LVLLALCJVJNGQQ-SEODYNFXSA-N
DB04265	ACENEURAMIC ACID	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	N-ACETYLNEURAMINIC ACID	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	SIALIC ACID	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	UX-001	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04265	UX001	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04272	ANHYDROUS CITRIC ACID	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04272	CITRIC ACID	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04272	CITRIC ACID MONOHYDRATE	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04272	CITRIC ACID, ANHYDROUS	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04272	E-330	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04282	18-FDG	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	FLUDEOXYGLUCOSE	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	FLUDEOXYGLUCOSE (18F)	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	FLUDEOXYGLUCOSE F 18	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	FLUDEOXYGLUCOSE F-18	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	FLUDEOXYGLUCOSE F18	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	FLUGLUCOSCAN	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04286	L-ARABINOSE	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	XYLOSE	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04293	LORABID	7-(2-Amino-2-Phenyl-Acetylamino)-3-Chloro-8-Oxo-1-Aza-Bicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid	JAPHQRWPEGVNBT-IJLUTSLNSA-N
DB04293	LORACARBEF	7-(2-Amino-2-Phenyl-Acetylamino)-3-Chloro-8-Oxo-1-Aza-Bicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid	JAPHQRWPEGVNBT-IJLUTSLNSA-N
DB04293	LORACARBEF MONOHYDRATE	7-(2-Amino-2-Phenyl-Acetylamino)-3-Chloro-8-Oxo-1-Aza-Bicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid	JAPHQRWPEGVNBT-IJLUTSLNSA-N
DB04297	TRICHOSTATIN	7-[4-(Dimethylamino)Phenyl]-N-Hydroxy-4,6-Dimethyl-7-Oxo-2,4-Heptadienamide	RTKIYFITIVXBLE-QEQCGCAPSA-N
DB04299	FUMARIC ACID	Maleic Acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04322	LOMETREXOL	LY249543	ZUQBAQVRAURMCL-WFASDCNBSA-N
DB04322	LOMETREXOL SODIUM	LY249543	ZUQBAQVRAURMCL-WFASDCNBSA-N
DB04322	LY-264618 DISODIUM	LY249543	ZUQBAQVRAURMCL-WFASDCNBSA-N
DB04322	LY264618 DISODIUM	LY249543	ZUQBAQVRAURMCL-WFASDCNBSA-N
DB04335	DELIMMUN	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	IMUNOVIR	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	INOSINE	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	INOSINE PRANOBEX	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	ISOPRINOSIN	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	ISOPRINOSINA	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	ISOPRINOSINE	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	NPT-10381	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	PRANOSINA	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	PRANOSINE	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04335	VIRUXAN	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04339	CARBOCISTEINE	Carbocisteine	GBFLZEXEOZUWRN-VKHMYHEASA-N
DB04339	CARBOCYSTEINE	Carbocisteine	GBFLZEXEOZUWRN-VKHMYHEASA-N
DB04339	L-CARBOCISTEINE	Carbocisteine	GBFLZEXEOZUWRN-VKHMYHEASA-N
DB04339	L-CARBOCYSTEINE	Carbocisteine	GBFLZEXEOZUWRN-VKHMYHEASA-N
DB04339	LISOMUCIL	Carbocisteine	GBFLZEXEOZUWRN-VKHMYHEASA-N
DB04339	MUCODYNE	Carbocisteine	GBFLZEXEOZUWRN-VKHMYHEASA-N
DB04339	MUCOLASE	Carbocisteine	GBFLZEXEOZUWRN-VKHMYHEASA-N
DB04339	RHINATHIOL	Carbocisteine	GBFLZEXEOZUWRN-VKHMYHEASA-N
DB04349	PROPYLENE GLYCOL	(S)-propane-1,2-diol	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04382	2-DEOXY-D-GLUCOSE	2-Deoxy-Beta-D-Galactose	PMMURAAUARKVCB-ARQDHWQXSA-N
DB04397	DEUTERIUM OXIDE	Alpha-D-Glucose-1-Phosphate-6-Vanadate	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04398	D-LACTIC ACID	Lactic acid	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	DL- LACTIC ACID	Lactic acid	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	DL-LACTIC ACID	Lactic acid	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	LACTIC ACID	Lactic acid	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04398	MILK ACID	Lactic acid	JVTAAEKCZFNVCJ-UHFFFAOYSA-N
DB04414	DEUTERIUM OXIDE	Heptamolybdate	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04419	NORLEUCINE	D-norleucine	LRQKBLKVPFOOQJ-RXMQYKEDSA-N
DB04444	FLUORIDE	Tetrafluoroaluminate Ion	UYOMQIYKOOHAMK-UHFFFAOYSA-J
DB04455	BETAINE	N,N,N-trimethylglycinium	KWIUHFFTVRNATP-UHFFFAOYSA-O
DB04455	BETAINE HYDROCHLORIDE	N,N,N-trimethylglycinium	KWIUHFFTVRNATP-UHFFFAOYSA-O
DB04455	CYSTADANE	N,N,N-trimethylglycinium	KWIUHFFTVRNATP-UHFFFAOYSA-O
DB04465	ANHYDROUS LACTOSE	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	LACTOSE	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	LACTOSE ANHYDROUS	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	LACTOSE HYDRATE	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	LACTOSE MONOHYDRATE	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	LACTOSE, ANHYDROUS	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	MALTOSE	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04465	RESPITOSE	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04468	4-OHT	Afimoxifene	TXUZVZSFRXZGTL-QPLCGJKRSA-N
DB04468	AFIMOXIFENE	Afimoxifene	TXUZVZSFRXZGTL-QPLCGJKRSA-N
DB04473	L-FUCOSE	Alpha-L-Fucose	SHZGCJCMOBCMKK-SXUWKVJYSA-N
DB04483	18-FDG	2-deoxy-2-fluoro-β-D-mannose	ZCXUVYAZINUVJD-AIECOIEWSA-N
DB04483	FLUDEOXYGLUCOSE	2-deoxy-2-fluoro-β-D-mannose	ZCXUVYAZINUVJD-AIECOIEWSA-N
DB04483	FLUDEOXYGLUCOSE (18F)	2-deoxy-2-fluoro-β-D-mannose	ZCXUVYAZINUVJD-AIECOIEWSA-N
DB04483	FLUDEOXYGLUCOSE F 18	2-deoxy-2-fluoro-β-D-mannose	ZCXUVYAZINUVJD-AIECOIEWSA-N
DB04483	FLUDEOXYGLUCOSE F-18	2-deoxy-2-fluoro-β-D-mannose	ZCXUVYAZINUVJD-AIECOIEWSA-N
DB04483	FLUDEOXYGLUCOSE F18	2-deoxy-2-fluoro-β-D-mannose	ZCXUVYAZINUVJD-AIECOIEWSA-N
DB04483	FLUGLUCOSCAN	2-deoxy-2-fluoro-β-D-mannose	ZCXUVYAZINUVJD-AIECOIEWSA-N
DB04485	LDT-600	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	LDT600	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	NV-02B	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	SEBIVO	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	TELBIVUDINE	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	THYMIDINE	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04485	TYZEKA	Thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N
DB04494	DEUTERIUM OXIDE	Dihydroxy(oxo)molybdenum(6+)	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04500	ACEDOBEN	Acedoben	QCXJEYYXVJIFCE-UHFFFAOYSA-N
DB04519	CAPRYLIC ACID	Caprylic acid	WWZKQHOCKIZLMA-UHFFFAOYSA-N
DB04519	OCTANOIC ACID	Caprylic acid	WWZKQHOCKIZLMA-UHFFFAOYSA-N
DB04522	PHOSPHOSERINE	Dexfosfoserine	BZQFBWGGLXLEPQ-REOHCLBHSA-N
DB04540	CHOLESTEROL	Cholesterol	HVYWMOMLDIMFJA-DPAQBDIFSA-N
DB04545	AFEGOSTAT	Afegostat	QPYJXFZUIJOGNX-HSUXUTPPSA-N
DB04545	AFEGOSTAT TARTRATE	Afegostat	QPYJXFZUIJOGNX-HSUXUTPPSA-N
DB04545	AT-2101	Afegostat	QPYJXFZUIJOGNX-HSUXUTPPSA-N
DB04545	AT2101	Afegostat	QPYJXFZUIJOGNX-HSUXUTPPSA-N
DB04545	ISOFAGOMINE	Afegostat	QPYJXFZUIJOGNX-HSUXUTPPSA-N
DB04545	ISOFAGOMINE TARTRATE	Afegostat	QPYJXFZUIJOGNX-HSUXUTPPSA-N
DB04545	PLICERA	Afegostat	QPYJXFZUIJOGNX-HSUXUTPPSA-N
DB04564	GLUCONOLACTONE	Gluconolactone	PHOQVHQSTUBQQK-SQOUGZDYSA-N
DB04571	NSC-71047	Trioxsalen	FMHHVULEAZTJMA-UHFFFAOYSA-N
DB04571	TRIOXSALEN	Trioxsalen	FMHHVULEAZTJMA-UHFFFAOYSA-N
DB04571	TRIOXYSALEN	Trioxsalen	FMHHVULEAZTJMA-UHFFFAOYSA-N
DB04571	TRISORALEN	Trioxsalen	FMHHVULEAZTJMA-UHFFFAOYSA-N
DB04572	NSC-6396	Thiotepa	FOCVUCIESVLUNU-UHFFFAOYSA-N
DB04572	TEPADINA	Thiotepa	FOCVUCIESVLUNU-UHFFFAOYSA-N
DB04572	THIOPLEX	Thiotepa	FOCVUCIESVLUNU-UHFFFAOYSA-N
DB04572	THIOTEPA	Thiotepa	FOCVUCIESVLUNU-UHFFFAOYSA-N
DB04573	EPIESTRIOL	Estriol	PROQIPRRNZUXQM-ZXXIGWHRSA-N
DB04573	ESTRIOL	Estriol	PROQIPRRNZUXQM-ZXXIGWHRSA-N
DB04573	INCURIN	Estriol	PROQIPRRNZUXQM-ZXXIGWHRSA-N
DB04574	ESTRONE SODIUM SULFATE	Estrone sulfate	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04574	ESTROPIPATE	Estrone sulfate	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04574	HARMOGEN	Estrone sulfate	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04574	ORTHO-EST	Estrone sulfate	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04626	APRAMYCIN	Apramycin	XZNUGFQTQHRASN-XQENGBIVSA-N
DB04630	ALDOSTERONE	Aldosterone	PQSUYGKTWSAVDQ-ZVIOFETBSA-N
DB04650	BIOTIN	5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID	YBJHBAHKTGYVGT-OOZYFLPDSA-N
DB04650	MD-1003	5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID	YBJHBAHKTGYVGT-OOZYFLPDSA-N
DB04652	CORTICOSTERONE	Corticosterone	OMFXVFTZEKFJBZ-HJTSIMOOSA-N
DB04660	CHOLINE ALFOSCERATE	Choline alfoscerate	SUHOQUVVVLNYQR-MRVPVSSYSA-N
DB04660	GLIATILIN	Choline alfoscerate	SUHOQUVVVLNYQR-MRVPVSSYSA-N
DB04665	COUMARIN	Coumarin	ZYGHJZDHTFUPRJ-UHFFFAOYSA-N
DB04703	HESPERIDIN	Hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04711	ADIPIODONE	Iodipamide	FFINMCNLQNTKLU-UHFFFAOYSA-N
DB04711	ADIPIODONE MEGLUMINE	Iodipamide	FFINMCNLQNTKLU-UHFFFAOYSA-N
DB04711	BILIGRAFIN	Iodipamide	FFINMCNLQNTKLU-UHFFFAOYSA-N
DB04711	CHOLOGRAFIN	Iodipamide	FFINMCNLQNTKLU-UHFFFAOYSA-N
DB04711	IODIPAMIDE	Iodipamide	FFINMCNLQNTKLU-UHFFFAOYSA-N
DB04711	IODIPAMIDE MEGLUMINE	Iodipamide	FFINMCNLQNTKLU-UHFFFAOYSA-N
DB04729	GARAMYCIN	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	GENOPTIC	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	GENTACIDIN	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	GENTAK	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	GENTAMICIN	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	GENTAMICIN SULFATE	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	GENTICIN	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	REFOBACIN	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	SEPTOPAL	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	U-GENCIN	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04743	NIMESULIDE	Nimesulide	HYWYRSMBCFDLJT-UHFFFAOYSA-N
DB04743	R 805	Nimesulide	HYWYRSMBCFDLJT-UHFFFAOYSA-N
DB04743	R-805	Nimesulide	HYWYRSMBCFDLJT-UHFFFAOYSA-N
DB04786	BAYER 205	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04786	CI-1003	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04786	FARMA	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04786	FOURNEAU	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04786	FOURNEAU 309	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04786	METARET	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04786	NAGANOL	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04786	NSC-34936	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04786	SURAMIN	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04786	SURAMIN HEXASODIUM	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04786	SURAMIN SODIUM	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04789	(6S)-5-METHYLTETRAHYDROFOLATE	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	CALCIUM LEVOMEFOLATE	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	LEVOMEFOLATE CALCIUM	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	LEVOMEFOLIC ACID	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	METAFOLIN	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04794	BAY H 4502	Bifonazole	OCAPBUJLXMYKEJ-UHFFFAOYSA-N
DB04794	BAY-H-4502	Bifonazole	OCAPBUJLXMYKEJ-UHFFFAOYSA-N
DB04794	BIFONAZOLE	Bifonazole	OCAPBUJLXMYKEJ-UHFFFAOYSA-N
DB04794	MYCOSPOR	Bifonazole	OCAPBUJLXMYKEJ-UHFFFAOYSA-N
DB04796	INECALCITOL	Inecalcitol	HHGRMHMXKPQNGF-WNSNRMDMSA-N
DB04796	TX-522	Inecalcitol	HHGRMHMXKPQNGF-WNSNRMDMSA-N
DB04805	RP-7293	Virginiamycin S1	FEPMHVLSLDOMQC-IYPFLVAKSA-N
DB04805	V-MAX	Virginiamycin S1	FEPMHVLSLDOMQC-IYPFLVAKSA-N
DB04812	BENOXAPROFEN	Benoxaprofen	MITFXPHMIHQXPI-UHFFFAOYSA-N
DB04812	ORAFLEX	Benoxaprofen	MITFXPHMIHQXPI-UHFFFAOYSA-N
DB04815	CLIOQUINOL	Clioquinol	QCDFBFJGMNKBDO-UHFFFAOYSA-N
DB04815	IODOCHLORHYDROXYQUIN	Clioquinol	QCDFBFJGMNKBDO-UHFFFAOYSA-N
DB04817	DIPYRONE	Metamizole	LVWZTYCIRDMTEY-UHFFFAOYSA-N
DB04817	SULPYRINE	Metamizole	LVWZTYCIRDMTEY-UHFFFAOYSA-N
DB04819	SLEEPWELL	Methapyrilene	HNJJXZKZRAWDPF-UHFFFAOYSA-N
DB04824	PHENOLPHTHALEIN	Phenolphthalein	KJFMBFZCATUALV-UHFFFAOYSA-N
DB04827	URETHAN	Urethane	JOYRKODLDBILNP-UHFFFAOYSA-N
DB04827	URETHANE	Urethane	JOYRKODLDBILNP-UHFFFAOYSA-N
DB04829	LYSERGIDE	Lysergic acid diethylamide	VAYOSLLFUXYJDT-RDTXWAMCSA-N
DB04830	BUFORMIN	Buformin	XSEUMFJMFFMCIU-UHFFFAOYSA-N
DB04833	METHAQUALONE	Methaqualone	JEYCTXHKTXCGPB-UHFFFAOYSA-N
