drugbank_id	dailtmed_new_id	name	inchi_key
DB01618	MOLINDONE HYDROCHLORIDE	Molindone	KLPWJLBORRMFGK-UHFFFAOYSA-N
DB01620	PHENIRAMINE	Pheniramine	IJHNSHDBIRRJRN-UHFFFAOYSA-N
DB01620	PHENIRAMINE MALEATE	Pheniramine	IJHNSHDBIRRJRN-UHFFFAOYSA-N
DB01623	THIOTHIXENE	Thiothixene	GFBKORZTTCHDGY-UWVJOHFNSA-N
DB01627	LINCOMYCIN	Lincomycin	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01627	LINCOMYCIN HYDROCHLORIDE	Lincomycin	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01638	MANNITOL	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	SORBITOL	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01656	ROFLUMILAST	Roflumilast	MNDBXUUTURYVHR-UHFFFAOYSA-N
DB01671	WATER	p-Hydroxymercuribenzoic acid	WMHRYLDWLOGHSG-UHFFFAOYSA-M
DB01677	FUMARIC ACID	Fumaric Acid	VZCYOOQTPOCHFL-OWOJBTEDSA-N
DB01687	LACTOSE, ANHYDROUS	beta-Mannobiose	GUBGYTABKSRVRQ-PZPXDAEZSA-N
DB01694	TARTARIC ACID	D-tartaric acid	FEWJPZIEWOKRBE-LWMBPPNESA-N
DB01698	RUTIN	Rutin	IKGXIBQEEMLURG-NVPNHPEKSA-N
DB01708	PRASTERONE	Prasterone	FMGSKLZLMKYGDP-USOAJAOKSA-N
DB01739	ISOLEUCINE	Allo-Isoleucine	AGPKZVBTJJNPAG-UHNVWZDZSA-N
DB01746	LEUCINE	D-Leucine	ROHFNLRQFUQHCH-RXMQYKEDSA-N
DB01764	DALFOPRISTIN	Dalfopristin	SUYRLXYYZQTJHF-VMBLUXKRSA-N
DB01783	PANTOTHENIC ACID	Pantothenic acid	GHOKWGTUZJEAQD-ZETCQYMHSA-N
DB01786	ALANINE	D-Alanine	QNAYBMKLOCPYGJ-UWTATZPHSA-N
DB01839	PROPYLENE GLYCOL	Propylene glycol	DNIAPMSPPWPWGF-UHFFFAOYSA-N
DB01880	CAFFEIC ACID	3,4-Dihydroxycinnamic Acid	QAIPRVGONGVQAS-DUXPYHPUSA-N
DB01885	GLUCONOLACTONE	D-Galctopyranosyl-1-On	PHOQVHQSTUBQQK-MGCNEYSASA-N
DB01912	HYDROCHLORIC ACID	2,2':6',2''-Terpyridine Platinum(Ii)	XTQMQLRZXBEQCS-UHFFFAOYSA-M
DB01956	TAURINE	Taurine	XOAAWQZATWQOTB-UHFFFAOYSA-N
DB01982	SODIUM GLUCONATE	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	TRIMETREXATE GLUCURONATE	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01987	COCARBOXYLASE	Cocarboxylase	AYEKOFBPNLCAJY-UHFFFAOYSA-N
DB02013	WATER	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02032	CAPTOPRIL	1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid	FAKRSMQSSFJEIM-BQBZGAKWSA-N
DB02061	LACTOSE, ANHYDROUS	Cellobiose	GUBGYTABKSRVRQ-CUHNMECISA-N
DB02097	CYTARABINE	Cytidine	UHDGCWIWMRVCDJ-XVFCMESISA-N
DB02159	PROPYLENE GLYCOL	(R)-Propylene glycol	DNIAPMSPPWPWGF-GSVOUGTGSA-N
DB02161	HOMATROPINE	Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02161	HOMATROPINE HYDROBROMIDE	Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester	ZTVIKZXZYLEVOL-LXTVHRRPSA-N
DB02165	WATER	Zinc trihydroxide	JKKHGFKPEJPPQG-UHFFFAOYSA-N
DB02174	GLUTAMINE	D-Glutamine	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02176	ACETIC ACID	Mercury Acetate Ion	QWSOAYZXYZDDPB-UHFFFAOYSA-M
DB02228	FLUDEOXYGLUCOSE	2-deoxy-2-fluoro-β-D-galactose	ZCXUVYAZINUVJD-VFUOTHLCSA-N
DB02228	FLUDEOXYGLUCOSE F 18	2-deoxy-2-fluoro-β-D-galactose	ZCXUVYAZINUVJD-VFUOTHLCSA-N
DB02262	OROTIC ACID	Orotic Acid	PXQPEWDEAKTCGB-UHFFFAOYSA-N
DB02300	CALCIPOTRIENE	Calcipotriol	LWQQLNNNIPYSNX-UROSTWAQSA-N
DB02325	ISOPROPYL ALCOHOL	Isopropyl alcohol	KFZMGEQAYNKOFK-UHFFFAOYSA-N
DB02362	AMINOBENZOIC ACID	Aminobenzoic acid	ALYNCZNDIQEVRV-UHFFFAOYSA-N
DB02373	WATER	Adenosine monotungstate	FJSJQPRHXPUMLC-LRDMJOKZSA-L
DB02453	WATER	Antimonous acid	SZOADBKOANDULT-UHFFFAOYSA-K
DB02513	THYMOL	Thymol	MGSRCZKZVOBKFT-UHFFFAOYSA-N
DB02517	GLUTAMIC ACID	D-Glutamic Acid	WHUUTDBJXJRKMK-GSVOUGTGSA-N
DB02546	VORINOSTAT	Vorinostat	WAEXFXRVDQXREF-UHFFFAOYSA-N
DB02556	PHENYLALANINE	D-Phenylalanine	COLNVLDHVKWLRT-MRVPVSSYSA-N
DB02648	CARNITINE	(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium	PHIQHXFUZVPYII-ZCFIWIBFSA-O
DB02648	LEVOCARNITINE	(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium	PHIQHXFUZVPYII-ZCFIWIBFSA-O
DB02655	ASPARTIC ACID	D-Aspartic Acid	CKLJMWTZIZZHCS-UWTATZPHSA-N
DB02659	CHOLIC ACID	Cholic Acid	BHQCQFFYRZLCQQ-OELDTZBJSA-N
DB02665	TRANYLCYPROMINE SULFATE	(1R,2S)-2-Phenylcyclopropanaminium	AELCINSCMGFISI-DTWKUNHWSA-O
DB02678	GLUCOSAMINE	2-Deoxy-2-Aminogalactose	MSWZFWKMSRAUBD-VFUOTHLCSA-N
DB02701	NIACINAMIDE	Nicotinamide	DFPAKSUCGFBDDF-UHFFFAOYSA-N
DB02703	FUSIDATE SODIUM	Fusidic acid	IECPWNUMDGFDKC-MZJAQBGESA-N
DB02703	FUSIDIC ACID	Fusidic acid	IECPWNUMDGFDKC-MZJAQBGESA-N
DB02743	LACTOSE, ANHYDROUS	beta-D-galactopyranosyl-(1->4)-beta-D-galactopyranose	GUBGYTABKSRVRQ-WWZHPTPQSA-N
DB02745	URIDINE	Uridine	DRTQHJPVMGBUCF-XVFCMESISA-N
DB02750	CYSTEINE	S-(Methylmercury)-L-Cysteine	OMYFBIZVJYGJJA-YBBRRFGFSA-M
DB02772	SUCROSE	Sucrose	CZMRCDWAGMRECN-UGDNZRGBSA-N
DB02831	PHOSPHORIC ACID	Dihydrogenphosphate	NBIIXXVUZAFLBC-UHFFFAOYSA-M
DB02853	PROLINE	D-Proline	ONIBWKKTOPOVIA-SCSAIBSYSA-N
DB02893	METHIONINE	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02893	RACEMETHIONINE	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02932	BICALUTAMIDE	(R)-Bicalutamide	LKJPYSCBVHEWIU-KRWDZBQOSA-N
DB02945	SODIUM GLUCONATE	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02945	TRIMETREXATE GLUCURONATE	alpha-L-iduronic acid	AEMOLEFTQBMNLQ-VCSGLWQLSA-N
DB02959	OXITRIPTAN	Oxitriptan	LDCYZAJDBXYCGN-VIFPVBQESA-N
DB03034	LEVOFLOXACIN	D-Levofloxacin	GSDSWSVVBLHKDQ-SNVBAGLBSA-N
DB03034	OFLOXACIN	D-Levofloxacin	GSDSWSVVBLHKDQ-SNVBAGLBSA-N
DB03085	GLYCOLIC ACID	Glycolic acid	AEMRFAOFKBGASW-UHFFFAOYSA-N
DB03106	INOSITOL	scyllo-inositol	CDAISMWEOUEBRE-CDRYSYESSA-N
DB03125	TRIMETHOPRIM	2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium	IEDVJHCEMCRBQM-UHFFFAOYSA-O
DB03125	TRIMETHOPRIM HYDROCHLORIDE	2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium	IEDVJHCEMCRBQM-UHFFFAOYSA-O
DB03125	TRIMETHOPRIM SULFATE	2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium	IEDVJHCEMCRBQM-UHFFFAOYSA-O
DB03128	ACETYLCHOLINE	Acetylcholine	OIPILFWXSMYKGL-UHFFFAOYSA-N
DB03128	ACETYLCHOLINE CHLORIDE	Acetylcholine	OIPILFWXSMYKGL-UHFFFAOYSA-N
DB03156	SODIUM GLUCONATE	beta-D-glucuronic acid	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03156	TRIMETREXATE GLUCURONATE	beta-D-glucuronic acid	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03166	ACETIC ACID	Acetic acid	QTBSBXVTEAMEQO-UHFFFAOYSA-N
DB03193	STEARIC ACID	Stearic acid	QIQXTHQIDYTFRH-UHFFFAOYSA-N
DB03201	CYSTEINE	D-Cysteine	XUJNEKJLAYXESH-UWTATZPHSA-N
DB03206	MIGALASTAT	Duvoglustat	LXBIFEVIBLOUGU-JGWLITMVSA-N
DB03206	MIGALASTAT HYDROCHLORIDE	Duvoglustat	LXBIFEVIBLOUGU-JGWLITMVSA-N
DB03225	TRYPTOPHAN	D-Tryptophan	QIVBCDIJIAJPQS-SECBINFHSA-N
DB03252	LYSINE	D-Lysine	KDXKERNSBIXSRK-RXMQYKEDSA-N
DB03255	PHENOL	Phenol	ISWSIDIOOBJBQZ-UHFFFAOYSA-N
DB03256	LEUCOVORIN	(6R)-Folinic acid	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03256	LEUCOVORIN CALCIUM	(6R)-Folinic acid	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03256	LEVOLEUCOVORIN	(6R)-Folinic acid	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03256	LEVOLEUCOVORIN CALCIUM	(6R)-Folinic acid	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03266	GLUTARAL	Glutaral	SXRSQZLOMIGNAQ-UHFFFAOYSA-N
DB03310	OXIGLUTATIONE	Glutathione disulfide	YPZRWBKMTBYPTK-BJDJZHNGSA-N
DB03322	PROPRANOLOL	Dexpropranolol	AQHHHDLHHXJYJD-CQSZACIVSA-N
DB03322	PROPRANOLOL HYDROCHLORIDE	Dexpropranolol	AQHHHDLHHXJYJD-CQSZACIVSA-N
DB03323	LACTOSE, ANHYDROUS	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03350	AMMONIA N 13	Cobalt Hexammine Ion	DYLMFCCYOUSRTK-UHFFFAOYSA-N
DB03499	MALIC ACID	Malate Ion	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03511	SODIUM GLUCONATE	alpha-D-galacturonic acid	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03511	TRIMETREXATE GLUCURONATE	alpha-D-galacturonic acid	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03512	WATER	Uridine-2',3'-vanadate	JSPAHXDHRUTBDP-VKTKOMAXSA-L
DB03528	ADENOSINE	9-Beta-D-Xylofuranosyl-Adenine	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03619	DEOXYCHOLIC ACID	Deoxycholic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03652	SODIUM GLUCONATE	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	TRIMETREXATE GLUCURONATE	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03700	THREONINE	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03754	TROMETHAMINE	Tromethamine	LENZDBCJOHFCAS-UHFFFAOYSA-N
DB03756	DOCONEXENT	Doconexent	MBMBGCFOFBJSGT-KUBAVDMBSA-N
DB03783	PHENACETIN	Phenacetin	CPJSUEIXXCENMM-UHFFFAOYSA-N
DB03793	BENZOIC ACID	Benzoic acid	WPYMKLBDIGXBTP-UHFFFAOYSA-N
DB03796	PALMITIC ACID	Palmitic Acid	IPCSVZSSVZVIGE-UHFFFAOYSA-N
DB03825	HYDROCHLORIC ACID	Rhodamine 6G	XFKVYXCRNATCOO-UHFFFAOYSA-M
DB03839	TYROSINE	D-Tyrosine	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03840	WATER	Tetra(Imidazole)Diaquacopper (Ii)	QHMVDLPUUJNKGZ-UHFFFAOYSA-N
DB03843	FORMALDEHYDE	Formaldehyde	WSFSSNUMVMOOMR-UHFFFAOYSA-N
DB03852	EUCALYPTOL	Eucalyptol	WEEGYLXZBRQIMU-WAAGHKOSSA-N
DB03856	EFLORNITHINE	L-Eflornithine	VLCYCQAOQCDTCN-ZCFIWIBFSA-N
DB03856	EFLORNITHINE HYDROCHLORIDE	L-Eflornithine	VLCYCQAOQCDTCN-ZCFIWIBFSA-N
DB03894	RASAGILINE	N-Propargyl-1(S)-Aminoindan	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03894	RASAGILINE MESYLATE	N-Propargyl-1(S)-Aminoindan	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03904	UREA	Urea	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03904	UREA C 13	Urea	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03918	SAPROPTERIN	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03918	SAPROPTERIN DIHYDROCHLORIDE	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03929	SERINE	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03943	ASPARAGINE	D-Asparagine	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03955	MIGALASTAT	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	MIGALASTAT HYDROCHLORIDE	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03994	MONOETHANOLAMINE	Ethanolamine	HZAXFHJVJLSVMW-UHFFFAOYSA-N
DB04027	ARGININE	D-arginine	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04031	WATER	Serine vanadate	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04084	FLUDEOXYGLUCOSE	2-deoxy-2-fluoro-α-D-mannose	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04084	FLUDEOXYGLUCOSE F 18	2-deoxy-2-fluoro-α-D-mannose	ZCXUVYAZINUVJD-RXRWUWDJSA-N
DB04100	CARBON MONOXIDE	(1,10 Phenanthroline)-(Tri-Carbon Monoxide) Rhenium (I)	XCPVAMYUZCTTHM-UHFFFAOYSA-N
DB04160	PYROPHOSPHORIC ACID	Pyrophosphoric acid	XPPKVPWEQAFLFU-UHFFFAOYSA-N
DB04173	FRUCTOSE	Fructose	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04216	QUERCETIN	Quercetin	REFJWTPEDVJJIY-UHFFFAOYSA-N
DB04224	OLEIC ACID	Oleic Acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04231	WATER	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04272	CITRIC ACID	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04282	FLUDEOXYGLUCOSE	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04282	FLUDEOXYGLUCOSE F 18	2-deoxy-2-fluoro-α-D-glucose	ZCXUVYAZINUVJD-UKFBFLRUSA-N
DB04299	FUMARIC ACID	Maleic Acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04335	INOSINE	Inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N
DB04349	PROPYLENE GLYCOL	(S)-propane-1,2-diol	DNIAPMSPPWPWGF-VKHMYHEASA-N
DB04397	WATER	Alpha-D-Glucose-1-Phosphate-6-Vanadate	SYRDAPWACIANBN-DPXSRCRQSA-M
DB04414	WATER	Heptamolybdate	PJSKUNJZAAFMGT-UHFFFAOYSA-H
DB04455	BETAINE	N,N,N-trimethylglycinium	KWIUHFFTVRNATP-UHFFFAOYSA-O
DB04465	LACTOSE, ANHYDROUS	Lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N
DB04483	FLUDEOXYGLUCOSE	2-deoxy-2-fluoro-β-D-mannose	ZCXUVYAZINUVJD-AIECOIEWSA-N
DB04483	FLUDEOXYGLUCOSE F 18	2-deoxy-2-fluoro-β-D-mannose	ZCXUVYAZINUVJD-AIECOIEWSA-N
DB04494	WATER	Dihydroxy(oxo)molybdenum(6+)	GKDPEXRCAVYDOG-UHFFFAOYSA-L
DB04540	CHOLESTEROL	Cholesterol	HVYWMOMLDIMFJA-DPAQBDIFSA-N
DB04564	GLUCONOLACTONE	Gluconolactone	PHOQVHQSTUBQQK-SQOUGZDYSA-N
DB04572	THIOTEPA	Thiotepa	FOCVUCIESVLUNU-UHFFFAOYSA-N
DB04573	ESTRIOL	Estriol	PROQIPRRNZUXQM-ZXXIGWHRSA-N
DB04574	ESTRONE SODIUM SULFATE	Estrone sulfate	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04574	ESTRONE SULFURIC ACID	Estrone sulfate	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04574	ESTROPIPATE	Estrone sulfate	JKKFKPJIXZFSSB-CBZIJGRNSA-N
DB04630	ALDOSTERONE	Aldosterone	PQSUYGKTWSAVDQ-ZVIOFETBSA-N
DB04650	BIOTIN	5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID	YBJHBAHKTGYVGT-OOZYFLPDSA-N
DB04665	COUMARIN	Coumarin	ZYGHJZDHTFUPRJ-UHFFFAOYSA-N
DB04703	HESPERIDIN	Hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04729	GENTAMICIN	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	GENTAMICIN SULFATE	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04789	LEVOMEFOLATE CALCIUM	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	LEVOMEFOLIC ACID	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04815	CLIOQUINOL	Clioquinol	QCDFBFJGMNKBDO-UHFFFAOYSA-N
DB04824	PHENOLPHTHALEIN	Phenolphthalein	KJFMBFZCATUALV-UHFFFAOYSA-N
DB04835	MARAVIROC	Maraviroc	GSNHKUDZZFZSJB-QYOOZWMWSA-N
DB04837	CHLOPHEDIANOL	Clofedanol	WRCHFMBCVFFYEQ-UHFFFAOYSA-N
DB04837	CHLOPHEDIANOL HYDROCHLORIDE	Clofedanol	WRCHFMBCVFFYEQ-UHFFFAOYSA-N
DB04844	TETRABENAZINE	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04845	IXABEPILONE	Ixabepilone	FABUFPQFXZVHFB-PVYNADRNSA-N
DB04854	FEBUXOSTAT	Febuxostat	BQSJTQLCZDPROO-UHFFFAOYSA-N
DB04855	DRONEDARONE	Dronedarone	ZQTNQVWKHCQYLQ-UHFFFAOYSA-N
DB04861	NEBIVOLOL	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04861	NEBIVOLOL HYDROCHLORIDE	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04864	HUPERZINE A	Huperzine A	ZRJBHWIHUMBLCN-YQEJDHNASA-N
DB04865	OMACETAXINE MEPESUCCINATE	Omacetaxine mepesuccinate	HYFHYPWGAURHIV-JFIAXGOJSA-N
DB04868	NILOTINIB	Nilotinib	HHZIURLSWUIHRB-UHFFFAOYSA-N
DB04871	LORCASERIN	Lorcaserin	XTTZERNUQAFMOF-QMMMGPOBSA-N
DB04874	AMMONIA N 13	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04874	HYDROCHLORIC ACID	Picoplatin	IIMIOEBMYPRQGU-UHFFFAOYSA-L
DB04890	BEPOTASTINE	Bepotastine	YWGDOWXRIALTES-UHFFFAOYSA-N
DB04896	LEVOMILNACIPRAN	Milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	LEVOMILNACIPRAN HYDROCHLORIDE	Milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	MILNACIPRAN	Milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	MILNACIPRAN HYDROCHLORIDE	Milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04908	FLIBANSERIN	Flibanserin	PPRRDFIXUUSXRA-UHFFFAOYSA-N
DB04911	ORITAVANCIN	Oritavancin	VHFGEBVPHAGQPI-LXKZPTCJSA-N
DB04912	HYDROCHLORIC ACID	Stannsoporfin	LLDZJTIZVZFNCM-UHEVNVKKSA-J
DB04920	CLEVIDIPINE	Clevidipine	KPBZROQVTHLCDU-UHFFFAOYSA-N
DB04930	PERMETHRIN	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N
DB04931	AFAMELANOTIDE	Afamelanotide	UAHFGYDRQSXQEB-LEBBXHLNSA-N
DB04938	OSPEMIFENE	Ospemifene	LUMKNAVTFCDUIE-VHXPQNKSSA-N
DB04946	ILOPERIDONE	Iloperidone	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04948	LOFEXIDINE	Lofexidine	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04948	LOFEXIDINE HYDROCHLORIDE	Lofexidine	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04951	PIRFENIDONE	Pirfenidone	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04996	ACETIC ACID	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	AMMONIA N 13	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB04996	HYDROCHLORIC ACID	Satraplatin	CKNPWBAXEKSCRG-UHFFFAOYSA-J
DB05013	INGENOL MEBUTATE	Ingenol mebutate	VDJHFHXMUKFKET-UXMMOKKRSA-N
DB05015	BELINOSTAT	Belinostat	NCNRHFGMJRPRSK-MDZDMXLPSA-N
DB05018	MIGALASTAT	Migalastat	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05018	MIGALASTAT HYDROCHLORIDE	Migalastat	LXBIFEVIBLOUGU-DPYQTVNSSA-N
DB05039	INDACATEROL	Indacaterol	QZZUEBNBZAPZLX-QFIPXVFZSA-N
DB05039	INDACATEROL MALEATE	Indacaterol	QZZUEBNBZAPZLX-QFIPXVFZSA-N
DB05109	TRABECTEDIN	Trabectedin	PKVRCIRHQMSYJX-AIFWHQITSA-N
DB05154	PRETOMANID	Pretomanid	ZLHZLMOSPGACSZ-NSHDSACASA-N
DB05219	CRISABOROLE	Crisaborole	USZAGAREISWJDP-UHFFFAOYSA-N
DB05239	COBIMETINIB	Cobimetinib	BSMCAPRUBJMWDF-KRWDZBQOSA-N
DB05239	COBIMETINIB FUMARATE	Cobimetinib	BSMCAPRUBJMWDF-KRWDZBQOSA-N
DB05245	SILVER	Silver sulfadiazine	UEJSSZHHYBHCEL-UHFFFAOYSA-N
DB05245	SULFADIAZINE, SILVER	Silver sulfadiazine	UEJSSZHHYBHCEL-UHFFFAOYSA-N
DB05246	METHSUXIMIDE	Methsuximide	AJXPJJZHWIXJCJ-UHFFFAOYSA-N
DB05271	ROTIGOTINE	Rotigotine	KFQYTPMOWPVWEJ-INIZCTEOSA-N
DB05289	FLURBIPROFEN	Tarenflurbil	SYTBZMRGLBWNTM-SNVBAGLBSA-N
DB05289	FLURBIPROFEN SODIUM	Tarenflurbil	SYTBZMRGLBWNTM-SNVBAGLBSA-N
DB05294	VANDETANIB	Vandetanib	UHTHHESEBZOYNR-UHFFFAOYSA-N
DB05296	ACETIC ACID	Motexafin lutetium	ZCISRIHHEXSWIR-WRIGXHCHSA-L
DB05316	PIMAVANSERIN	Pimavanserin	RKEWSXXUOLRFBX-UHFFFAOYSA-N
DB05316	PIMAVANSERIN TARTRATE	Pimavanserin	RKEWSXXUOLRFBX-UHFFFAOYSA-N
DB05339	HYDROCHLORIC ACID	MN-305	GGNCUSDIUUCNKE-RSAXXLAASA-N
DB05351	DEXLANSOPRAZOLE	Dexlansoprazole	MJIHNNLFOKEZEW-RUZDIDTESA-N
DB05351	LANSOPRAZOLE	Dexlansoprazole	MJIHNNLFOKEZEW-RUZDIDTESA-N
DB05381	HISTAMINE	Histamine	NTYJJOPFIAHURM-UHFFFAOYSA-N
DB05382	IODINE	Iodine	PNDPGZBMCMUPRI-UHFFFAOYSA-N
DB05389	OXYGEN	Tetrachlorodecaoxide	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05389	WATER	Tetrachlorodecaoxide	VOWOEBADKMXUBU-UHFFFAOYSA-J
DB05428	ACETIC ACID	Motexafin gadolinium	VAZLWPAHMORDGR-WRIGXHCHSA-L
DB05461	HYDROCHLORIC ACID	OPC-28326	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05461	WATER	OPC-28326	QRNMKZJPTYRAIL-UHFFFAOYSA-N
DB05476	HYDROCHLORIC ACID	WX-UK1	FMHIVIJVVYYSRN-JCOPYZAKSA-N
DB05541	BRIVARACETAM	Brivaracetam	MSYKRHVOOPPJKU-BDAKNGLRSA-N
DB05607	FUMARIC ACID	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05630	WATER	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K
DB05642	HYDROCHLORIC ACID	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05642	WATER	DDP-225	SAURKKOJWIFYSR-UHFFFAOYSA-N
DB05667	KETOCONAZOLE	Levoketoconazole	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
DB05676	APREMILAST	Apremilast	IMOZEMNVLZVGJZ-QGZVFWFLSA-N
DB05790	HYDROCHLORIC ACID	SR 140333	NQHFSECYQAQZBN-SJYHNBSJSA-M
DB05792	HYDROCHLORIC ACID	Arylacenamide	HKHPCMBPASXYGP-KVVVOXFISA-N
DB05812	ABIRATERONE	Abiraterone	GZOSMCIZMLWJML-VJLLXTKPSA-N
DB05837	HYDROCHLORIC ACID	OSI-7836	RCWYXGAOCMUXHG-ZXBIKLPVSA-N
DB05956	HYDROCHLORIC ACID	EVT-101	OJBLXSPBJMGZDN-UHFFFAOYSA-N
DB05966	CITRIC ACID	TAS-108	VOHOCSJONOJOSD-SCIDSJFVSA-N
DB05990	OBETICHOLIC ACID	Obeticholic acid	ZXERDUOLZKYMJM-ZWECCWDJSA-N
