drugbank_id	molport_id	name	inchi_key
DB04622	MolPort-002-888-515	N-ACETYLHISTAMINE	XJWPISBUKWZALE-UHFFFAOYSA-N
DB04626	MolPort-002-510-903	Apramycin	XZNUGFQTQHRASN-XQENGBIVSA-N
DB04626	MolPort-002-985-533	Apramycin	XZNUGFQTQHRASN-XQENGBIVSA-N
DB04626	MolPort-003-983-409	Apramycin	XZNUGFQTQHRASN-XQENGBIVSA-N
DB04626	MolPort-006-107-861	Apramycin	XZNUGFQTQHRASN-XQENGBIVSA-N
DB04626	MolPort-023-219-655	Apramycin	XZNUGFQTQHRASN-XQENGBIVSA-N
DB04626	MolPort-044-193-551	Apramycin	XZNUGFQTQHRASN-XQENGBIVSA-N
DB04627	MolPort-002-916-056	Cyclouridine	UUGITDASWNOAGG-CCXZUQQUSA-N
DB04627	MolPort-004-960-205	Cyclouridine	UUGITDASWNOAGG-CCXZUQQUSA-N
DB04630	MolPort-006-069-316	Aldosterone	PQSUYGKTWSAVDQ-ZVIOFETBSA-N
DB04630	MolPort-035-924-387	Aldosterone	PQSUYGKTWSAVDQ-ZVIOFETBSA-N
DB04631	MolPort-006-169-845	Atpenin A5	OVULNOOPECCZRG-CIUDSAMLSA-N
DB04631	MolPort-047-115-977	Atpenin A5	OVULNOOPECCZRG-CIUDSAMLSA-N
DB04634	MolPort-001-794-399	N-BENZYLOXYCARBONYL-L-SERINE-BETALACTONE	TYRGLVWXHJRKMT-QMMMGPOBSA-N
DB04634	MolPort-002-501-590	N-BENZYLOXYCARBONYL-L-SERINE-BETALACTONE	TYRGLVWXHJRKMT-QMMMGPOBSA-N
DB04634	MolPort-003-940-715	N-BENZYLOXYCARBONYL-L-SERINE-BETALACTONE	TYRGLVWXHJRKMT-QMMMGPOBSA-N
DB04636	MolPort-016-580-256	Glutamine t-butyl ester	VVOPSEUXHSUTJS-LURJTMIESA-N
DB04637	MolPort-001-759-447	6-Bromo-1-hexanol	FCMCSZXRVWDVAW-UHFFFAOYSA-N
DB04638	MolPort-001-767-985	2,5-DI-(TERT-BUTYL)-1,4,BENZOHYDROQUINONE	JZODKRWQWUWGCD-UHFFFAOYSA-N
DB04639	MolPort-001-758-821	Biphenylalanine	JCZLABDVDPYLRZ-AWEZNQCLSA-N
DB04639	MolPort-001-758-822	Biphenylalanine	JCZLABDVDPYLRZ-AWEZNQCLSA-N
DB04639	MolPort-003-795-068	Biphenylalanine	JCZLABDVDPYLRZ-AWEZNQCLSA-N
DB04640	MolPort-001-761-070	Naphthalene-2,6-disulfonic acid	FITZJYAVATZPMJ-UHFFFAOYSA-N
DB04640	MolPort-009-757-404	Naphthalene-2,6-disulfonic acid	FITZJYAVATZPMJ-UHFFFAOYSA-N
DB04641	MolPort-001-790-958	3,7-DIHYDROXYNAPHTHALENE-2-CARBOXYLIC ACID	QMWOUSYSNFCKAZ-UHFFFAOYSA-N
DB04650	MolPort-001-788-412	5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID	YBJHBAHKTGYVGT-OOZYFLPDSA-N
DB04650	MolPort-002-111-510	5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID	YBJHBAHKTGYVGT-OOZYFLPDSA-N
DB04650	MolPort-002-507-373	5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID	YBJHBAHKTGYVGT-OOZYFLPDSA-N
DB04652	MolPort-002-512-114	Corticosterone	OMFXVFTZEKFJBZ-HJTSIMOOSA-N
DB04652	MolPort-003-892-472	Corticosterone	OMFXVFTZEKFJBZ-HJTSIMOOSA-N
DB04652	MolPort-046-689-150	Corticosterone	OMFXVFTZEKFJBZ-HJTSIMOOSA-N
DB04657	MolPort-001-933-294	Carboxin	GYSSRZJIHXQEHQ-UHFFFAOYSA-N
DB04658	MolPort-006-169-861	(1S,2R,3S,4R,5S)-8-AZABICYCLO[3.2.1]OCTANE-1,2,3,4-TETROL	FXFBVZOJVHCEDO-IBISWUOJSA-N
DB04658	MolPort-044-754-022	(1S,2R,3S,4R,5S)-8-AZABICYCLO[3.2.1]OCTANE-1,2,3,4-TETROL	FXFBVZOJVHCEDO-IBISWUOJSA-N
DB04658	MolPort-046-153-876	(1S,2R,3S,4R,5S)-8-AZABICYCLO[3.2.1]OCTANE-1,2,3,4-TETROL	FXFBVZOJVHCEDO-IBISWUOJSA-N
DB04660	MolPort-006-666-494	Choline alfoscerate	SUHOQUVVVLNYQR-MRVPVSSYSA-N
DB04660	MolPort-046-683-755	Choline alfoscerate	SUHOQUVVVLNYQR-MRVPVSSYSA-N
DB04661	MolPort-006-169-864	cis-tetracosenoyl sulfatide	ZZQWQNAZXFNSEP-JCOQVFCVSA-N
DB04662	MolPort-019-939-247	OLOMOUCINE II	NDUVSANREQEDRE-CQSZACIVSA-N
DB04665	MolPort-000-881-054	Coumarin	ZYGHJZDHTFUPRJ-UHFFFAOYSA-N
DB04674	MolPort-001-640-738	2-HYDROXY-3,5-DIIODOBENZOIC ACID	DHZVWQPHNWDCFS-UHFFFAOYSA-N
DB04674	MolPort-016-635-193	2-HYDROXY-3,5-DIIODOBENZOIC ACID	DHZVWQPHNWDCFS-UHFFFAOYSA-N
DB04674	MolPort-047-151-421	2-HYDROXY-3,5-DIIODOBENZOIC ACID	DHZVWQPHNWDCFS-UHFFFAOYSA-N
DB04676	MolPort-004-964-451	Dansyllysine	VQPRNSWQIAHPMS-HNNXBMFYSA-N
DB04681	MolPort-003-958-624	BETA-METHYLLACTOSIDE	FHNIYFZSHCGBPP-ABBMIVAOSA-N
DB04684	MolPort-001-793-023	BIS(HEXAMETHYLENE)TRIAMINE	MRNZSTMRDWRNNR-UHFFFAOYSA-N
DB04687	MolPort-000-725-693	DIMETHYL THIOPHOSPHATE	WWJJVKAEQGGYHJ-UHFFFAOYSA-N
DB04687	MolPort-006-124-178	DIMETHYL THIOPHOSPHATE	WWJJVKAEQGGYHJ-UHFFFAOYSA-N
DB04687	MolPort-009-766-458	DIMETHYL THIOPHOSPHATE	WWJJVKAEQGGYHJ-UHFFFAOYSA-N
DB04688	MolPort-046-153-873	Methylecgonine	QIQNNBXHAYSQRY-UYXSQOIJSA-N
DB04690	MolPort-001-738-744	Camptothecin	VSJKWCGYPAHWDS-FQEVSTJZSA-N
DB04690	MolPort-001-738-745	Camptothecin	VSJKWCGYPAHWDS-FQEVSTJZSA-N
DB04693	MolPort-046-590-518	(13S)-13-METHYLDODECAHYDRO-1H-CYCLOPENTA[A]PHENANTHRENE-3,17(2H,4H)-DIONE	CRDKSBHJIGNEOH-IMRIKWHGSA-N
DB04703	MolPort-001-740-214	Hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04703	MolPort-001-741-184	Hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04703	MolPort-001-794-015	Hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04703	MolPort-002-507-061	Hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04703	MolPort-004-285-258	Hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04703	MolPort-046-423-338	Hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04704	MolPort-003-941-696	20-hydroxycholesterol	MCKLJFJEQRYRQT-MGNSQDQZSA-N
DB04704	MolPort-006-169-892	20-hydroxycholesterol	MCKLJFJEQRYRQT-MGNSQDQZSA-N
DB04704	MolPort-046-682-865	20-hydroxycholesterol	MCKLJFJEQRYRQT-MGNSQDQZSA-N
DB04705	MolPort-006-169-893	(3BETA)-CHOLEST-5-ENE-3,25-DIOL	INBGSXNNRGWLJU-ZHHJOTBYSA-N
DB04705	MolPort-044-183-187	(3BETA)-CHOLEST-5-ENE-3,25-DIOL	INBGSXNNRGWLJU-ZHHJOTBYSA-N
DB04705	MolPort-044-727-592	(3BETA)-CHOLEST-5-ENE-3,25-DIOL	INBGSXNNRGWLJU-ZHHJOTBYSA-N
DB04706	MolPort-006-169-894	(3BETA,7BETA)-CHOLEST-5-ENE-3,7-DIOL	OYXZMSRRJOYLLO-KGZHIOMZSA-N
DB04706	MolPort-046-426-780	(3BETA,7BETA)-CHOLEST-5-ENE-3,7-DIOL	OYXZMSRRJOYLLO-KGZHIOMZSA-N
DB04706	MolPort-046-426-781	(3BETA,7BETA)-CHOLEST-5-ENE-3,7-DIOL	OYXZMSRRJOYLLO-KGZHIOMZSA-N
DB04706	MolPort-046-690-009	(3BETA,7BETA)-CHOLEST-5-ENE-3,7-DIOL	OYXZMSRRJOYLLO-KGZHIOMZSA-N
DB04706	MolPort-046-703-143	(3BETA,7BETA)-CHOLEST-5-ENE-3,7-DIOL	OYXZMSRRJOYLLO-KGZHIOMZSA-N
DB04707	MolPort-003-847-859	Hydroxyfasudil	ZAVGJDAFCZAWSZ-UHFFFAOYSA-N
DB04707	MolPort-006-169-895	Hydroxyfasudil	ZAVGJDAFCZAWSZ-UHFFFAOYSA-N
DB04707	MolPort-035-777-709	Hydroxyfasudil	ZAVGJDAFCZAWSZ-UHFFFAOYSA-N
DB04711	MolPort-001-783-518	Iodipamide	FFINMCNLQNTKLU-UHFFFAOYSA-N
DB04713	MolPort-001-758-807	4-Iodo-D-phenylalanine	PZNQZSRPDOEBMS-MRVPVSSYSA-N
DB04713	MolPort-001-792-863	4-Iodo-D-phenylalanine	PZNQZSRPDOEBMS-MRVPVSSYSA-N
DB04713	MolPort-002-462-131	4-Iodo-D-phenylalanine	PZNQZSRPDOEBMS-MRVPVSSYSA-N
DB04716	MolPort-006-169-902	2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE	VNDWQCSOSCCWIP-UHFFFAOYSA-N
DB04716	MolPort-021-804-969	2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE	VNDWQCSOSCCWIP-UHFFFAOYSA-N
DB04719	MolPort-006-169-905	DIMETHYL-(4,5,6,7-TETRABROMO-1H-BENZOIMIDAZOL-2-YL)-AMINE	SLPJGDQJLTYWCI-UHFFFAOYSA-N
DB04725	MolPort-006-169-990	Licofelone	UAWXGRJVZSAUSZ-UHFFFAOYSA-N
DB04726	MolPort-003-665-110	7,8,10-TRIMETHYLBENZO[G]PTERIDINE-2,4(3H,10H)-DIONE	KPDQZGKJTJRBGU-UHFFFAOYSA-N
DB04727	MolPort-039-138-735	1-{4-[4-Amino-6-(4-methoxyphenyl)furo[2,3-d]pyrimidin-5-yl]phenyl}-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea	FGZIONRFHVNRJB-UHFFFAOYSA-N
DB04729	MolPort-016-638-360	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	MolPort-046-162-790	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04729	MolPort-046-594-137	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04734	MolPort-001-779-976	Citraconic acid	HNEGQIOMVPPMNR-IHWYPQMZSA-N
DB04734	MolPort-001-780-040	Citraconic acid	HNEGQIOMVPPMNR-IHWYPQMZSA-N
DB04734	MolPort-004-288-307	Citraconic acid	HNEGQIOMVPPMNR-IHWYPQMZSA-N
DB04737	MolPort-001-779-743	(S)-HYDROXY(PHENYL)ACETONITRILE	NNICRUQPODTGRU-MRVPVSSYSA-N
DB04743	MolPort-003-849-391	Nimesulide	HYWYRSMBCFDLJT-UHFFFAOYSA-N
DB04744	MolPort-000-726-184	Lawsone	CSFWPUWCSPOLJW-UHFFFAOYSA-N
DB04745	MolPort-001-572-853	2-OXOQUINOLINE	LISFMEBWQUVKPJ-UHFFFAOYSA-N
DB04745	MolPort-001-759-952	2-OXOQUINOLINE	LISFMEBWQUVKPJ-UHFFFAOYSA-N
DB04746	MolPort-006-169-924	(10E,12Z)-octadecadienoic acid	GKJZMAHZJGSBKD-NMMTYZSQSA-N
DB04751	MolPort-003-959-265	Purvalanol A	PMXCMJLOPOFPBT-HNNXBMFYSA-N
DB04751	MolPort-044-193-367	Purvalanol A	PMXCMJLOPOFPBT-HNNXBMFYSA-N
DB04760	MolPort-006-169-936	PYRIMIDINE-4,6-DICARBOXYLIC ACID BIS-(4-FLUORO-3-METHYL-BENZYLAMIDE)	PYFRREJCFXFNRR-UHFFFAOYSA-N
DB04769	MolPort-006-169-944	5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE	SQWZFLMPDUSYGV-POHAHGRESA-N
DB04769	MolPort-009-019-072	5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE	SQWZFLMPDUSYGV-POHAHGRESA-N
DB04769	MolPort-044-561-925	5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE	SQWZFLMPDUSYGV-POHAHGRESA-N
DB04776	MolPort-006-169-951	(2R)-2-({6-[benzyl(methyl)amino]-9-isopropyl-9H-purin-2-yl}amino)butan-1-ol	YPYWONAECUVKHY-MRXNPFEDSA-N
DB04777	MolPort-001-783-459	(R)-4-Nitrostyrene oxide	YKIUTLHCSNCTDZ-QMMMGPOBSA-N
DB04781	MolPort-006-169-956	5-hydroxyvaleric acid	PHOJOSOUIAQEDH-UHFFFAOYSA-N
DB04781	MolPort-006-170-268	5-hydroxyvaleric acid	PHOJOSOUIAQEDH-UHFFFAOYSA-N
DB04781	MolPort-027-844-925	5-hydroxyvaleric acid	PHOJOSOUIAQEDH-UHFFFAOYSA-N
DB04782	MolPort-001-783-459	(S)-4-Nitrostyrene oxide	YKIUTLHCSNCTDZ-MRVPVSSYSA-N
DB04784	MolPort-001-788-492	(R)-1-phenylethanol	WAPNOHKVXSQRPX-SSDOTTSWSA-N
DB04784	MolPort-001-793-460	(R)-1-phenylethanol	WAPNOHKVXSQRPX-SSDOTTSWSA-N
DB04784	MolPort-001-793-461	(R)-1-phenylethanol	WAPNOHKVXSQRPX-SSDOTTSWSA-N
DB04785	MolPort-044-754-016	Streptolydigin	KVTPRMVXYZKLIG-NCAOFHFGSA-N
DB04786	MolPort-003-665-583	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04786	MolPort-044-193-344	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04787	MolPort-006-169-960	Tanaproget	PYVFWTPEBMRKSR-UHFFFAOYSA-N
DB04789	MolPort-006-169-962	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	MolPort-023-220-062	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	MolPort-027-835-392	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	MolPort-027-836-784	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	MolPort-035-675-662	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	MolPort-035-758-319	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	MolPort-044-183-329	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	MolPort-046-702-796	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	MolPort-046-702-803	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	MolPort-046-795-600	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04789	MolPort-047-115-739	5-methyltetrahydrofolic acid	ZNOVTXRBGFNYRX-ABLWVSNPSA-N
DB04794	MolPort-003-666-632	Bifonazole	OCAPBUJLXMYKEJ-UHFFFAOYSA-N
DB04794	MolPort-016-636-422	Bifonazole	OCAPBUJLXMYKEJ-UHFFFAOYSA-N
DB04795	MolPort-000-158-627	Thenoyltrifluoroacetone	TXBBUSUXYMIVOS-UHFFFAOYSA-N
DB04801	MolPort-003-959-881	cis-Vaccenic acid	UWHZIFQPPBDJPM-FPLPWBNLSA-N
DB04801	MolPort-006-112-294	cis-Vaccenic acid	UWHZIFQPPBDJPM-FPLPWBNLSA-N
DB04802	MolPort-023-331-659	D-ERITHRO-2,3-DIAMINO-BUTYRIC ACID	SXGMVGOVILIERA-PWNYCUMCSA-N
DB04804	MolPort-023-331-659	L-threo-2,3-diamino-butyric acid	SXGMVGOVILIERA-GBXIJSLDSA-N
DB04805	MolPort-006-169-973	Virginiamycin S1	FEPMHVLSLDOMQC-IYPFLVAKSA-N
DB04805	MolPort-044-183-387	Virginiamycin S1	FEPMHVLSLDOMQC-IYPFLVAKSA-N
DB04805	MolPort-044-561-218	Virginiamycin S1	FEPMHVLSLDOMQC-IYPFLVAKSA-N
DB04806	MolPort-002-894-234	(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE	OPIFSICVWOWJMJ-HAAGFXOZSA-N
DB04806	MolPort-003-901-014	(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE	OPIFSICVWOWJMJ-HAAGFXOZSA-N
DB04806	MolPort-006-169-974	(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE	OPIFSICVWOWJMJ-HAAGFXOZSA-N
DB04806	MolPort-008-267-913	(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE	OPIFSICVWOWJMJ-HAAGFXOZSA-N
DB04806	MolPort-008-267-914	(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE	OPIFSICVWOWJMJ-HAAGFXOZSA-N
DB04806	MolPort-008-267-915	(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE	OPIFSICVWOWJMJ-HAAGFXOZSA-N
DB04806	MolPort-020-004-589	(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE	OPIFSICVWOWJMJ-HAAGFXOZSA-N
DB04806	MolPort-023-222-151	(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE	OPIFSICVWOWJMJ-HAAGFXOZSA-N
DB04808	MolPort-006-169-976	Neamine	SYJXFKPQNSDJLI-HKEUSBCWSA-N
DB04808	MolPort-035-772-267	Neamine	SYJXFKPQNSDJLI-HKEUSBCWSA-N
DB04808	MolPort-044-727-635	Neamine	SYJXFKPQNSDJLI-HKEUSBCWSA-N
DB04811	MolPort-002-130-413	Salophen iron chelate	BSPYTUHYTMXMCB-JKBLJYNNSA-L
DB04812	MolPort-006-129-354	Benoxaprofen	MITFXPHMIHQXPI-UHFFFAOYSA-N
DB04813	MolPort-003-702-306	Bithionol	JFIOVJDNOJYLKP-UHFFFAOYSA-N
DB04815	MolPort-000-146-025	Clioquinol	QCDFBFJGMNKBDO-UHFFFAOYSA-N
DB04816	MolPort-000-564-798	Dantron	QBPFLULOKWLNNW-UHFFFAOYSA-N
DB04817	MolPort-000-713-515	Metamizole	LVWZTYCIRDMTEY-UHFFFAOYSA-N
DB04817	MolPort-001-794-652	Metamizole	LVWZTYCIRDMTEY-UHFFFAOYSA-N
DB04817	MolPort-006-117-557	Metamizole	LVWZTYCIRDMTEY-UHFFFAOYSA-N
DB04817	MolPort-046-765-317	Metamizole	LVWZTYCIRDMTEY-UHFFFAOYSA-N
DB04818	MolPort-001-783-583	Iproniazid	NYMGNSNKLVNMIA-UHFFFAOYSA-N
DB04818	MolPort-003-941-839	Iproniazid	NYMGNSNKLVNMIA-UHFFFAOYSA-N
DB04820	MolPort-001-783-584	Nialamide	NOIIUHRQUVNIDD-UHFFFAOYSA-N
DB04821	MolPort-003-666-476	Nomifensine	XXPANQJNYNUNES-UHFFFAOYSA-N
DB04821	MolPort-006-169-992	Nomifensine	XXPANQJNYNUNES-UHFFFAOYSA-N
DB04821	MolPort-019-995-863	Nomifensine	XXPANQJNYNUNES-UHFFFAOYSA-N
DB04822	MolPort-002-537-864	Oxeladin	IQADUMSPOQKAAO-UHFFFAOYSA-N
DB04823	MolPort-002-501-867	Oxyphenisatin	SJDACOMXKWHBOW-UHFFFAOYSA-N
DB04824	MolPort-001-011-548	Phenolphthalein	KJFMBFZCATUALV-UHFFFAOYSA-N
DB04824	MolPort-044-724-292	Phenolphthalein	KJFMBFZCATUALV-UHFFFAOYSA-N
DB04825	MolPort-001-783-452	Prenylamine	IFFPICMESYHZPQ-UHFFFAOYSA-N
DB04827	MolPort-001-785-624	Urethane	JOYRKODLDBILNP-UHFFFAOYSA-N
DB04828	MolPort-005-936-008	Zomepirac	ZXVNMYWKKDOREA-UHFFFAOYSA-N
DB04830	MolPort-006-841-193	Buformin	XSEUMFJMFFMCIU-UHFFFAOYSA-N
DB04831	MolPort-000-883-331	Tienilic acid	AGHANLSBXUWXTB-UHFFFAOYSA-N
DB04832	MolPort-003-666-857	Zimelidine	OYPPVKRFBIWMSX-SXGWCWSVSA-N
DB04834	MolPort-006-169-994	Rapacuronium	HTIKWNNIPGXLGM-YLINKJIISA-N
DB04835	MolPort-006-167-815	Maraviroc	GSNHKUDZZFZSJB-QYOOZWMWSA-N
DB04835	MolPort-006-394-846	Maraviroc	GSNHKUDZZFZSJB-QYOOZWMWSA-N
DB04835	MolPort-020-005-896	Maraviroc	GSNHKUDZZFZSJB-QYOOZWMWSA-N
DB04835	MolPort-044-728-878	Maraviroc	GSNHKUDZZFZSJB-QYOOZWMWSA-N
DB04838	MolPort-001-793-143	Cyclandelate	WZHCOOQXZCIUNC-UHFFFAOYSA-N
DB04839	MolPort-003-666-152	Cyproterone acetate	UWFYSQMTEOIJJG-FDTZYFLXSA-N
DB04839	MolPort-003-940-714	Cyproterone acetate	UWFYSQMTEOIJJG-FDTZYFLXSA-N
DB04839	MolPort-039-142-120	Cyproterone acetate	UWFYSQMTEOIJJG-FDTZYFLXSA-N
DB04840	MolPort-000-833-842	Debrisoquine	JWPGJSVJDAJRLW-UHFFFAOYSA-N
DB04840	MolPort-000-912-053	Debrisoquine	JWPGJSVJDAJRLW-UHFFFAOYSA-N
DB04840	MolPort-005-828-631	Debrisoquine	JWPGJSVJDAJRLW-UHFFFAOYSA-N
DB04840	MolPort-006-149-846	Debrisoquine	JWPGJSVJDAJRLW-UHFFFAOYSA-N
DB04840	MolPort-044-181-436	Debrisoquine	JWPGJSVJDAJRLW-UHFFFAOYSA-N
DB04841	MolPort-000-732-712	Flunarizine	SMANXXCATUTDDT-QPJJXVBHSA-N
DB04841	MolPort-000-825-358	Flunarizine	SMANXXCATUTDDT-QPJJXVBHSA-N
DB04842	MolPort-002-540-769	Fluspirilene	QOYHHIBFXOOADH-UHFFFAOYSA-N
DB04843	MolPort-003-666-226	Mepenzolate	GKNPSSNBBWDAGH-UHFFFAOYSA-N
DB04844	MolPort-002-712-672	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04844	MolPort-008-266-772	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04844	MolPort-028-744-725	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04844	MolPort-035-942-111	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04844	MolPort-039-052-235	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04844	MolPort-044-181-443	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04844	MolPort-046-417-356	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04844	MolPort-046-418-564	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04845	MolPort-027-720-838	Ixabepilone	FABUFPQFXZVHFB-PVYNADRNSA-N
DB04846	MolPort-005-935-373	Celiprolol	JOATXPAWOHTVSZ-UHFFFAOYSA-N
DB04849	MolPort-006-169-995	Cediranib	XXJWYDDUDKYVKI-UHFFFAOYSA-N
DB04849	MolPort-046-416-946	Cediranib	XXJWYDDUDKYVKI-UHFFFAOYSA-N
DB04854	MolPort-005-940-740	Febuxostat	BQSJTQLCZDPROO-UHFFFAOYSA-N
DB04854	MolPort-039-139-652	Febuxostat	BQSJTQLCZDPROO-UHFFFAOYSA-N
DB04855	MolPort-005-932-572	Dronedarone	ZQTNQVWKHCQYLQ-UHFFFAOYSA-N
DB04855	MolPort-006-170-000	Dronedarone	ZQTNQVWKHCQYLQ-UHFFFAOYSA-N
DB04856	MolPort-006-170-001	Dexloxiglumide	QNQZBKQEIFTHFZ-GOSISDBHSA-N
DB04856	MolPort-028-720-331	Dexloxiglumide	QNQZBKQEIFTHFZ-GOSISDBHSA-N
DB04858	MolPort-003-844-460	Tirapazamine	ORYDPOVDJJZGHQ-UHFFFAOYSA-N
DB04861	MolPort-003-849-342	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04861	MolPort-005-978-482	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04861	MolPort-015-163-751	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04861	MolPort-019-992-297	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04861	MolPort-023-276-830	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04862	MolPort-006-170-006	Merimepodib	JBPUGFODGPKTDW-SFHVURJKSA-N
DB04864	MolPort-002-518-851	Huperzine A	ZRJBHWIHUMBLCN-YQEJDHNASA-N
DB04864	MolPort-003-941-680	Huperzine A	ZRJBHWIHUMBLCN-YQEJDHNASA-N
DB04864	MolPort-003-941-684	Huperzine A	ZRJBHWIHUMBLCN-YQEJDHNASA-N
DB04864	MolPort-003-983-877	Huperzine A	ZRJBHWIHUMBLCN-YQEJDHNASA-N
DB04864	MolPort-046-588-382	Huperzine A	ZRJBHWIHUMBLCN-YQEJDHNASA-N
DB04865	MolPort-003-983-592	Omacetaxine mepesuccinate	HYFHYPWGAURHIV-JFIAXGOJSA-N
DB04865	MolPort-044-567-569	Omacetaxine mepesuccinate	HYFHYPWGAURHIV-JFIAXGOJSA-N
DB04866	MolPort-006-394-253	Halofuginone	LVASCWIMLIKXLA-CABCVRRESA-N
DB04866	MolPort-008-266-629	Halofuginone	LVASCWIMLIKXLA-CABCVRRESA-N
DB04866	MolPort-019-998-685	Halofuginone	LVASCWIMLIKXLA-CABCVRRESA-N
DB04866	MolPort-023-278-920	Halofuginone	LVASCWIMLIKXLA-CABCVRRESA-N
DB04866	MolPort-044-561-164	Halofuginone	LVASCWIMLIKXLA-CABCVRRESA-N
DB04866	MolPort-046-162-797	Halofuginone	LVASCWIMLIKXLA-CABCVRRESA-N
DB04867	MolPort-006-170-010	Lintitript	ILNRQFBVVQUOLP-UHFFFAOYSA-N
DB04868	MolPort-003-987-089	Nilotinib	HHZIURLSWUIHRB-UHFFFAOYSA-N
DB04868	MolPort-023-299-474	Nilotinib	HHZIURLSWUIHRB-UHFFFAOYSA-N
DB04868	MolPort-039-062-195	Nilotinib	HHZIURLSWUIHRB-UHFFFAOYSA-N
DB04868	MolPort-044-561-566	Nilotinib	HHZIURLSWUIHRB-UHFFFAOYSA-N
DB04869	MolPort-023-277-207	Olcegepant	ITIXDWVDFFXNEG-JHOUSYSJSA-N
DB04869	MolPort-046-417-620	Olcegepant	ITIXDWVDFFXNEG-JHOUSYSJSA-N
DB04871	MolPort-005-942-404	Lorcaserin	XTTZERNUQAFMOF-QMMMGPOBSA-N
