drugbank_id	hmdb_id	name	inchi_key
DB03109	HMDB0000803	2-acetylamino-2-deoxy-b-D-allopyranose	OVRNDRQMDRJTHS-UIAUGNHASA-N
DB03109	HMDB0000853	2-acetylamino-2-deoxy-b-D-allopyranose	OVRNDRQMDRJTHS-UIAUGNHASA-N
DB03109	HMDB0001129	2-acetylamino-2-deoxy-b-D-allopyranose	OVRNDRQMDRJTHS-UIAUGNHASA-N
DB03111	HMDB0001109	Glucosamine 1-Phosphate	YMJBYRVFGYXULK-QZABAPFNSA-N
DB03125	HMDB0014583	2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium	IEDVJHCEMCRBQM-UHFFFAOYSA-O
DB03128	HMDB0000895	Acetylcholine	OIPILFWXSMYKGL-UHFFFAOYSA-N
DB03134	HMDB0034252	2-Aminopimelic Acid	JUQLUIFNNFIIKC-YFKPBYRVSA-N
DB03142	HMDB0000283	Alpha-L-Arabinose	HMFHBZSHGGEWLO-QMKXCQHVSA-N
DB03142	HMDB0012325	Alpha-L-Arabinose	HMFHBZSHGGEWLO-QMKXCQHVSA-N
DB03142	HMDB0094694	Alpha-L-Arabinose	HMFHBZSHGGEWLO-QMKXCQHVSA-N
DB03143	HMDB0031265	Nonan-1-Ol	ZWRUINPWMLAQRD-UHFFFAOYSA-N
DB03144	HMDB0004224	N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine	FQWRAVYMZULPNK-BYPYZUCNSA-N
DB03147	HMDB0001248	Flavin adenine dinucleotide	VWWQXMAJTJZDQX-UYBVJOGSSA-N
DB03156	HMDB0000127	beta-D-glucuronic acid	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03156	HMDB0003363	beta-D-glucuronic acid	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03156	HMDB0003402	beta-D-glucuronic acid	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03156	HMDB0038491	beta-D-glucuronic acid	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03156	HMDB0127846	beta-D-glucuronic acid	AEMOLEFTQBMNLQ-QIUUJYRFSA-N
DB03158	HMDB0000968	D-Myo-Inositol-1,4-Bisphosphate	PELZSPZCXGTUMR-RTPHHQFDSA-N
DB03158	HMDB0062568	D-Myo-Inositol-1,4-Bisphosphate	PELZSPZCXGTUMR-RTPHHQFDSA-N
DB03166	HMDB0000042	Acetic acid	QTBSBXVTEAMEQO-UHFFFAOYSA-N
DB03169	HMDB0001375	(S)-Hmg-Coa	CABVTRNMFUVUDM-VRHQGPGLSA-I
DB03170	HMDB0001373	Dephospho Coenzyme A	KDTSHFARGAKYJN-IBOSZNHHSA-N
DB03175	HMDB0000820	Propyl alcohol	BDERNNFJNOPAEC-UHFFFAOYSA-N
DB03192	HMDB0003938	(R)-3-hydroxydecanoyl-CoA	HIVSMYZAMUNFKZ-PDQACDDGSA-N
DB03193	HMDB0000827	Stearic acid	QIQXTHQIDYTFRH-UHFFFAOYSA-N
DB03201	HMDB0000574	D-Cysteine	XUJNEKJLAYXESH-UWTATZPHSA-N
DB03201	HMDB0003417	D-Cysteine	XUJNEKJLAYXESH-UWTATZPHSA-N
DB03203	HMDB0000252	Sphingosine	WWUZIQQURGPMPG-KRWOKUGFSA-N
DB03203	HMDB0062807	Sphingosine	WWUZIQQURGPMPG-KRWOKUGFSA-N
DB03205	HMDB0013636	Pyrroloquinoline Quinone	MMXZSJMASHPLLR-UHFFFAOYSA-N
DB03206	HMDB0035359	Duvoglustat	LXBIFEVIBLOUGU-JGWLITMVSA-N
DB03222	HMDB0001532	dATP	SUYVUBYJARFZHO-RRKCRQDMSA-N
DB03223	HMDB0060473	Diphthamide	FOOBQHKMWYGHCE-UWVGGRQHSA-O
DB03225	HMDB0000929	D-Tryptophan	QIVBCDIJIAJPQS-SECBINFHSA-N
DB03225	HMDB0013609	D-Tryptophan	QIVBCDIJIAJPQS-SECBINFHSA-N
DB03225	HMDB0030396	D-Tryptophan	QIVBCDIJIAJPQS-SECBINFHSA-N
DB03226	HMDB0059596	Trifluoroethanol	RHQDFWAXVIIEBN-UHFFFAOYSA-N
DB03227	HMDB0000229	Nicotinamide Mononucleotide	DAYLJWODMCOQEW-WYOJIJJFSA-O
DB03227	HMDB0059645	Nicotinamide Mononucleotide	DAYLJWODMCOQEW-WYOJIJJFSA-O
DB03229	HMDB0000695	2-Oxo-4-Methylpentanoic Acid	BKAJNAXTPSGJCU-UHFFFAOYSA-N
DB03246	HMDB0000283	Beta-L-Arabinose	HMFHBZSHGGEWLO-KLVWXMOXSA-N
DB03246	HMDB0012325	Beta-L-Arabinose	HMFHBZSHGGEWLO-KLVWXMOXSA-N
DB03246	HMDB0094694	Beta-L-Arabinose	HMFHBZSHGGEWLO-KLVWXMOXSA-N
DB03247	HMDB0001520	Flavin mononucleotide	FVTCRASFADXXNN-SCRDCRAPSA-N
DB03252	HMDB0000182	D-Lysine	KDXKERNSBIXSRK-RXMQYKEDSA-N
DB03252	HMDB0003405	D-Lysine	KDXKERNSBIXSRK-RXMQYKEDSA-N
DB03252	HMDB0062809	D-Lysine	KDXKERNSBIXSRK-RXMQYKEDSA-N
DB03252	HMDB0142894	D-Lysine	KDXKERNSBIXSRK-RXMQYKEDSA-N
DB03255	HMDB0000228	Phenol	ISWSIDIOOBJBQZ-UHFFFAOYSA-N
DB03256	HMDB0001562	(6R)-Folinic acid	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03256	HMDB0002140	(6R)-Folinic acid	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03256	HMDB0062757	(6R)-Folinic acid	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03258	HMDB0000998	2'-Deoxycytidine 5'-triphosphate	RGWHQCVHVJXOKC-SHYZEUOFSA-N
DB03264	HMDB0003571	Dodecyl-Coa	YMCXGHLSVALICC-GMHMEAMDSA-N
DB03266	HMDB0029599	Glutaral	SXRSQZLOMIGNAQ-UHFFFAOYSA-N
DB03277	HMDB0001262	alpha-maltotriose	FYGDTMLNYKFZSV-PXXRMHSHSA-N
DB03277	HMDB0006857	alpha-maltotriose	FYGDTMLNYKFZSV-PXXRMHSHSA-N
DB03277	HMDB0038852	alpha-maltotriose	FYGDTMLNYKFZSV-PXXRMHSHSA-N
DB03278	HMDB0002994	D-Treitol	UNXHWFMMPAWVPI-IMJSIDKUSA-N
DB03278	HMDB0004136	D-Treitol	UNXHWFMMPAWVPI-IMJSIDKUSA-N
DB03278	HMDB0094689	D-Treitol	UNXHWFMMPAWVPI-IMJSIDKUSA-N
DB03283	HMDB0000174	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03283	HMDB0000849	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03283	HMDB0003081	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03283	HMDB0029196	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03283	HMDB0059624	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03283	HMDB0059625	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03283	HMDB0124735	beta-L-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03285	HMDB0037316	2',4,4'-Trihydroxychalcone	DXDRHHKMWQZJHT-FPYGCLRLSA-N
DB03292	HMDB0000370	3-Phosphono-D-alanine	LBTABPSJONFLPO-UWTATZPHSA-N
DB03293	HMDB0001973	9-Methyl Uric Acid	XJEJWDFDVPDMAS-UHFFFAOYSA-N
DB03303	HMDB0000346	3-deoxy-D-arabino-hexonic acid	YGMNHEPVTNXLLS-VAYJURFESA-N
DB03304	HMDB0011690	7-Deaza-7-Aminomethyl-Guanine	MEYMBLGOKYDGLZ-UHFFFAOYSA-N
DB03310	HMDB0003337	Glutathione disulfide	YPZRWBKMTBYPTK-BJDJZHNGSA-N
DB03313	HMDB0060450	Cephalosporin C	HOKIDJSKDBPKTQ-GLXFQSAKSA-N
DB03317	HMDB0000692	Ferroheme C	XSWPXBWSKQRBRZ-IDTMDVKXSA-L
DB03317	HMDB0015531	Ferroheme C	XSWPXBWSKQRBRZ-IDTMDVKXSA-L
DB03320	HMDB0002006	3-Amino-Alanine	PECYZEOJVXMISF-REOHCLBHSA-O
DB03322	HMDB0001849	Dexpropranolol	AQHHHDLHHXJYJD-CQSZACIVSA-N
DB03323	HMDB0000055	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	HMDB0000163	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	HMDB0000186	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	HMDB0029933	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	HMDB0033368	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	HMDB0037138	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03323	HMDB0041627	Maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03328	HMDB0003276	Dioxo(sulfanyl)molybdenum	BDSRWPHSAKXXRG-UHFFFAOYSA-M
DB03344	HMDB0003529	Inositol-(1,3,4,5,6)-Pentakisphosphate	CTPQAXVNYGZUAJ-ADOSBGCESA-N
DB03350	HMDB0000051	Cobalt Hexammine Ion	DYLMFCCYOUSRTK-UHFFFAOYSA-N
DB03350	HMDB0041827	Cobalt Hexammine Ion	DYLMFCCYOUSRTK-UHFFFAOYSA-N
DB03357	HMDB0000703	(S)-Mandelic acid	IWYDHOAUDWTVEP-ZETCQYMHSA-N
DB03357	HMDB0062635	(S)-Mandelic acid	IWYDHOAUDWTVEP-ZETCQYMHSA-N
DB03357	HMDB0124926	(S)-Mandelic acid	IWYDHOAUDWTVEP-ZETCQYMHSA-N
DB03360	HMDB0094701	N-Acetylproline	GNMSLDIYJOSUSW-LURJTMIESA-N
DB03362	HMDB0013287	N-Dimethyl-Lysine	XXEWFEBMSGLYBY-ZETCQYMHSA-N
DB03366	HMDB0001525	Imidazole	RAXXELZNTBOGNW-UHFFFAOYSA-N
DB03374	HMDB0003474	3,5-Diiodotyrosine	NYPYHUZRZVSYKL-ZETCQYMHSA-N
DB03374	HMDB0062622	3,5-Diiodotyrosine	NYPYHUZRZVSYKL-ZETCQYMHSA-N
DB03380	HMDB0013319	L-tyrosinamide	PQFMNVGMJJMLAE-QMMMGPOBSA-N
DB03381	HMDB0001551	Hexadecanal	NIOYUNMRJMEDGI-UHFFFAOYSA-N
DB03389	HMDB0000098	alpha-D-Xylopyranose	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	HMDB0000646	alpha-D-Xylopyranose	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03389	HMDB0060254	alpha-D-Xylopyranose	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03394	HMDB0061835	Heptaethylene glycol	XPJRQAIZZQMSCM-UHFFFAOYSA-N
DB03397	HMDB0000290	Uridine-Diphosphate-N-Acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N
DB03397	HMDB0000304	Uridine-Diphosphate-N-Acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N
DB03397	HMDB0013112	Uridine-Diphosphate-N-Acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N
DB03397	HMDB0060522	Uridine-Diphosphate-N-Acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N
DB03397	HMDB0062760	Uridine-Diphosphate-N-Acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N
DB03401	HMDB0001143	1D-myo-inositol 1,4,5-trisphosphate	MMWCIQZXVOZEGG-XJTPDSDZSA-N
DB03401	HMDB0001498	1D-myo-inositol 1,4,5-trisphosphate	MMWCIQZXVOZEGG-XJTPDSDZSA-N
DB03403	HMDB0000095	Cytidine-5'-Monophosphate	IERHLVCPSMICTF-XVFCMESISA-N
DB03407	HMDB0002916	4-Nitrocatechol	XJNPNXSISMKQEX-UHFFFAOYSA-N
DB03407	HMDB0062694	4-Nitrocatechol	XJNPNXSISMKQEX-UHFFFAOYSA-N
DB03408	HMDB0001049	gamma-Glutamylcysteine	RITKHVBHSGLULN-WHFBIAKZSA-N
DB03410	HMDB0137904	4-hydroxycoumarin	VXIXUWQIVKSKSA-UHFFFAOYSA-N
DB03411	HMDB0039499	2-Hydroxymethyl-Pyrrolidine-3,4-Diol	OQEBIHBLFRADNM-YUPRTTJUSA-N
DB03412	HMDB0142963	6-hydroxy-L-norleucine	OLUWXTFAPJJWPL-YFKPBYRVSA-N
DB03413	HMDB0001000	Deoxyuridine-5'-Diphosphate	QHWZTVCCBMIIKE-SHYZEUOFSA-N
DB03416	HMDB0002666	Thiamine(1+) monophosphate	HZSAJDVWZRBGIF-UHFFFAOYSA-N
DB03419	HMDB0000300	Uracil	ISAKRJDGNUQOIC-UHFFFAOYSA-N
DB03423	HMDB0011117	S-Adenosyl-L-Homoselenocysteine	UVSMMLABJBJNGH-WFMPWKQPSA-N
DB03423	HMDB0062526	S-Adenosyl-L-Homoselenocysteine	UVSMMLABJBJNGH-WFMPWKQPSA-N
DB03426	HMDB0011132	Digalactosyl Diacyl Glycerol (Dgdg)	LDQFLSUQYHBXSX-HXXRYREZSA-N
DB03429	HMDB0056960	Tetrastearoyl cardiolipin	XVTUQDWPJJBEHJ-KZCWQMDCSA-N
DB03430	HMDB0060318	(2s)-Hydroxy(4-Hydroxyphenyl)Ethanenitrile	HOOOPXDSCKBLFG-MRVPVSSYSA-N
DB03432	HMDB0002166	Beta-Amino Isobutyrate	QCHPKSFMDHPSNR-GSVOUGTGSA-M
DB03432	HMDB0002299	Beta-Amino Isobutyrate	QCHPKSFMDHPSNR-GSVOUGTGSA-M
DB03432	HMDB0003911	Beta-Amino Isobutyrate	QCHPKSFMDHPSNR-GSVOUGTGSA-M
DB03435	HMDB0000295	Uridine-5'-Diphosphate	XCCTYIAWTASOJW-XVFCMESISA-N
DB03440	HMDB0013034	N-Hexadecanoylglycine	KVTFEOAKFFQCCX-UHFFFAOYSA-N
DB03443	HMDB0015532	Bis(5-Amidino-Benzimidazolyl)Methanone Zinc	ZZTKUHCUDLEGEN-UHFFFAOYSA-N
DB03460	HMDB0003101	Violaxanthin	SZCBXWMUOPQSOX-WVJDLNGLSA-N
DB03461	HMDB0000217	Nicotinamide adenine dinucleotide phosphate	XJLXINKUBYWONI-NNYOXOHSSA-N
DB03462	HMDB0000262	Thymine	RWQNBRDOKXIBIV-UHFFFAOYSA-N
DB03467	HMDB0002670	Naringenin	FTVWIRXFELQLPI-ZDUSSCGKSA-N
DB03467	HMDB0128074	Naringenin	FTVWIRXFELQLPI-ZDUSSCGKSA-N
DB03470	HMDB0060520	Trypanothione	PHDOXVGRXXAYEB-VJANTYMQSA-N
DB03478	HMDB0059656	2'-O-Acetyl Adenosine-5-Diphosphoribose	BFNOPXRXIQJDHO-DLFWLGJNSA-N
DB03481	HMDB0060401	5,10-Dimethylene Tetrahydromethanopterin	GBMIGEWJAPFSQI-FLVBPUPRSA-N
DB03484	HMDB0059660	L-Alpha-Glycerophosphorylethanolamine	JZNWSCPGTDBMEW-YFKPBYRVSA-N
DB03485	HMDB0000174	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	HMDB0000849	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	HMDB0003081	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	HMDB0029196	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	HMDB0059624	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	HMDB0059625	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03485	HMDB0124735	Alpha-D-Fucose	SHZGCJCMOBCMKK-PHYPRBDBSA-N
DB03489	HMDB0001353	2-Keto-3-Deoxygluconate	WPAMZTWLKIDIOP-UCORVYFPSA-N
DB03491	HMDB0000960	2'-Deoxyguanosine-5'-Diphosphate	CIKGWCTVFSRMJU-KVQBGUIXSA-N
DB03493	HMDB0001107	7-Methylguanosine	OGHAROSJZRTIOK-KQYNXXCUSA-O
DB03499	HMDB0000156	Malate Ion	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03499	HMDB0000744	Malate Ion	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03499	HMDB0031518	Malate Ion	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03500	HMDB0001160	Tricosanoic Acid	XEZVDURJDFGERA-UHFFFAOYSA-N
DB03501	HMDB0000286	Galactose-uridine-5'-diphosphate	HSCJRCZFDFQWRP-ABVWGUQPSA-N
DB03501	HMDB0000302	Galactose-uridine-5'-diphosphate	HSCJRCZFDFQWRP-ABVWGUQPSA-N
DB03501	HMDB0060079	Galactose-uridine-5'-diphosphate	HSCJRCZFDFQWRP-ABVWGUQPSA-N
DB03501	HMDB0062573	Galactose-uridine-5'-diphosphate	HSCJRCZFDFQWRP-ABVWGUQPSA-N
DB03511	HMDB0000127	alpha-D-galacturonic acid	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03511	HMDB0003363	alpha-D-galacturonic acid	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03511	HMDB0003402	alpha-D-galacturonic acid	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03511	HMDB0038491	alpha-D-galacturonic acid	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03511	HMDB0127846	alpha-D-galacturonic acid	AEMOLEFTQBMNLQ-BKBMJHBISA-N
DB03512	HMDB0001039	Uridine-2',3'-vanadate	JSPAHXDHRUTBDP-VKTKOMAXSA-L
DB03512	HMDB0002111	Uridine-2',3'-vanadate	JSPAHXDHRUTBDP-VKTKOMAXSA-L
DB03514	HMDB0013744	2-Methoxy-4-Vinyl-Phenol	YOMSJEATGXXYPX-UHFFFAOYSA-N
DB03518	HMDB0000227	Mevalonic acid	KJTLQQUUPVSXIM-ZCFIWIBFSA-N
DB03518	HMDB0059629	Mevalonic acid	KJTLQQUUPVSXIM-ZCFIWIBFSA-N
DB03528	HMDB0000050	9-Beta-D-Xylofuranosyl-Adenine	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03528	HMDB0014340	9-Beta-D-Xylofuranosyl-Adenine	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03542	HMDB0000213	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03542	HMDB0001313	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03542	HMDB0002985	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03542	HMDB0006814	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03552	HMDB0059720	3-Tyrosine	JZKXXXDKRQWDET-QMMMGPOBSA-N
DB03553	HMDB0000661	Glutaric Acid	JFCQEDHGNNZCLN-UHFFFAOYSA-N
DB03560	HMDB0011718	P-Hydroxybenzaldehyde	RGHHSNMVTDWUBI-UHFFFAOYSA-N
DB03566	HMDB0001257	Spermidine	ATHGHQPFGPMSJY-UHFFFAOYSA-N
DB03567	HMDB0000212	alpha-N-Acetyl-D-galactosamine	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03567	HMDB0000215	alpha-N-Acetyl-D-galactosamine	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03567	HMDB0000803	alpha-N-Acetyl-D-galactosamine	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03567	HMDB0000853	alpha-N-Acetyl-D-galactosamine	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03567	HMDB0001129	alpha-N-Acetyl-D-galactosamine	OVRNDRQMDRJTHS-CBQIKETKSA-N
DB03568	HMDB0000039	Butyric Acid	FERIUCNNQQJTOY-UHFFFAOYSA-N
DB03582	HMDB0001199	N~2~-Succinylornithine	VWXQFHJBQHTHMK-LURJTMIESA-N
DB03587	HMDB0001167	Pyruvaldehyde	AIJULSRZWUXGPQ-UHFFFAOYSA-N
DB03589	HMDB0031522	Alpha-Ketomalonic Acid	XEEVLJKYYUVTRC-UHFFFAOYSA-N
DB03590	HMDB0001370	2,6-Diaminopimelic Acid	GMKMEZVLHJARHF-WHFBIAKZSA-N
DB03593	HMDB0059612	7-methyl-5'-guanylic acid	AOKQNZVJJXPUQA-KQYNXXCUSA-O
DB03600	HMDB0000511	Capric acid	GHVNFZFCNZKVNT-UHFFFAOYSA-N
DB03601	HMDB0029519	5-deoxyflavanone	FURUXTVZLHCCNA-AWEZNQCLSA-N
DB03603	HMDB0000639	Glucaric acid	DSLZVSRJTYRBFB-LLEIAEIESA-N
DB03603	HMDB0000663	Glucaric acid	DSLZVSRJTYRBFB-LLEIAEIESA-N
DB03603	HMDB0029881	Glucaric acid	DSLZVSRJTYRBFB-LLEIAEIESA-N
DB03610	HMDB0014023	4-(trifluoromethyl)phenol	BAYGVMXZJBFEMB-UHFFFAOYSA-N
DB03612	HMDB0001166	3-Hydroxybutyryl-Coenzyme A	QHHKKMYHDBRONY-RMNRSTNRSA-N
DB03612	HMDB0062259	3-Hydroxybutyryl-Coenzyme A	QHHKKMYHDBRONY-RMNRSTNRSA-N
DB03614	HMDB0000608	Methylcobalamin	JEWJRMKHSMTXPP-WZHZPDAFSA-L
DB03614	HMDB0002274	Methylcobalamin	JEWJRMKHSMTXPP-WZHZPDAFSA-L
DB03618	HMDB0001542	2-(acetylamino)-2-deoxy-4-O-beta-D-galactopyranosyl-alpha-D-glucopyranose	KFEUJDWYNGMDBV-RCBHQUQDSA-N
DB03618	HMDB0006535	2-(acetylamino)-2-deoxy-4-O-beta-D-galactopyranosyl-alpha-D-glucopyranose	KFEUJDWYNGMDBV-RCBHQUQDSA-N
DB03619	HMDB0000348	Deoxycholic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03619	HMDB0000411	Deoxycholic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03619	HMDB0000438	Deoxycholic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03619	HMDB0000478	Deoxycholic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03619	HMDB0000626	Deoxycholic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03619	HMDB0002585	Deoxycholic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03633	HMDB0011149	Lpc-Ether	XKBJVQHMEXMFDZ-AREMUKBSSA-O
DB03633	HMDB0062689	Lpc-Ether	XKBJVQHMEXMFDZ-AREMUKBSSA-O
DB03636	HMDB0062472	Glycinamid	BEBCJVAWIBVWNZ-UHFFFAOYSA-N
DB03644	HMDB0001476	3-hydroxyanthranilic acid	WJXSWCUQABXPFS-UHFFFAOYSA-N
DB03652	HMDB0000127	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	HMDB0003363	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	HMDB0003402	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	HMDB0038491	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03652	HMDB0127846	beta-D-Galactopyranuronic acid	AEMOLEFTQBMNLQ-DTEWXJGMSA-N
DB03659	HMDB0031321	Butylamine	HQABUPZFAYXKJW-UHFFFAOYSA-N
DB03661	HMDB0002757	Cysteinesulfonic Acid	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03671	HMDB0060731	Digoxigenin	SHIBSTMRCDJXLN-KCZCNTNESA-N
DB03675	HMDB0012140	2,3-Dihydroxy-Valerianic Acid	PDGXJDXVGMHUIR-UJURSFKZSA-N
DB03680	HMDB0035227	Tartronate	ROBFUDYVXSDBQM-UHFFFAOYSA-L
DB03685	HMDB0000288	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03688	HMDB0000700	3-Hydroxy-Propanoic Acid	ALRHLSYJTWAHJZ-UHFFFAOYSA-N
DB03690	HMDB0000593	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03690	HMDB0062690	(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide	SNKAWJBJQDLSFF-NVKMUCNASA-O
DB03696	HMDB0001251	Lanosterol	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03696	HMDB0031438	Lanosterol	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03696	HMDB0037032	Lanosterol	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03699	HMDB0001022	Succinyl-Coenzyme A	VNOYUJKHFWYWIR-ITIYDSSPSA-N
DB03700	HMDB0000167	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03700	HMDB0004041	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03704	HMDB0002059	12-Hydroxydodecanoic Acid	ZDHCZVWCTKTBRY-UHFFFAOYSA-N
DB03708	HMDB0001003	Adenosine 5'-phosphosulfate	IRLPACMLTUPBCL-KQYNXXCUSA-N
DB03709	HMDB0011727	Bicine	FSVCELGFZIQNCK-UHFFFAOYSA-N
DB03721	HMDB0000230	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03721	HMDB0000773	N-acetyl-alpha-neuraminic acid	SQVRNKJHWKZAKO-YRMXFSIDSA-N
DB03723	HMDB0006354	2'-Deoxy-Thymidine-Beta-L-Rhamnose	ZOSQFDVXNQFKBY-CGAXJHMRSA-N
DB03727	HMDB0000643	Coproporphyrin I	VORBHEGMEBOMMB-JRHDEHKPSA-N
DB03733	HMDB0029571	Ethylene Dichloride	WSLDOOZREJYCGB-UHFFFAOYSA-N
DB03740	HMDB0000212	N-acetyl-alpha-D-glucosamine	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03740	HMDB0000215	N-acetyl-alpha-D-glucosamine	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03740	HMDB0000803	N-acetyl-alpha-D-glucosamine	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03740	HMDB0000853	N-acetyl-alpha-D-glucosamine	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03740	HMDB0001129	N-acetyl-alpha-D-glucosamine	OVRNDRQMDRJTHS-PVFLNQBWSA-N
DB03741	HMDB0002176	2-Methylbutanoic Acid	WLAMNBDJUVNPJU-SCSAIBSYSA-N
DB03741	HMDB0033742	2-Methylbutanoic Acid	WLAMNBDJUVNPJU-SCSAIBSYSA-N
DB03750	HMDB0000718	Isovaleric Acid	GWYFCOCPABKNJV-UHFFFAOYSA-N
DB03751	HMDB0001328	2'deoxy-Thymidine-5'-Diphospho-Alpha-D-Glucose	YSYKRGRSMLTJNL-URARBOGNSA-N
DB03751	HMDB0006876	2'deoxy-Thymidine-5'-Diphospho-Alpha-D-Glucose	YSYKRGRSMLTJNL-URARBOGNSA-N
DB03751	HMDB0062805	2'deoxy-Thymidine-5'-Diphospho-Alpha-D-Glucose	YSYKRGRSMLTJNL-URARBOGNSA-N
