drugbank_id	drugcentral_id	name	inchi_key
DB06712	1934	Nilvadipine	FAIIFDPAEUKBEP-UHFFFAOYSA-N
DB06713	1959	Norelgestromin	ISHXLNHNDMZNMC-XUDSTZEESA-N
DB06714	2305	Propylhexedrine	JCRIVQIOJSSCQD-UHFFFAOYSA-N
DB06716	3249	Fospropofol	QVNNONOFASOXQV-UHFFFAOYSA-N
DB06717	4470	Fosaprepitant	BARDROPHSZEBKC-OITMNORJSA-N
DB06718	2477	Stanozolol	LKAJKIOFIWVMDJ-IYRCEVNGSA-N
DB06723	4250	Aluminum hydroxide	WNROFYMDJYEPJX-UHFFFAOYSA-K
DB06725	1609	Lornoxicam	WLHQHAUOOXYABV-UHFFFAOYSA-N
DB06726	424	Bufuralol	SSEBTPPFLLCUMN-UHFFFAOYSA-N
DB06727	2467	Sparteine	SLRCCWJSBJZJBV-ZQDZILKHSA-N
DB06729	2523	Sulfaphenazole	QWCJHSGMANYXCW-UHFFFAOYSA-N
DB06730	1291	Gestodene	SIGSPDASOTUPFS-XUDSTZEESA-N
DB06735	700	Enclomiphene	GKIRPKYJQBWNGO-OCEACIFDSA-N
DB06736	43	Aceclofenac	MNIPYSSQXLZQLJ-UHFFFAOYSA-N
DB06737	2858	Zaltoprofen	MUXFZBHBYYYLTH-UHFFFAOYSA-N
DB06738	1526	Ketobemidone	ALFGKMXHOUSVAD-UHFFFAOYSA-N
DB06739	2432	Seratrodast	ZBVKEHDGYSLCCC-UHFFFAOYSA-N
DB06742	147	Ambroxol	JBDGDEWWOUBZPM-XYPYZODXSA-N
DB06751	969	Drotaverine	OMFNSKIUKYOYRG-MOSHPQCFSA-N
DB06753	2735	Triclofos	YYQRGCZGSFRBAM-UHFFFAOYSA-N
DB06755	345	Beta carotene	OENHQHLEOONYIE-JLTXGRSLSA-N
DB06756	347	Glycine betaine	KWIUHFFTVRNATP-UHFFFAOYSA-N
DB06762	2173	Pinacidil	IVVNZDGDKPTYHK-UHFFFAOYSA-N
DB06763	3542	Saralasin	PFGWGEPQIUAZME-NXSMLHPHSA-N
DB06764	3591	Tetryzoline	BYJAVTDNIXVSPW-UHFFFAOYSA-N
DB06766	4165	Alcaftadine	MWTBKTRZPHJQLH-UHFFFAOYSA-N
DB06767	4472	Ammonium chloride	NLXLAEXVIDQMFP-UHFFFAOYSA-N
DB06767	4568	Ammonium chloride	NLXLAEXVIDQMFP-UHFFFAOYSA-N
DB06767	4625	Ammonium chloride	NLXLAEXVIDQMFP-UHFFFAOYSA-N
DB06768	1533	Ammonium lactate	RZOBLYBZQXQGFY-UHFFFAOYSA-N
DB06768	4472	Ammonium lactate	RZOBLYBZQXQGFY-UHFFFAOYSA-N
DB06768	4625	Ammonium lactate	RZOBLYBZQXQGFY-UHFFFAOYSA-N
DB06769	302	Bendamustine	YTKUWDBFDASYHO-UHFFFAOYSA-N
DB06770	334	Benzyl alcohol	WVDDGKGOMKODPV-UHFFFAOYSA-N
DB06771	4111	Besifloxacin	QFFGVLORLPOAEC-SNVBAGLBSA-N
DB06772	4153	Cabazitaxel	BMQGVNUXMIRLCK-OAGWZNDDSA-N
DB06774	3064	Capsaicin	YKPUWZUDDOIDPM-SOFGYWHQSA-N
DB06774	4342	Capsaicin	YKPUWZUDDOIDPM-SOFGYWHQSA-N
DB06775	3068	Carglumic acid	LCQLHJZYVOQKHU-VKHMYHEASA-N
DB06777	2797	Chenodeoxycholic acid	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06777	4361	Chenodeoxycholic acid	RUDATBOHQWOJDD-BSWAIDMHSA-N
DB06780	821	Desoxycorticosterone acetate	VPGRYOFKCNULNK-ACXQXYJUSA-N
DB06781	3142	Difluprednate	WYQPLTPSGFELIB-JTQPXKBDSA-N
DB06782	3150	Dimercaprol	WQABCVAJNWAXTE-UHFFFAOYSA-N
DB06784	666	Gallium citrate Ga 67	YEEGWNXDUZONAA-RYDPDVNUSA-K
DB06785	1279	Ganirelix	GJNXBNATEDXMAK-PFLSVRRQSA-N
DB06786	4507	Halcinonide	MUQNGPZZQDCDFT-JNQJZLCISA-N
DB06787	1371	Hexocyclium	ZRYHPQCHHOKSMD-UHFFFAOYSA-N
DB06788	2975	Histrelin	BKEMVGVBBDMHKL-VYFXDUNUSA-N
DB06788	4211	Histrelin	BKEMVGVBBDMHKL-VYFXDUNUSA-N
DB06789	4189	Hydroxyprogesterone caproate	DOMWKUIIPQCAJU-LJHIYBGHSA-N
DB06791	1546	Lanreotide	PUDHBTGHUJUUFI-UHFFFAOYSA-N
DB06793	1573	Levopropoxyphene	XLMALTXPSGQGBX-PGRDOPGGSA-N
DB06793	844	Levopropoxyphene	XLMALTXPSGQGBX-PGRDOPGGSA-N
DB06794	3325	Lodoxamide	RVGLGHVJXCETIO-UHFFFAOYSA-N
DB06795	1624	Mafenide	TYMRLRRVMHJFTF-UHFFFAOYSA-N
DB06797	1644	Mebutamate	LEROTMJVBFSIMP-UHFFFAOYSA-N
DB06799	3344	Methenamine	VKYKSIONXSXAKP-UHFFFAOYSA-N
DB06800	4616	Methylnaltrexone	JVLBPIPGETUEET-WIXLDOGYSA-O
DB06801	3364	Monoctanoin	GHBFNMLVSPCDGN-UHFFFAOYSA-N
DB06802	1899	Nepafenac	QEFAQIPZVLVERP-UHFFFAOYSA-N
DB06803	1912	Niclosamide	RJMUSRYZPJIFPJ-UHFFFAOYSA-N
DB06807	2143	Phenyl aminosalicylate	DNVVZWSVACQWJE-UHFFFAOYSA-N
DB06809	4410	Plerixafor	YIQPUIGJQJDJOS-UHFFFAOYSA-N
DB06810	2223	Plicamycin	CFCUWKMKBJTWLW-BKHRDMLASA-N
DB06813	4117	Pralatrexate	OGSBUKJUDHAQEA-WMCAAGNKSA-N
DB06814	2318	Protokylol	LUMAEVHDZXIGEP-UHFFFAOYSA-N
DB06815	3508	Pyrithione	FGVVTMRZYROCTH-UHFFFAOYSA-N
DB06816	2335	Pyrvinium	QMHSXPLYMTVAMK-UHFFFAOYSA-N
DB06817	2352	Raltegravir	CZFFBEXEKNGXKS-UHFFFAOYSA-N
DB06819	24	Phenylbutyric acid	OBKXEAXTFZPCHS-UHFFFAOYSA-N
DB06820	2495	Sulconazole	AFNXATANNDIXLG-UHFFFAOYSA-N
DB06821	2511	Sulfameter	GPTONYMQFTZPKC-UHFFFAOYSA-N
DB06823	2676	Tiopronin	YTGJWQPHMWSCST-UHFFFAOYSA-N
DB06824	2738	Triethylenetetramine	VILCJCGEZXAXTO-UHFFFAOYSA-N
DB06825	2968	Triptorelin	VXKHXGOKWPXYNA-PGBVPBMZSA-N
DB06827	2830	Viomycin	GXFAIFRPOKBQRV-GHXCTMGLSA-N
DB06987	255	(R)-Atenolol	METKIMKYRPQLGS-GFCCVEGCSA-N
DB06987	4702	(R)-Atenolol	METKIMKYRPQLGS-GFCCVEGCSA-N
DB07118	1401	Hymecromone	HSHNITRMYYLLCV-UHFFFAOYSA-N
DB07129	1794	(2R)-1-(2,6-dimethylphenoxy)propan-2-amine	VLPIATFUUWWMKC-SNVBAGLBSA-N
DB07447	3927	5beta-dihydrotestosterone	NVKAWKQGWWIWPM-MISPCMORSA-N
DB07465	4114	(1S,3S,5S)-2-{(2S)-2-amino-2-[(1R,3S,5R,7S)-3-hydroxytricyclo[3.3.1.1~3,7~]dec-1-yl]acetyl}-2-azabicyclo[3.1.0]hexane-3-carbonitrile	QGJUIPDUBHWZPV-YQBUGCKMSA-N
DB07467	1433	4-chloro-N-[(2S)-2-methyl-2,3-dihydro-1H-indol-1-yl]-3-sulfamoylbenzamide	NDDAHWYSQHTHNT-JTQLQIEISA-N
DB07477	1141	Felbinac	QRZAKQDHEVVFRX-UHFFFAOYSA-N
DB07543	487	(2S)-1-(9H-Carbazol-4-yloxy)-3-(isopropylamino)propan-2-ol	BQXQGZPYHWWCEB-ZDUSSCGKSA-N
DB07565	4653	Chloramphenicol succinate	LIRCDOVJWUGTMW-ZWNOBZJWSA-N
DB07615	2714	Tranilast	NZHGWWWHIYHZNX-CSKARUKUSA-N
DB07637	4413	Dibromotyrosine	COESHZUDRKCEPA-ZETCQYMHSA-N
DB07701	946	1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE	ADEBPBSSDYVVLD-HXUWFJFHSA-N
DB07702	3187	17alpha-Estriol	PROQIPRRNZUXQM-PNVOZDDCSA-N
DB07705	983	1-[(2S)-2-[(4-CHLOROBENZYL)OXY]-2-(2,4-DICHLOROPHENYL)ETHYL]-1H-IMIDAZOLE	LEZWWPYKPKIXLL-GOSISDBHSA-N
DB07768	2607	Epitestosterone	MUMGGOZAMZWBJJ-KZYORJDKSA-N
DB07931	1368	Hexestrol	PBBGSZCBWVPOOL-HDICACEKSA-N
DB07938	4573	(S)-iclaprim	HWJPWWYTGBZDEG-CQSZACIVSA-N
DB08046	625	2-chloro-5-[(1S)-1-hydroxy-3-oxo-2H-isoindol-1-yl]benzenesulfonamide	JIVPVXMEBJLZRO-AWEZNQCLSA-N
DB08162	1132	Fasudil	NGOGFTYYXHNFQH-UHFFFAOYSA-N
DB08167	1763	Methylthioninium	RBTBFTRPCNLSDE-UHFFFAOYSA-N
DB08276	4499	trifluoro-[hydroxy-[hydroxy-[2-(N-methyl-2-nitro-anilino)ethoxy]phosphoryl]oxy-phosphoryl]oxy-beryllium(1-)	LIFJVXDWLUOXQS-UHFFFAOYSA-J
DB08329	2540	Sulthiame	HMHVCUVYZFYAJI-UHFFFAOYSA-N
DB08439	2063	Parecoxib	TZRHLKRLEZJVIJ-UHFFFAOYSA-N
DB08472	1209	(R)-Fluoxetine	RTHCYVBBDHJXIQ-MRXNPFEDSA-N
DB08486	4465	Efaproxiral	BNFRJXLZYUTIII-UHFFFAOYSA-N
DB08496	2847	(R)-warfarin	PJVWKTKQMONHTI-OAHLLOKOSA-N
DB08544	1209	(S)-Fluoxetine	RTHCYVBBDHJXIQ-INIZCTEOSA-N
DB08604	3631	Triclosan	XEFQLINVKFYRCS-UHFFFAOYSA-N
DB08607	2767	(5R)-5-(4-{[(2R)-6-HYDROXY-2,5,7,8-TETRAMETHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL]METHOXY}BENZYL)-1,3-THIAZOLIDINE-2,4-DIONE	GXPHKUHSUJUWKP-NTKDMRAZSA-N
DB08621	2624	Thiamphenicol	OTVAEFIXJLOWRX-NXEZZACHSA-N
DB08645	2733	6-CHLORO-3-(DICHLOROMETHYL)-3,4-DIHYDRO-2H-1,2,4-BENZOTHIADIAZINE-7-SULFONAMIDE 1,1-DIOXIDE	LMJSLTNSBFUCMU-MRVPVSSYSA-N
DB08741	4573	5-[[(2R)-2-cyclopropyl-7,8-dimethoxy-2H-chromen-5-yl]methyl]pyrimidine-2,4-diamine	HWJPWWYTGBZDEG-AWEZNQCLSA-N
DB08794	1091	Ethyl biscoumacetate	JCLHQFUTFHUXNN-UHFFFAOYSA-N
DB08795	273	Azidocillin	ODFHGIPNGIAMDK-NJBDSQKTSA-N
DB08796	2182	Pipazethate	DTVJXCOMJLLMAK-UHFFFAOYSA-N
DB08797	2415	Salicylamide	SKZKKFZAGNVIMN-UHFFFAOYSA-N
DB08798	2520	Sulfamoxole	CYFLXLSBHQBMFT-UHFFFAOYSA-N
DB08799	224	Antazoline	REYFJDPCWQRWAA-UHFFFAOYSA-N
DB08800	606	Chloropyramine	ICKFFNBDFNZJSX-UHFFFAOYSA-N
DB08801	903	Dimetindene	MVMQESMQSYOVGV-UHFFFAOYSA-N
DB08802	1507	Isothipendyl	OQJBSDFFQWMKBQ-UHFFFAOYSA-N
DB08803	3445	Tymazoline	QRORCRWSRPKEHR-UHFFFAOYSA-N
DB08804	1881	Nandrolone decanoate	JKWKMORAXJQQSR-MOPIKTETSA-N
DB08806	2408	Roxatidine acetate	SMTZFNFIKUPEJC-UHFFFAOYSA-N
DB08807	389	Bopindolol	UUOJIACWOAYWEZ-UHFFFAOYSA-N
DB08808	433	Bupranolol	HQIRNZOQPUAHHV-UHFFFAOYSA-N
DB08809	862	Dichloroacetic acid	JXTHNDFMNIQAHM-UHFFFAOYSA-N
DB08810	652	Cinitapride	ZDLBNXXKDMLZMF-UHFFFAOYSA-N
DB08811	2693	Tofisopam	RUJBDQSFYCKFAA-UHFFFAOYSA-N
DB08814	2744	Triflusal	RMWVZGDJPAKBDE-UHFFFAOYSA-N
DB08815	4168	Lurasidone	PQXKDMSYBGKCJA-CVTJIBDQSA-N
DB08816	4184	Ticagrelor	OEKWJQXRCDYSHL-FNOIDJSQSA-N
DB08819	4229	Tafluprost	WSNODXPBBALQOF-VEJSHDCNSA-N
DB08820	4228	Ivacaftor	PURKAOJPTOLRMP-UHFFFAOYSA-N
DB08822	4322	Azilsartan medoxomil	QJFSABGVXDWMIW-UHFFFAOYSA-N
DB08824	4230	Ioflupane I-123	HXWLAJVUJSVENX-HFIFKADTSA-N
DB08826	4188	Deferiprone	TZXKOCQBRNJULO-UHFFFAOYSA-N
DB08827	4721	Lomitapide	MBBCVAKAJPKAKM-UHFFFAOYSA-N
DB08828	4227	Vismodegib	BPQMGSKTAYIVFO-UHFFFAOYSA-N
DB08835	4050	Spaglumic Acid	GUCKKCMJTSNWCU-BQBZGAKWSA-N
DB08836	2586	Temocapril	FIQOFIRCTOWDOW-BJLQDIEVSA-N
DB08840	4862	N-methylnicotinamide	ZYVXHFWBYUDDBM-UHFFFAOYSA-N
DB08841	2784	Tyramine	DZGWFCGJZKJUFP-UHFFFAOYSA-N
DB08842	64	Acetylcarnitine	RDHQFKQIGNGIED-MRVPVSSYSA-N
DB08847	4272	Hydroxyproline	PMMYEEVYMWASQN-DMTCNVIQSA-N
DB08858	4472	cis-Diamminechlorocholylglycinateplatinum(II)	RUGJYCHQQOPHCW-UHFFFAOYSA-L
DB08858	4568	cis-Diamminechlorocholylglycinateplatinum(II)	RUGJYCHQQOPHCW-UHFFFAOYSA-L
DB08858	4625	cis-Diamminechlorocholylglycinateplatinum(II)	RUGJYCHQQOPHCW-UHFFFAOYSA-L
DB08860	2214	Pitavastatin	VGYFMXBACGZSIL-MCBHFWOFSA-N
DB08864	4174	Rilpivirine	YIBOMRUWOWDFLG-ONEGZZNKSA-N
DB08865	4187	Crizotinib	KTEIFNKAUNYNJU-GFCCVEGCSA-N
DB08868	4167	Fingolimod	KKGQTZUTZRNORY-UHFFFAOYSA-N
DB08871	4171	Eribulin	UFNVPOGXISZXJD-WVMZDRIUSA-N
DB08872	4177	Gabapentin enacarbil	TZDUHAJSIBHXDL-UHFFFAOYSA-N
DB08873	4172	Boceprevir	LHHCSNFAOIFYRV-DOVBMPENSA-N
DB08874	4180	Fidaxomicin	ZVGNESXIJDCBKN-KFGPIHIUSA-N
DB08875	4715	Cabozantinib	ONIQOQHATWINJY-UHFFFAOYSA-N
DB08877	4190	Ruxolitinib	HFNKQEVNSGCOJV-OAHLLOKOSA-N
DB08878	21	Aminopterin	TVZGACDUOSZQKY-LBPRGKRZSA-N
DB08880	4634	Teriflunomide	UTNUDOFZCWSZMS-YFHOEESVSA-N
DB08881	4185	Vemurafenib	GPXBXXGIAQBQNI-UHFFFAOYSA-N
DB08882	4175	Linagliptin	LTXREWYXXSTFRX-QGZVFWFLSA-N
DB08883	4684	Perampanel	PRMWGUBFXWROHD-UHFFFAOYSA-N
DB08887	1413	Icosapent ethyl	SSQPWTVBQMWLSZ-AAQCHOMXSA-N
DB08889	4483	Carfilzomib	BLMPQMFVWMYDKT-NZTKNTHTSA-N
DB08890	4622	Linaclotide	KXGCNMMJRFDFNR-WDRJZQOASA-N
DB08891	282	Arbaclofen	KPYSYYIEGFHWSV-QMMMGPOBSA-N
DB08893	4382	Mirabegron	PBAPPPCECJKMCM-IBGZPJMESA-N
DB08895	4713	Tofacitinib	UJLAWZDWDVHWOW-YPMHNXCESA-N
DB08896	4654	Regorafenib	FNHKPVJBJVTLMP-UHFFFAOYSA-N
DB08897	4484	Aclidinium	ASMXXROZKSBQIH-VITNCHFBSA-N
DB08899	4628	Enzalutamide	WXCXUHSOUPDCQV-UHFFFAOYSA-N
DB08901	4716	Ponatinib	PHXJVRSECIGDHY-UHFFFAOYSA-N
DB08903	4741	Bedaquiline	QUIJNHUBAXPXFS-XLJNKUFUSA-N
DB08905	1238	Formestane	OSVMTWJCGUFAOD-KZQROQTASA-N
DB08906	4554	Fluticasone furoate	XTULMSXFIHGYFS-VLSRWLAYSA-N
DB08907	4758	Canagliflozin	XTNGUQKDFGDXSJ-ZXGKGEBGSA-N
DB08908	4757	Dimethyl fumarate	LDCRTTXIJACKKU-ONEGZZNKSA-N
DB08909	4745	Glycerol phenylbutyrate	ZSDBFLMJVAGKOU-UHFFFAOYSA-N
DB08910	4746	Pomalidomide	UVSMNLNDYGZFPF-UHFFFAOYSA-N
DB08911	4802	Trametinib	LIRYPHYGHXZJBZ-UHFFFAOYSA-N
DB08912	4801	Dabrafenib	BFSMGDJOXZAERB-UHFFFAOYSA-N
DB08913	4568	Radium Ra 223 Dichloride	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08913	4800	Radium Ra 223 Dichloride	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08916	4318	Afatinib	ULXXDDBFHOBEHA-CWDCEQMOSA-N
DB08918	1808	Levomilnacipran	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08918	4864	Levomilnacipran	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08922	2112	Perospirone	FBVFZWUMDDXLLG-HDICACEKSA-N
DB08924	5113	Amfecloral	VBZDETYCYXPOAK-OVCLIPMQSA-N
DB08926	44	Acediasulfone	FKKUMFTYSTZUJG-UHFFFAOYSA-N
DB08927	193	Amperozide	NNAIYOXJNVGUOM-UHFFFAOYSA-N
DB08928	3007	Arsthinol	MRUDSZSRLQAPOG-UHFFFAOYSA-N
DB08930	4805	Dolutegravir	RHWKPHLQXYSBKR-BMIGLBTASA-N
DB08931	4807	Riociguat	WXXSNCNJFUAIDG-UHFFFAOYSA-N
DB08932	4809	Macitentan	JGCMEBMXRHSZKX-UHFFFAOYSA-N
DB08933	4813	Luliconazole	YTAOBBFIOAEMLL-REQDGWNSSA-N
DB08934	4811	Sofosbuvir	TTZHDVOVKQGIBA-IQWMDFIBSA-N
DB08936	593	Chlorcyclizine	WFNAKBGANONZEQ-UHFFFAOYSA-N
DB08939	1555	Letosteine	IKOCLISPVJZJEA-UHFFFAOYSA-N
DB08940	1522	Kebuzone	LGYTZKPVOAIUKX-UHFFFAOYSA-N
DB08941	1510	Isoxsuprine	BMUKKTUHUDJSNZ-HBUWYVDXSA-N
DB08942	1509	Isoxicam	YYUAYBYLJSNDCX-UHFFFAOYSA-N
DB08943	3309	Isoconazole	MPIPASJGOJYODL-UHFFFAOYSA-N
DB08944	1487	Isoaminile	WFLSCFISQHLEED-GOEBONIOSA-N
DB08945	3991	Iotroxic acid	JXMIBUGMYLQZGO-UHFFFAOYSA-N
DB08946	1465	Iopanoic acid	OIRFJRBSRORBCM-UHFFFAOYSA-N
DB08947	1464	Iopamidol	XQZXYNRDCRIARQ-LURJTMIESA-N
DB08948	1452	Iodamide	VVDGWALACJEJKG-UHFFFAOYSA-N
DB08949	1445	Inositol nicotinate	MFZCIDXOLLEMOO-GYSGTQPESA-N
DB08950	1443	Indoramin	JXZZEXZZKAWDSP-UHFFFAOYSA-N
DB08951	1442	Indoprofen	RJMIEHBSYVWVIN-UHFFFAOYSA-N
DB08953	1432	Indalpine	SADQVAVFGNTEOD-UHFFFAOYSA-N
DB08954	1419	Ifenprodil	UYNVMODNBIQBMV-UHFFFAOYSA-N
DB08955	1411	Ibuproxam	BYPIURIATSUHDW-UHFFFAOYSA-N
DB08957	1372	Hexoprenaline	OXLZNBCNGJWPRV-UHFFFAOYSA-N
DB08958	3277	Hexetidine	DTOUUUZOYKYHEP-UHFFFAOYSA-N
DB08960	1366	Hexamethonium	VZJFGSRCJCXDSG-UHFFFAOYSA-N
DB08961	278	Azosemide	HMEDEBAJARCKCT-UHFFFAOYSA-N
DB08962	1298	Glibornuride	RMTYNAPTNBJHQI-LLDVTBCESA-N
DB08964	1284	Gemeprost	KYBOHGVERHWSSV-VNIVIJDLSA-N
DB08966	1259	Fursultiamine	JTLXCMOFVBXEKD-FOWTUZBSSA-N
DB08967	1235	Dimetotiazine	VWNWVCJGUMZDIU-UHFFFAOYSA-N
DB08968	1234	Fominoben	KSNNEUZOAFRTDS-UHFFFAOYSA-N
DB08969	3241	Flurothyl	KGPPDNUWZNWPSI-UHFFFAOYSA-N
DB08970	4553	Fluprednidene	YVHXHNGGPURVOS-SBTDHBFYSA-N
DB08971	1206	Fluocortolone	GAKMQHDJQHZUTJ-ULHLPKEOSA-N
DB08972	1197	Flumequine	DPSPPJIUMHPXMA-UHFFFAOYSA-N
DB08973	3232	Fluclorolone acetonide	NJNWEGFJCGYWQT-VSXGLTOVSA-N
DB08974	1186	Flubendazole	CPEUVMUXAHMANV-UHFFFAOYSA-N
DB08975	1181	Florantyrone	QOBAOSCOLAGPKI-UHFFFAOYSA-N
DB08976	1178	Floctafenine	APQPGQGAWABJLN-UHFFFAOYSA-N
DB08978	1167	Fentonium	CSYZZFNWCDOVIM-OCTNZTSRSA-N
DB08979	1163	Fenspiride	FVNFBBAOMBJTST-UHFFFAOYSA-N
DB08980	1148	Fendiline	NMKSAYKQLCHXDK-UHFFFAOYSA-N
DB08981	1145	Fenbufen	ZPAKPRAICRBAOD-UHFFFAOYSA-N
DB08982	1114	Etozoline	ZCKKHYXUQFTBIK-KTKRTIGZSA-N
DB08983	1106	Etofibrate	XXRVYAFBUDSLJX-UHFFFAOYSA-N
DB08984	3211	Etofenamate	XILVEPYQJIOVNB-UHFFFAOYSA-N
DB08985	1101	Etilefrine	SQVIAVUSQAWMKL-UHFFFAOYSA-N
DB08986	1099	Etifoxine	IBYCYJFUEJQSMK-UHFFFAOYSA-N
DB08987	1097	Etidocaine	VTUSIVBDOCDNHS-UHFFFAOYSA-N
DB08988	1085	Ethoheptazine	WGJHHMKQBWSQIY-UHFFFAOYSA-N
DB08989	1074	Etamivan	BQJODPIMMWWMFC-UHFFFAOYSA-N
DB08990	1035	Eprazinone	BSHWLCACYCVCJE-UHFFFAOYSA-N
DB08991	1029	Epirizole	RHAXSHUQNIEUEY-UHFFFAOYSA-N
DB08992	1022	Eperisone	SQUNAWUMZGQQJD-UHFFFAOYSA-N
DB08993	3180	Enviomycin	HPWIIERXAFODPP-GHBBWTPBSA-N
DB08994	929	Ditazole	UUCMDZWCRNZCOY-UHFFFAOYSA-N
DB08995	3157	Diosmin	GZSOSUNBTXMUFQ-YFAPSIMESA-N
DB08996	902	Dimetacrine	RYQOGSFEJBUZBX-UHFFFAOYSA-N
DB08997	831	Dexetimide	LQQIVYSCPWCSSD-HSZRJFAPSA-N
DB08998	804	Demexiptiline	SEDQWOMFMIJKCU-UHFFFAOYSA-N
DB08999	755	Cyclopentamine	HFXKQSZZZPGLKQ-UHFFFAOYSA-N
DB09000	746	Cyamemazine	SLFGIOIONGJGRT-UHFFFAOYSA-N
DB09001	2134	Barbexaclone	MJCBWPMBFCUHBP-NPULLEENSA-N
DB09001	2305	Barbexaclone	MJCBWPMBFCUHBP-NPULLEENSA-N
DB09002	707	Cloperastine	FLNXBVJLPJNOSI-UHFFFAOYSA-N
DB09003	687	Clocapramine	QAZKXHSIKKNOHH-UHFFFAOYSA-N
DB09004	686	Clobutinol	KVHHQGIIZCJATJ-UHFFFAOYSA-N
DB09006	680	Clinofibrate	BMOVQUBVGICXQN-UHFFFAOYSA-N
DB09007	617	Chlorphenoxamine	KKHPNPMTPORSQE-UHFFFAOYSA-N
DB09008	573	Cefaloridine	CZTQZXZIADLWOZ-CRAIPNDOSA-N
DB09009	3070	Articaine	QTGIAADRBBLJGA-UHFFFAOYSA-N
DB09010	511	Carmofur	AOCCBINRVIKJHY-UHFFFAOYSA-N
DB09011	291	Beclamide	JPYQFYIEOUVJDU-UHFFFAOYSA-N
DB09012	491	Carbazochrome	XSXCZNVKFKNLPR-SDQBBNPISA-N
DB09013	295	Befunolol	ZPQPDBIHYCBNIG-UHFFFAOYSA-N
DB09014	483	Captodiame	IZLPZXSZLLELBJ-UHFFFAOYSA-N
DB09015	477	Canrenoic acid	PBKZPPIHUVSDNM-WNHSNXHDSA-N
DB09017	409	Brotizolam	UMSGKTJDUHERQW-UHFFFAOYSA-N
DB09018	406	Bromopride	GIYAQDDTCWHPPL-UHFFFAOYSA-N
DB09019	402	Bromhexine	OJGDCBLYJGHCIH-UHFFFAOYSA-N
DB09020	375	Bisacodyl	KHOITXIGCFIULA-UHFFFAOYSA-N
DB09021	324	Benzoctamine	GNRXCIONJWKSEA-UHFFFAOYSA-N
DB09022	307	Benfluorex	CJAVTWRYCDNHSM-UHFFFAOYSA-N
DB09023	298	Benactyzine	IVQOFBKHQCTVQV-UHFFFAOYSA-N
DB09026	119	Aliskiren	UXOWGYHJODZGMF-QORCZRPOSA-N
DB09027	4899	Ledipasvir	VRTWBAAJJOHBQU-KMWAZVGDSA-N
DB09028	5217	Cytisine	ANJTVLIZGCUXLD-DTWKUNHWSA-N
DB09030	4870	Vorapaxar	ZBGXUVOIWDMMJE-QHNZEKIYSA-N
DB09031	1810	Miltefosine	PQLXHQMOHUQAKB-UHFFFAOYSA-N
DB09034	4881	Suvorexant	JYTNQNCOQXFQPK-MRXNPFEDSA-N
DB09038	4830	Empagliflozin	OBWASQILIWPZMG-QZMOQZSNSA-N
DB09039	4834	Eliglustat	FJZZPCZKBUKGGU-AUSIDOKSSA-N
DB09040	4874	Efinaconazole	NFEZZTICAUWDHU-RDTXWAMCSA-N
DB09041	4877	Tavaborole	LFQDNHWZDQTITF-UHFFFAOYSA-N
DB09042	4873	Tedizolid phosphate	QCGUSIANLFXSGE-GFCCVEGCSA-N
DB09047	4920	Finafloxacin	FYMHQCNFKNMJAV-HOTGVXAUSA-N
DB09048	4898	Netupitant	WAXQNWCZJDTGBU-UHFFFAOYSA-N
DB09049	4832	Naloxegol	XNKCCCKFOQNXKV-ZRSCBOBOSA-N
DB09050	4922	Ceftolozane	JHFNIHVVXRKLEF-DCZLAGFPSA-N
DB09053	4810	Ibrutinib	XYFPWWZEPKGCCK-GOSISDBHSA-N
DB09054	4878	Idelalisib	IFSDAJWBUCMOAH-HNNXBMFYSA-N
DB09055	76	Acipimox	DJQOOSBJCLSSEY-UHFFFAOYSA-N
DB09056	188	Amorolfine	MQHLMHIZUIDKOO-AYHJJNSGSA-N
DB09059	3008	Atosiban	VWXRQYYUEIYXCZ-OBIMUBPZSA-N
DB09060	4946	Avibactam	NDCUAPJVLWFHHB-UHNVWZDZSA-N
DB09061	5288	Cannabidiol	QHMBSVQNZZTUGM-ZWKOTPCHSA-N
DB09062	540	Cefminox	JSDXOWVAHXDYCU-VXSYNFHWSA-N
DB09063	4866	Ceritinib	VERWOWGGCGHDQE-UHFFFAOYSA-N
DB09064	658	Ciprofibrate	KPSRODZRAIWAKH-UHFFFAOYSA-N
DB09065	4299	Cobicistat	ZCIGNRJZKPOIKD-CQXVEOKZSA-N
DB09068	4806	Vortioxetine	YQNWZWMKLDQSAC-UHFFFAOYSA-N
DB09069	2750	Trimetazidine	UHWVSEOVJBQKBE-UHFFFAOYSA-N
DB09070	2655	Tibolone	WZDGZWOAQTVYBX-XOINTXKNSA-N
DB09071	4820	Tasimelteon	PTOIAAWZLUQTIO-GXFFZTMASA-N
DB09073	4941	Palbociclib	AHJRHEGDXFFMBM-UHFFFAOYSA-N
DB09074	4907	Olaparib	FDLYAMZZIXQODN-UHFFFAOYSA-N
DB09075	4897	Edoxaban	HGVDHZBSSITLCT-JLJPHGGASA-N
