drugbank_id	kegg_ligand_id	name	inchi_key
DB03793	C00539	Benzoic acid	WPYMKLBDIGXBTP-UHFFFAOYSA-N
DB03795	C00966	2-Dehydropantoate	PKVVTUWHANFMQC-UHFFFAOYSA-N
DB03796	C00249	Palmitic Acid	IPCSVZSSVZVIGE-UHFFFAOYSA-N
DB03798	C00239	2'-Deoxycytidine-5'-Monophosphate	NCMVOABPESMRCP-SHYZEUOFSA-N
DB03800	C00365	Deoxyuridine monophosphate	JSRLJPSBLDHEIO-SHYZEUOFSA-N
DB03811	C00860	Histidinol	ZQISRDCJNBUVMM-YFKPBYRVSA-O
DB03817	C03283	L-2,4-diaminobutyric acid	OGNSCSPNOLGXSM-VKHMYHEASA-N
DB03819	C11343	Salicylhydroxamic Acid	HBROZNQEVUILML-UHFFFAOYSA-N
DB03823	C12127	Epigallocatechin	XMOCLSLCDHWDHP-IUODEOHRSA-N
DB03823	C12136	Epigallocatechin	XMOCLSLCDHWDHP-IUODEOHRSA-N
DB03825	C00698	Rhodamine 6G	XFKVYXCRNATCOO-UHFFFAOYSA-M
DB03825	C01327	Rhodamine 6G	XFKVYXCRNATCOO-UHFFFAOYSA-M
DB03825	C11177	Rhodamine 6G	XFKVYXCRNATCOO-UHFFFAOYSA-M
DB03829	C01168	Pseudouridine-5'-Monophosphate	MOBMOJGXNHLLIR-GBNDHIKLSA-N
DB03832	C02838	3-Carboxy-N,N,N-Trimethyl-2-(Octanoyloxy)Propan-1-Aminium	CXTATJFJDMJMIY-CYBMUJFWSA-O
DB03839	C00082	D-Tyrosine	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03839	C01536	D-Tyrosine	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03839	C06420	D-Tyrosine	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03840	C00001	Tetra(Imidazole)Diaquacopper (Ii)	QHMVDLPUUJNKGZ-UHFFFAOYSA-N
DB03840	C01328	Tetra(Imidazole)Diaquacopper (Ii)	QHMVDLPUUJNKGZ-UHFFFAOYSA-N
DB03843	C00067	Formaldehyde	WSFSSNUMVMOOMR-UHFFFAOYSA-N
DB03852	C09844	Eucalyptol	WEEGYLXZBRQIMU-WAAGHKOSSA-N
DB03854	C01672	Pentane-1,5-Diamine	VHRGRCVQAFMJIZ-UHFFFAOYSA-N
DB03856	C07997	L-Eflornithine	VLCYCQAOQCDTCN-ZCFIWIBFSA-N
DB03859	C08193	1-Thio-Beta-D-Glucopyranose	JUSMHIGDXPKSID-DVKNGEFBSA-N
DB03860	C14758	N-Butyl-11-[(7r,8r,9s,13s,14s,17s)-3,17-Dihydroxy-13-Methyl-7,8,9,11,12,13,14,15,16,17-Decahydro-6h-Cyclopenta[a]Phenanthren-7-Yl]-N-Methylundecanamide	BVVFOLSZMQVDKV-KXQIQQEYSA-N
DB03866	C05956	Prostaglandin G2	SGUKUZOVHSFKPH-YNNPMVKQSA-N
DB03868	C00944	3-Dehydroquinic Acid	WVMWZWGZRAXUBK-SYTVJDICSA-N
DB03882	C03051	5-Alpha-Androstane-3-Beta,17beta-Diol	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03882	C03852	5-Alpha-Androstane-3-Beta,17beta-Diol	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03882	C07632	5-Alpha-Androstane-3-Beta,17beta-Diol	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03882	C12525	5-Alpha-Androstane-3-Beta,17beta-Diol	CBMYJHIOYJEBSB-YSZCXEEOSA-N
DB03884	C00166	Phenylpyruvic acid	BTNMPGBKDVTSJY-UHFFFAOYSA-N
DB03886	C06313	Biopterin	LHQIJBMDNUYRAM-AWFVSMACSA-N
DB03887	C04378	Alpha-Adenosine Monophosphate	NVOIXARBSSLBAS-CRKDRTNXSA-N
DB03895	C18367	Malachite Green	VFCNQNZNPKRXIT-UHFFFAOYSA-N
DB03896	C00404	Triphosphoric acid	UNXRWKVEANCORM-UHFFFAOYSA-N
DB03896	C00536	Triphosphoric acid	UNXRWKVEANCORM-UHFFFAOYSA-N
DB03896	C02174	Triphosphoric acid	UNXRWKVEANCORM-UHFFFAOYSA-N
DB03897	C01744	Hydroxyphenyl Propionic Acid	NMHMNPHRMNGLLB-UHFFFAOYSA-N
DB03902	C00209	Oxalic Acid	MUBZPKHOEPUJKR-UHFFFAOYSA-N
DB03904	C00086	Urea	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03909	C13741	Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate	UFZTZBNSLXELAL-IOSLPCCCSA-N
DB03911	C00181	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C00216	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C00259	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C00476	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C01394	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C01508	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C02096	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C02204	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C02205	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C02479	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C02604	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03911	C08353	L-Xylopyranose	SRBFZHDQGSBBOR-CZBDKTQLSA-N
DB03912	C01134	4'-Phosphopantetheine	JDMUPRLRUUMCTL-VIFPVBQESA-N
DB03913	C00876	Coenzyme F420	GEHSZWRGPHDXJO-NALJQGANSA-N
DB03915	C03214	2-Amino-3-Ketobutyric Acid	SAUCHDKDCUROAO-VKHMYHEASA-N
DB03915	C03508	2-Amino-3-Ketobutyric Acid	SAUCHDKDCUROAO-VKHMYHEASA-N
DB03918	C00272	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03923	C12203	Feruloyl Coenzyme A	ILSPFIPSQSFPCN-VYBUCKLUSA-N
DB03926	C03051	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	C03852	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	C07632	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03926	C12525	5-Alpha-Androstane-3-Beta,17-Alpha-Diol	CBMYJHIOYJEBSB-MFXFBURESA-N
DB03929	C00065	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03929	C00716	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03929	C00740	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03933	C11442	C-1027 Aromatized Chromophore	SAWXMTQYIIZWNU-RGEBLUSTSA-O
DB03934	C00038	Protoporphyrin Ix Containing Zn	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03934	C03184	Protoporphyrin Ix Containing Zn	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03935	C03126	1,4-Dideoxy-O2-Sulfo-Glucuronic Acid	COJBCAMFZDFGFK-TVSWGBMESA-N
DB03937	C00279	Erythose-4-Phosphate	NGHMDNPXVRFFGS-IUYQGCFVSA-N
DB03937	C03109	Erythose-4-Phosphate	NGHMDNPXVRFFGS-IUYQGCFVSA-N
DB03938	C06565	Deacetoxycephalosporin C	NNQIJOYQWYKBOW-JWKOBGCHSA-N
DB03940	C01444	Oxamic Acid	SOWBFZRMHSNYGE-UHFFFAOYSA-N
DB03941	C14698	Heptanyl-P-Phenol	KNDDEFBFJLKPFE-UHFFFAOYSA-N
DB03943	C00152	D-Asparagine	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03943	C01905	D-Asparagine	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03943	C16438	D-Asparagine	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03945	C00588	N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium	YHHSONZFOIEMCP-UHFFFAOYSA-O
DB03946	C00230	3,4-Dihydroxybenzoic Acid	YQUVCSBJEUQKSH-UHFFFAOYSA-N
DB03947	C05052	D-Xylulose	ZAQJHHRNXZUBTE-UCORVYFPSA-N
DB03951	C00357	N-acetyl-D-glucosamine-6-phosphate	BRGMHAYQAZFZDJ-RTRLPJTCSA-N
DB03951	C04257	N-acetyl-D-glucosamine-6-phosphate	BRGMHAYQAZFZDJ-RTRLPJTCSA-N
DB03951	C06376	N-acetyl-D-glucosamine-6-phosphate	BRGMHAYQAZFZDJ-RTRLPJTCSA-N
DB03955	C10141	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	C16843	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03956	C01243	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03956	C01245	Inositol 2,4,5-trisphosphate	MMWCIQZXVOZEGG-LKPKBOIGSA-N
DB03959	C03789	N,O6-Disulfo-Glucosamine	DQTRACMFIGDHSN-UKFBFLRUSA-N
DB03961	C11453	2c-Methyl-D-Erythritol 2,4-Cyclodiphosphate	SFRQRNJMIIUYDI-UHNVWZDZSA-N
DB03966	C12032	Clorobiocin	FJAQNRBDVKIIKK-LFLQOBSNSA-N
DB03974	C01924	L-homoarginine	QUOGESRFPZDMMT-YFKPBYRVSA-N
DB03977	C03793	N-Trimethyllysine	MXNRLFUSFKVQSK-QMMMGPOBSA-O
DB03980	C14316	4-(Fluorophenyl)-1-Cyclopropylmethyl-5-(2-Amino-4-Pyrimidinyl)Imidazole	DFEYXQGDDCDXJK-UHFFFAOYSA-N
DB03983	C00283	{[2-Amino-4-oxo-6,7-di(sulfanyl-κS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum	SQVSRPVEMXBYTQ-ZLGQENBPSA-K
DB03983	C05924	{[2-Amino-4-oxo-6,7-di(sulfanyl-κS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum	SQVSRPVEMXBYTQ-ZLGQENBPSA-K
DB03988	C01930	2,6-Diamino-Hexanoic Acid Amide	HKXLAGBDJVHRQG-YFKPBYRVSA-O
DB03989	C00031	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00124	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00159	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00221	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00267	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00737	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00738	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00936	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00962	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C00984	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C01487	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C01582	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C01825	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C02209	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C06464	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C06465	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C06466	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C06467	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C15923	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03989	C17207	D-Allopyranose	WQZGKKKJIJFFOK-IVMDWMLBSA-N
DB03991	C04580	2-deoxy-2,3-dehydro-N-acetylneuraminic acid	JINJZWSZQKHCIP-UFGQHTETSA-N
DB03994	C00189	Ethanolamine	HZAXFHJVJLSVMW-UHFFFAOYSA-N
DB03995	C13183	Betadex	WHGYBXFWUBPSRW-FOUAGVGXSA-N
DB03997	C01100	L-histidinol phosphate	CWNDERHTHMWBSI-YFKPBYRVSA-N
DB04005	C00075	Uridine 5'-triphosphate	PGAVKCOVUIYSFO-XVFCMESISA-N
DB04008	C00038	Bis(5-Amidino-Benzimidazolyl)Methane Zinc	MXICWYSXOKPLOW-UHFFFAOYSA-P
DB04017	C11685	Clorgiline	BTFHLQRNAMSNLC-UHFFFAOYSA-N
DB04022	C01228	Guanosine-5',3'-Tetraphosphate	BUFLLCUFNHESEH-UUOKFMHZSA-N
DB04023	C00976	GDP-alpha-D-mannuronic acid	DNBSDUDYNPJVCN-ZXTXFPBHSA-N
DB04026	C00729	Pseudotropine	CYHOMWAPJJPNMW-RNLVFQAGSA-N
DB04026	C02066	Pseudotropine	CYHOMWAPJJPNMW-RNLVFQAGSA-N
DB04027	C00062	D-arginine	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04027	C00792	D-arginine	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04027	C02385	D-arginine	ODKSFYDXXFIFQN-SCSAIBSYSA-N
DB04028	C03348	Tyvelose	KYPWIZMAJMNPMJ-VANKVMQKSA-N
DB04028	C06471	Tyvelose	KYPWIZMAJMNPMJ-VANKVMQKSA-N
DB04031	C00001	Serine vanadate	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04031	C01328	Serine vanadate	SYKYEBJDHHGBFL-PUAMRSTPSA-M
DB04034	C00199	Ribulose-5-Phosphate	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04034	C00231	Ribulose-5-Phosphate	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04034	C01101	Ribulose-5-Phosphate	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04034	C03291	Ribulose-5-Phosphate	FNZLKVNUWIIPSJ-RFZPGFLSSA-N
DB04038	C01694	Ergosterol	DNVPQKQSNYMLRS-APGDWVJJSA-N
DB04045	C00683	Methylmalonyl-Coenzyme A	MZFOKIKEPGUZEN-AGCMQPJKSA-N
DB04045	C01213	Methylmalonyl-Coenzyme A	MZFOKIKEPGUZEN-AGCMQPJKSA-N
DB04045	C02557	Methylmalonyl-Coenzyme A	MZFOKIKEPGUZEN-AGCMQPJKSA-N
DB04046	C03619	Methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
DB04049	C15038	Coelenteramide	CJIIERPDFZUYPI-UHFFFAOYSA-N
DB04062	C00507	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C01018	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C01019	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C01684	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C02095	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C02338	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C02476	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C02522	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04062	C08352	Beta-D-Fucose	SHZGCJCMOBCMKK-FPRJBGLDSA-N
DB04066	C00811	para-Coumaric Acid	NGSWKAQJJWESNS-ZZXKWVIFSA-N
DB04066	C06738	para-Coumaric Acid	NGSWKAQJJWESNS-ZZXKWVIFSA-N
DB04070	C03240	6-Deoxyerythronolide B	HQZOLNNEQAKEHT-IBBGRPSASA-N
DB04072	C04593	Alpha-Methylisocitric Acid	HHKPKXCSHMJWCF-WVBDSBKLSA-N
DB04074	C00141	alpha-Ketoisovalerate	QHKABHOOEWYVLI-UHFFFAOYSA-N
DB04075	C00624	N-Acetyl-L-Glutamate	RFMMMVDNIPUKGG-YFKPBYRVSA-N
DB04076	C00262	Hypoxanthine	FDGQSTZJBFJUBT-UHFFFAOYSA-N
DB04099	C00857	Deamido-Nad+	SENPVEZBRZQVST-HISDBWNOSA-O
DB04100	C00237	(1,10 Phenanthroline)-(Tri-Carbon Monoxide) Rhenium (I)	XCPVAMYUZCTTHM-UHFFFAOYSA-N
DB04100	C00604	(1,10 Phenanthroline)-(Tri-Carbon Monoxide) Rhenium (I)	XCPVAMYUZCTTHM-UHFFFAOYSA-N
DB04104	C00913	3-Methyladenine	FSASIHFSFGAIJM-UHFFFAOYSA-N
DB04111	C15711	Balhimycin	WKNFBFHAYANQHF-UHFFFAOYSA-N
DB04115	C00757	Berberine	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04115	C12679	Berberine	YBHILYKTIRIUTE-UHFFFAOYSA-N
DB04116	C00252	Allolactose	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04116	C01728	Allolactose	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04116	C05400	Allolactose	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04116	C05402	Allolactose	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04116	C08240	Allolactose	DLRVVLDZNNYCBX-VDGMBKLFSA-N
DB04119	C01324	Hexatantalum Dodecabromide	YWYIQTPPCOBSGN-UHFFFAOYSA-M
DB04119	C13645	Hexatantalum Dodecabromide	YWYIQTPPCOBSGN-UHFFFAOYSA-M
DB04120	C06730	4-Methyl-1,2-Benzenediol	ZBCATMYQYDCTIZ-UHFFFAOYSA-N
DB04122	C00092	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C00275	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C00668	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C01113	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C01172	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C02962	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C02965	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04122	C03735	beta-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-VFUOTHLCSA-N
DB04127	C00117	beta-D-arabinofuranose 5-phosphate	KTVPXOYAKDPRHY-SQOUGZDYSA-N
DB04127	C03736	beta-D-arabinofuranose 5-phosphate	KTVPXOYAKDPRHY-SQOUGZDYSA-N
DB04132	C02886	S-Hexylglutathione	HXJDWCWJDCOHDG-RYUDHWBXSA-N
DB04137	C00044	Guanosine-5'-Triphosphate	XKMLYUALXHKNFT-UUOKFMHZSA-N
DB04143	C03506	Indole-3-Glycerol Phosphate	NQEQTYPJSIEPHW-MNOVXSKESA-N
DB04153	C14180	S-Hydroxymethyl Glutathione	PIUSLWSYOYFRFR-BQBZGAKWSA-N
DB04156	C00742	Aspartate Beryllium Trifluoride	HSAVTCVIBRBWGG-VKZMHLLXSA-K
DB04156	C16487	Aspartate Beryllium Trifluoride	HSAVTCVIBRBWGG-VKZMHLLXSA-K
DB04160	C00013	Pyrophosphoric acid	XPPKVPWEQAFLFU-UHFFFAOYSA-N
DB04166	C00108	Anthranilic acid	RWZYAGGXGHYGMB-UHFFFAOYSA-N
DB04168	C13127	2-Amino-5-Bromo-6-Phenylpyrimidin-4-Ol	CIUUIPMOFZIWIZ-UHFFFAOYSA-N
DB04171	C03571	D-Isovaline	GCHPUFAZSONQIV-RXMQYKEDSA-N
DB04173	C00095	Fructose	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04173	C01719	Fructose	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04173	C02336	Fructose	RFSUNEUAIZKAJO-AZGQCCRYSA-N
DB04179	C14512	Benzofuran	IANQTJSKSUMEQM-UHFFFAOYSA-N
DB04183	C02170	Methylmalonic Acid	ZIYVHBGGAOATLY-UHFFFAOYSA-N
DB04185	C01799	Norvaline	SNDPXSYFESPGGJ-BYPYZUCNSA-N
DB04185	C01826	Norvaline	SNDPXSYFESPGGJ-BYPYZUCNSA-N
DB04189	C06655	N2-(Carboxyethyl)-L-Arginine	OHWCFZJEIHZWMN-LURJTMIESA-N
DB04193	C00263	L-Homoserine	UKAUYVFTDYCKQA-VKHMYHEASA-N
DB04196	C07582	Pteroic Acid	JOAQINSXLLMRCV-UHFFFAOYSA-N
DB04200	C10682	Matairesinol	MATGKVZWFZHCLI-LSDHHAIUSA-N
DB04202	C12125	Isoformononetin	LNIQZRIHAMVRJA-UHFFFAOYSA-N
DB04207	C00449	N-(5-Amino-5-Carboxypentyl)Glutamic Acid	ZDGJAHTZVHVLOT-YUMQZZPRSA-N
DB04214	C03360	4-Nitrophenyl Phosphate	XZKIHKMTEMTJQX-UHFFFAOYSA-N
DB04216	C00389	Quercetin	REFJWTPEDVJJIY-UHFFFAOYSA-N
DB04223	C03417	Nitroarginine	MRAUNPAHJZDYCK-BYPYZUCNSA-N
DB04224	C00712	Oleic Acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04224	C01712	Oleic Acid	ZQPPMHVWECSIRJ-MDZDMXLPSA-N
DB04228	C12026	(2r)-Amino(3,5-Dihydroxyphenyl)Acetic Acid	HOOWCUZPEFNHDT-ZETCQYMHSA-N
DB04231	C00001	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	C01328	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04231	C01589	Tetra(Imidazole)Diaquacopper (I)	HBZDUNQUBNOQIC-UHFFFAOYSA-N
DB04242	C00156	P-Hydroxybenzoic Acid	FJKROLUGYXJWQN-UHFFFAOYSA-N
DB04248	C00420	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	C00551	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	C01835	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04248	C06219	beta-(1->4)-galactotriose	FYGDTMLNYKFZSV-XJJKTWKOSA-N
DB04252	C00438	N-Carbamoyl-L-Aspartate	HLKXYZVTANABHZ-REOHCLBHSA-N
DB04257	C08362	Palmitoleic Acid	SECPZKHBENQXJG-FPLPWBNLSA-N
DB04261	C01563	Carbamic Acid	KXDHJXZQYSOELW-UHFFFAOYSA-N
DB04263	C17703	Geneticin	BRZYSWJRSDMWLG-DJWUNRQOSA-N
DB04265	C00270	N-acetyl-beta-neuraminic acid	SQVRNKJHWKZAKO-PFQGKNLYSA-N
DB04272	C00158	Citric acid	KRKNYBCHXYNGOX-UHFFFAOYSA-N
DB04274	C14290	5,4'-Dideoxyflavanone	SWAJPHCXKPCPQZ-AWEZNQCLSA-N
DB04275	C00978	N-acetylserotonin	MVAWJSIDNICKHF-UHFFFAOYSA-N
DB04279	C04411	3-Isopropylmalic Acid	RNQHMTFBUSSBJQ-UHFFFAOYSA-N
DB04284	C10172	L-proline betaine	CMUNUTVVOOHQPW-LURJTMIESA-N
DB04286	C00181	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C00216	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C00259	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C00476	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C01394	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C01508	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C02096	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C02204	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C02205	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C02479	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C02604	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04286	C08353	beta-D-Ribopyranose	SRBFZHDQGSBBOR-TXICZTDVSA-N
DB04291	C03493	Oxfenicine	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04291	C12323	Oxfenicine	LJCWONGJFPCTTL-ZETCQYMHSA-N
DB04293	C08109	7-(2-Amino-2-Phenyl-Acetylamino)-3-Chloro-8-Oxo-1-Aza-Bicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid	JAPHQRWPEGVNBT-IJLUTSLNSA-N
DB04296	C05825	5-Oxo-L-Norleucine	KSIJECNNZVKMJG-YFKPBYRVSA-N
DB04299	C00122	Maleic Acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04299	C01384	Maleic Acid	VZCYOOQTPOCHFL-UPHRSURJSA-N
DB04300	C04477	(1s,3r,4r,6s)-1,3,4,6-Tetrapkisphosphate	ZAWIXNGTTZTBKV-JMVOWJSSSA-N
DB04302	C11165	4-Hydroxy-3,5-Dimethyl-5-(2-Methyl-Buta-1,3-Dienyl)-5h-Thiophen-2-One	SYQNUQSGEWNWKV-XUIVZRPNSA-N
DB04304	C00257	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	C00514	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	C00770	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	C00800	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	C00817	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	C00880	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04304	C15930	L-Gluconic Acid	RGHNJXZEOKUKBD-QTBDOELSSA-N
DB04308	C03493	D-4-hydroxyphenylglycine	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04308	C12323	D-4-hydroxyphenylglycine	LJCWONGJFPCTTL-SSDOTTSWSA-N
DB04310	C12056	2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide	XJLATMLVMSFZBN-VYDXJSESSA-N
DB04313	C03618	(3S)-3-methyl-D-aspartic acid	LXRUAYBIUSUULX-STHAYSLISA-N
DB04315	C00035	Guanosine-5'-Diphosphate	QGWNDRXFNXRZMB-UUOKFMHZSA-N
DB04325	C05332	Phenethylamine	BHHGXPLMPWCGHP-UHFFFAOYSA-N
DB04326	C00111	Dihydroxyacetone phosphate	GNGACRATGGDKBX-UHFFFAOYSA-N
