drugbank_id	comptox_id	name	inchi_key
DB08895	DTXSID90197271	Tofacitinib	UJLAWZDWDVHWOW-YPMHNXCESA-N
DB08896	DTXSID60226441	Regorafenib	FNHKPVJBJVTLMP-UHFFFAOYSA-N
DB08896	DTXSID60735346	Regorafenib	FNHKPVJBJVTLMP-UHFFFAOYSA-N
DB08896	DTXSID70144349	Regorafenib	FNHKPVJBJVTLMP-UHFFFAOYSA-N
DB08897	DTXSID00223070	Aclidinium	ASMXXROZKSBQIH-VITNCHFBSA-N
DB08897	DTXSID30185854	Aclidinium	ASMXXROZKSBQIH-VITNCHFBSA-N
DB08901	DTXSID50149655	Ponatinib	PHXJVRSECIGDHY-UHFFFAOYSA-N
DB08901	DTXSID50241426	Ponatinib	PHXJVRSECIGDHY-UHFFFAOYSA-N
DB08905	DTXSID3034113	Formestane	OSVMTWJCGUFAOD-KZQROQTASA-N
DB08906	DTXSID60228586	Fluticasone furoate	XTULMSXFIHGYFS-VLSRWLAYSA-N
DB08907	DTXSID00712373	Canagliflozin	XTNGUQKDFGDXSJ-ZXGKGEBGSA-N
DB08908	DTXSID4040765	Dimethyl fumarate	LDCRTTXIJACKKU-ONEGZZNKSA-N
DB08908	DTXSID4060787	Dimethyl fumarate	LDCRTTXIJACKKU-ONEGZZNKSA-N
DB08909	DTXSID40210005	Glycerol phenylbutyrate	ZSDBFLMJVAGKOU-UHFFFAOYSA-N
DB08910	DTXSID40893458	Pomalidomide	UVSMNLNDYGZFPF-UHFFFAOYSA-N
DB08911	DTXSID30152223	Trametinib	LIRYPHYGHXZJBZ-UHFFFAOYSA-N
DB08912	DTXSID20152499	Dabrafenib	BFSMGDJOXZAERB-UHFFFAOYSA-N
DB08912	DTXSID70152500	Dabrafenib	BFSMGDJOXZAERB-UHFFFAOYSA-N
DB08913	DTXSID00893671	Radium Ra 223 Dichloride	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08913	DTXSID2020711	Radium Ra 223 Dichloride	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08913	DTXSID40881395	Radium Ra 223 Dichloride	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08913	DTXSID6043969	Radium Ra 223 Dichloride	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08913	DTXSID80893194	Radium Ra 223 Dichloride	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08915	DTXSID70197193	Aleglitazar	DAYKLWSKQJBGCS-NRFANRHFSA-N
DB08916	DTXSID20893451	Afatinib	ULXXDDBFHOBEHA-CWDCEQMOSA-N
DB08918	DTXSID30147073	Levomilnacipran	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08918	DTXSID3048287	Levomilnacipran	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08918	DTXSID4046785	Levomilnacipran	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08921	DTXSID1020778	(4R)-limonene	XMGQYMWWDOXHJM-JTQLQIEISA-N
DB08921	DTXSID2029612	(4R)-limonene	XMGQYMWWDOXHJM-JTQLQIEISA-N
DB08921	DTXSID6047078	(4R)-limonene	XMGQYMWWDOXHJM-JTQLQIEISA-N
DB08922	DTXSID2048163	Perospirone	FBVFZWUMDDXLLG-HDICACEKSA-N
DB08922	DTXSID70172763	Perospirone	FBVFZWUMDDXLLG-HDICACEKSA-N
DB08922	DTXSID9046449	Perospirone	FBVFZWUMDDXLLG-HDICACEKSA-N
DB08926	DTXSID00229991	Acediasulfone	FKKUMFTYSTZUJG-UHFFFAOYSA-N
DB08926	DTXSID80155360	Acediasulfone	FKKUMFTYSTZUJG-UHFFFAOYSA-N
DB08926	DTXSID80301128	Acediasulfone	FKKUMFTYSTZUJG-UHFFFAOYSA-N
DB08927	DTXSID5045750	Amperozide	NNAIYOXJNVGUOM-UHFFFAOYSA-N
DB08927	DTXSID6048416	Amperozide	NNAIYOXJNVGUOM-UHFFFAOYSA-N
DB08930	DTXSID80153785	Dolutegravir	RHWKPHLQXYSBKR-BMIGLBTASA-N
DB08932	DTXSID50196063	Macitentan	JGCMEBMXRHSZKX-UHFFFAOYSA-N
DB08933	DTXSID3048607	Luliconazole	YTAOBBFIOAEMLL-REQDGWNSSA-N
DB08936	DTXSID7045360	Chlorcyclizine	WFNAKBGANONZEQ-UHFFFAOYSA-N
DB08936	DTXSID9048011	Chlorcyclizine	WFNAKBGANONZEQ-UHFFFAOYSA-N
DB08938	DTXSID20893597	Magaldrate	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	DTXSID20897131	Magaldrate	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	DTXSID3042425	Magaldrate	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	DTXSID40242109	Magaldrate	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	DTXSID4051243	Magaldrate	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	DTXSID50164262	Magaldrate	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	DTXSID5029683	Magaldrate	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	DTXSID6026296	Magaldrate	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	DTXSID8074281	Magaldrate	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	DTXSID80894747	Magaldrate	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08940	DTXSID00234500	Kebuzone	LGYTZKPVOAIUKX-UHFFFAOYSA-N
DB08940	DTXSID30786204	Kebuzone	LGYTZKPVOAIUKX-UHFFFAOYSA-N
DB08941	DTXSID1045328	Isoxsuprine	BMUKKTUHUDJSNZ-HBUWYVDXSA-N
DB08941	DTXSID9023178	Isoxsuprine	BMUKKTUHUDJSNZ-HBUWYVDXSA-N
DB08942	DTXSID0045462	Isoxicam	YYUAYBYLJSNDCX-UHFFFAOYSA-N
DB08943	DTXSID7045447	Isoconazole	MPIPASJGOJYODL-UHFFFAOYSA-N
DB08944	DTXSID5057830	Isoaminile	WFLSCFISQHLEED-GOEBONIOSA-N
DB08945	DTXSID3048782	Iotroxic acid	JXMIBUGMYLQZGO-UHFFFAOYSA-N
DB08945	DTXSID80218969	Iotroxic acid	JXMIBUGMYLQZGO-UHFFFAOYSA-N
DB08946	DTXSID6023159	Iopanoic acid	OIRFJRBSRORBCM-UHFFFAOYSA-N
DB08947	DTXSID1023158	Iopamidol	XQZXYNRDCRIARQ-LURJTMIESA-N
DB08947	DTXSID90860751	Iopamidol	XQZXYNRDCRIARQ-LURJTMIESA-N
DB08948	DTXSID1023150	Iodamide	VVDGWALACJEJKG-UHFFFAOYSA-N
DB08948	DTXSID20143600	Iodamide	VVDGWALACJEJKG-UHFFFAOYSA-N
DB08948	DTXSID90171915	Iodamide	VVDGWALACJEJKG-UHFFFAOYSA-N
DB08949	DTXSID2023147	Inositol nicotinate	MFZCIDXOLLEMOO-GYSGTQPESA-N
DB08950	DTXSID1046504	Indoramin	JXZZEXZZKAWDSP-UHFFFAOYSA-N
DB08950	DTXSID7048370	Indoramin	JXZZEXZZKAWDSP-UHFFFAOYSA-N
DB08951	DTXSID00241335	Indoprofen	RJMIEHBSYVWVIN-UHFFFAOYSA-N
DB08951	DTXSID50243425	Indoprofen	RJMIEHBSYVWVIN-UHFFFAOYSA-N
DB08951	DTXSID5045831	Indoprofen	RJMIEHBSYVWVIN-UHFFFAOYSA-N
DB08951	DTXSID60241336	Indoprofen	RJMIEHBSYVWVIN-UHFFFAOYSA-N
DB08953	DTXSID6048832	Indalpine	SADQVAVFGNTEOD-UHFFFAOYSA-N
DB08953	DTXSID80213196	Indalpine	SADQVAVFGNTEOD-UHFFFAOYSA-N
DB08954	DTXSID2045656	Ifenprodil	UYNVMODNBIQBMV-UHFFFAOYSA-N
DB08957	DTXSID6046688	Hexoprenaline	OXLZNBCNGJWPRV-UHFFFAOYSA-N
DB08957	DTXSID7048322	Hexoprenaline	OXLZNBCNGJWPRV-UHFFFAOYSA-N
DB08958	DTXSID1045297	Hexetidine	DTOUUUZOYKYHEP-UHFFFAOYSA-N
DB08960	DTXSID30145796	Hexamethonium	VZJFGSRCJCXDSG-UHFFFAOYSA-N
DB08960	DTXSID3044700	Hexamethonium	VZJFGSRCJCXDSG-UHFFFAOYSA-N
DB08960	DTXSID40145621	Hexamethonium	VZJFGSRCJCXDSG-UHFFFAOYSA-N
DB08960	DTXSID40197529	Hexamethonium	VZJFGSRCJCXDSG-UHFFFAOYSA-N
DB08960	DTXSID50883229	Hexamethonium	VZJFGSRCJCXDSG-UHFFFAOYSA-N
DB08960	DTXSID60242702	Hexamethonium	VZJFGSRCJCXDSG-UHFFFAOYSA-N
DB08960	DTXSID90147599	Hexamethonium	VZJFGSRCJCXDSG-UHFFFAOYSA-N
DB08960	DTXSID9045053	Hexamethonium	VZJFGSRCJCXDSG-UHFFFAOYSA-N
DB08961	DTXSID7046910	Azosemide	HMEDEBAJARCKCT-UHFFFAOYSA-N
DB08964	DTXSID40895073	Gemeprost	KYBOHGVERHWSSV-VNIVIJDLSA-N
DB08965	DTXSID30891862	Fusafungine	MIZMDSVSLSIMSC-OGLSAIDSSA-N
DB08966	DTXSID0023084	Fursultiamine	JTLXCMOFVBXEKD-FOWTUZBSSA-N
DB08966	DTXSID20873551	Fursultiamine	JTLXCMOFVBXEKD-FOWTUZBSSA-N
DB08966	DTXSID8048602	Fursultiamine	JTLXCMOFVBXEKD-FOWTUZBSSA-N
DB08967	DTXSID6023076	Dimetotiazine	VWNWVCJGUMZDIU-UHFFFAOYSA-N
DB08968	DTXSID1023075	Fominoben	KSNNEUZOAFRTDS-UHFFFAOYSA-N
DB08968	DTXSID6048759	Fominoben	KSNNEUZOAFRTDS-UHFFFAOYSA-N
DB08969	DTXSID5046516	Flurothyl	KGPPDNUWZNWPSI-UHFFFAOYSA-N
DB08970	DTXSID30176343	Fluprednidene	YVHXHNGGPURVOS-SBTDHBFYSA-N
DB08971	DTXSID00861835	Fluocortolone	GAKMQHDJQHZUTJ-ULHLPKEOSA-N
DB08972	DTXSID5045623	Flumequine	DPSPPJIUMHPXMA-UHFFFAOYSA-N
DB08974	DTXSID20746832	Flubendazole	CPEUVMUXAHMANV-UHFFFAOYSA-N
DB08974	DTXSID8023058	Flubendazole	CPEUVMUXAHMANV-UHFFFAOYSA-N
DB08975	DTXSID3023055	Florantyrone	QOBAOSCOLAGPKI-UHFFFAOYSA-N
DB08976	DTXSID8057695	Floctafenine	APQPGQGAWABJLN-UHFFFAOYSA-N
DB08979	DTXSID3045770	Fenspiride	FVNFBBAOMBJTST-UHFFFAOYSA-N
DB08979	DTXSID4023048	Fenspiride	FVNFBBAOMBJTST-UHFFFAOYSA-N
DB08980	DTXSID2045860	Fendiline	NMKSAYKQLCHXDK-UHFFFAOYSA-N
DB08980	DTXSID5048473	Fendiline	NMKSAYKQLCHXDK-UHFFFAOYSA-N
DB08981	DTXSID80228189	Fenbufen	ZPAKPRAICRBAOD-UHFFFAOYSA-N
DB08981	DTXSID9023043	Fenbufen	ZPAKPRAICRBAOD-UHFFFAOYSA-N
DB08982	DTXSID40874489	Etozoline	ZCKKHYXUQFTBIK-KTKRTIGZSA-N
DB08983	DTXSID80185521	Etofibrate	XXRVYAFBUDSLJX-UHFFFAOYSA-N
DB08983	DTXSID90205325	Etofibrate	XXRVYAFBUDSLJX-UHFFFAOYSA-N
DB08984	DTXSID2045448	Etofenamate	XILVEPYQJIOVNB-UHFFFAOYSA-N
DB08985	DTXSID1023029	Etilefrine	SQVIAVUSQAWMKL-UHFFFAOYSA-N
DB08985	DTXSID1045322	Etilefrine	SQVIAVUSQAWMKL-UHFFFAOYSA-N
DB08986	DTXSID30241742	Etifoxine	IBYCYJFUEJQSMK-UHFFFAOYSA-N
DB08987	DTXSID1023027	Etidocaine	VTUSIVBDOCDNHS-UHFFFAOYSA-N
DB08988	DTXSID5048762	Ethoheptazine	WGJHHMKQBWSQIY-UHFFFAOYSA-N
DB08988	DTXSID7023017	Ethoheptazine	WGJHHMKQBWSQIY-UHFFFAOYSA-N
DB08989	DTXSID3023007	Etamivan	BQJODPIMMWWMFC-UHFFFAOYSA-N
DB08990	DTXSID1046631	Eprazinone	BSHWLCACYCVCJE-UHFFFAOYSA-N
DB08990	DTXSID1048336	Eprazinone	BSHWLCACYCVCJE-UHFFFAOYSA-N
DB08991	DTXSID4045422	Epirizole	RHAXSHUQNIEUEY-UHFFFAOYSA-N
DB08992	DTXSID5040671	Eperisone	SQUNAWUMZGQQJD-UHFFFAOYSA-N
DB08992	DTXSID8047844	Eperisone	SQUNAWUMZGQQJD-UHFFFAOYSA-N
DB08993	DTXSID10202038	Enviomycin	HPWIIERXAFODPP-GHBBWTPBSA-N
DB08994	DTXSID3022954	Ditazole	UUCMDZWCRNZCOY-UHFFFAOYSA-N
DB08994	DTXSID60213316	Ditazole	UUCMDZWCRNZCOY-UHFFFAOYSA-N
DB08995	DTXSID00149741	Diosmin	GZSOSUNBTXMUFQ-YFAPSIMESA-N
DB08995	DTXSID4045892	Diosmin	GZSOSUNBTXMUFQ-YFAPSIMESA-N
DB08996	DTXSID4022941	Dimetacrine	RYQOGSFEJBUZBX-UHFFFAOYSA-N
DB08997	DTXSID20242283	Dexetimide	LQQIVYSCPWCSSD-HSZRJFAPSA-N
DB08997	DTXSID2046173	Dexetimide	LQQIVYSCPWCSSD-HSZRJFAPSA-N
DB08998	DTXSID40179441	Demexiptiline	SEDQWOMFMIJKCU-UHFFFAOYSA-N
DB09000	DTXSID50678692	Cyamemazine	SLFGIOIONGJGRT-UHFFFAOYSA-N
DB09000	DTXSID90678691	Cyamemazine	SLFGIOIONGJGRT-UHFFFAOYSA-N
DB09001	DTXSID1023526	Barbexaclone	MJCBWPMBFCUHBP-NPULLEENSA-N
DB09001	DTXSID10482358	Barbexaclone	MJCBWPMBFCUHBP-NPULLEENSA-N
DB09001	DTXSID5021122	Barbexaclone	MJCBWPMBFCUHBP-NPULLEENSA-N
DB09001	DTXSID60584452	Barbexaclone	MJCBWPMBFCUHBP-NPULLEENSA-N
DB09001	DTXSID70873945	Barbexaclone	MJCBWPMBFCUHBP-NPULLEENSA-N
DB09001	DTXSID90195974	Barbexaclone	MJCBWPMBFCUHBP-NPULLEENSA-N
DB09002	DTXSID5045413	Cloperastine	FLNXBVJLPJNOSI-UHFFFAOYSA-N
DB09002	DTXSID7048532	Cloperastine	FLNXBVJLPJNOSI-UHFFFAOYSA-N
DB09003	DTXSID1057749	Clocapramine	QAZKXHSIKKNOHH-UHFFFAOYSA-N
DB09004	DTXSID2022838	Clobutinol	KVHHQGIIZCJATJ-UHFFFAOYSA-N
DB09004	DTXSID7047807	Clobutinol	KVHHQGIIZCJATJ-UHFFFAOYSA-N
DB09006	DTXSID6046638	Clinofibrate	BMOVQUBVGICXQN-UHFFFAOYSA-N
DB09007	DTXSID5022805	Chlorphenoxamine	KKHPNPMTPORSQE-UHFFFAOYSA-N
DB09008	DTXSID10858953	Cefaloridine	CZTQZXZIADLWOZ-CRAIPNDOSA-N
DB09008	DTXSID30679667	Cefaloridine	CZTQZXZIADLWOZ-CRAIPNDOSA-N
DB09008	DTXSID40145888	Cefaloridine	CZTQZXZIADLWOZ-CRAIPNDOSA-N
DB09008	DTXSID9022782	Cefaloridine	CZTQZXZIADLWOZ-CRAIPNDOSA-N
DB09008	DTXSID90894793	Cefaloridine	CZTQZXZIADLWOZ-CRAIPNDOSA-N
DB09009	DTXSID2045444	Articaine	QTGIAADRBBLJGA-UHFFFAOYSA-N
DB09009	DTXSID7048536	Articaine	QTGIAADRBBLJGA-UHFFFAOYSA-N
DB09009	DTXSID90190429	Articaine	QTGIAADRBBLJGA-UHFFFAOYSA-N
DB09010	DTXSID2045941	Carmofur	AOCCBINRVIKJHY-UHFFFAOYSA-N
DB09011	DTXSID5057755	Beclamide	JPYQFYIEOUVJDU-UHFFFAOYSA-N
DB09012	DTXSID10873060	Carbazochrome	XSXCZNVKFKNLPR-SDQBBNPISA-N
DB09012	DTXSID10873065	Carbazochrome	XSXCZNVKFKNLPR-SDQBBNPISA-N
DB09012	DTXSID3048310	Carbazochrome	XSXCZNVKFKNLPR-SDQBBNPISA-N
DB09012	DTXSID30873062	Carbazochrome	XSXCZNVKFKNLPR-SDQBBNPISA-N
DB09012	DTXSID40859079	Carbazochrome	XSXCZNVKFKNLPR-SDQBBNPISA-N
DB09012	DTXSID70873061	Carbazochrome	XSXCZNVKFKNLPR-SDQBBNPISA-N
DB09012	DTXSID80873395	Carbazochrome	XSXCZNVKFKNLPR-SDQBBNPISA-N
DB09015	DTXSID2045602	Canrenoic acid	PBKZPPIHUVSDNM-WNHSNXHDSA-N
DB09015	DTXSID5022726	Canrenoic acid	PBKZPPIHUVSDNM-WNHSNXHDSA-N
DB09017	DTXSID0022692	Brotizolam	UMSGKTJDUHERQW-UHFFFAOYSA-N
DB09018	DTXSID0045383	Bromopride	GIYAQDDTCWHPPL-UHFFFAOYSA-N
DB09018	DTXSID00675732	Bromopride	GIYAQDDTCWHPPL-UHFFFAOYSA-N
DB09018	DTXSID50193936	Bromopride	GIYAQDDTCWHPPL-UHFFFAOYSA-N
DB09019	DTXSID0045886	Bromhexine	OJGDCBLYJGHCIH-UHFFFAOYSA-N
DB09019	DTXSID30229388	Bromhexine	OJGDCBLYJGHCIH-UHFFFAOYSA-N
DB09019	DTXSID6022686	Bromhexine	OJGDCBLYJGHCIH-UHFFFAOYSA-N
DB09020	DTXSID1022681	Bisacodyl	KHOITXIGCFIULA-UHFFFAOYSA-N
DB09021	DTXSID4022654	Benzoctamine	GNRXCIONJWKSEA-UHFFFAOYSA-N
DB09021	DTXSID60143543	Benzoctamine	GNRXCIONJWKSEA-UHFFFAOYSA-N
DB09022	DTXSID5048471	Benfluorex	CJAVTWRYCDNHSM-UHFFFAOYSA-N
DB09022	DTXSID8045854	Benfluorex	CJAVTWRYCDNHSM-UHFFFAOYSA-N
DB09023	DTXSID0022644	Benactyzine	IVQOFBKHQCTVQV-UHFFFAOYSA-N
DB09023	DTXSID8052774	Benactyzine	IVQOFBKHQCTVQV-UHFFFAOYSA-N
DB09026	DTXSID3049045	Aliskiren	UXOWGYHJODZGMF-QORCZRPOSA-N
DB09026	DTXSID40891494	Aliskiren	UXOWGYHJODZGMF-QORCZRPOSA-N
DB09026	DTXSID50649448	Aliskiren	UXOWGYHJODZGMF-QORCZRPOSA-N
DB09026	DTXSID60159265	Aliskiren	UXOWGYHJODZGMF-QORCZRPOSA-N
DB09027	DTXSID90154829	Ledipasvir	VRTWBAAJJOHBQU-KMWAZVGDSA-N
DB09028	DTXSID00883395	Cytisine	ANJTVLIZGCUXLD-DTWKUNHWSA-N
DB09028	DTXSID80274727	Cytisine	ANJTVLIZGCUXLD-DTWKUNHWSA-N
DB09031	DTXSID7045942	Miltefosine	PQLXHQMOHUQAKB-UHFFFAOYSA-N
DB09034	DTXSID90145616	Suvorexant	JYTNQNCOQXFQPK-MRXNPFEDSA-N
DB09039	DTXSID50239166	Eliglustat	FJZZPCZKBUKGGU-AUSIDOKSSA-N
DB09040	DTXSID40167787	Efinaconazole	NFEZZTICAUWDHU-RDTXWAMCSA-N
DB09041	DTXSID00169888	Tavaborole	LFQDNHWZDQTITF-UHFFFAOYSA-N
DB09042	DTXSID30234977	Tedizolid phosphate	QCGUSIANLFXSGE-GFCCVEGCSA-N
DB09042	DTXSID70234976	Tedizolid phosphate	QCGUSIANLFXSGE-GFCCVEGCSA-N
DB09047	DTXSID10175096	Finafloxacin	FYMHQCNFKNMJAV-HOTGVXAUSA-N
DB09047	DTXSID70175097	Finafloxacin	FYMHQCNFKNMJAV-HOTGVXAUSA-N
DB09048	DTXSID50183271	Netupitant	WAXQNWCZJDTGBU-UHFFFAOYSA-N
DB09049	DTXSID50159395	Naloxegol	XNKCCCKFOQNXKV-ZRSCBOBOSA-N
DB09049	DTXSID80234684	Naloxegol	XNKCCCKFOQNXKV-ZRSCBOBOSA-N
DB09053	DTXSID60893450	Ibrutinib	XYFPWWZEPKGCCK-GOSISDBHSA-N
DB09055	DTXSID2046202	Acipimox	DJQOOSBJCLSSEY-UHFFFAOYSA-N
DB09056	DTXSID0046690	Amorolfine	MQHLMHIZUIDKOO-AYHJJNSGSA-N
DB09056	DTXSID80229217	Amorolfine	MQHLMHIZUIDKOO-AYHJJNSGSA-N
DB09059	DTXSID60238569	Atosiban	VWXRQYYUEIYXCZ-OBIMUBPZSA-N
DB09059	DTXSID8048991	Atosiban	VWXRQYYUEIYXCZ-OBIMUBPZSA-N
DB09061	DTXSID10653182	Cannabidiol	QHMBSVQNZZTUGM-ZWKOTPCHSA-N
DB09062	DTXSID00694100	Cefminox	JSDXOWVAHXDYCU-VXSYNFHWSA-N
DB09062	DTXSID20647835	Cefminox	JSDXOWVAHXDYCU-VXSYNFHWSA-N
DB09062	DTXSID50159274	Cefminox	JSDXOWVAHXDYCU-VXSYNFHWSA-N
DB09062	DTXSID6048591	Cefminox	JSDXOWVAHXDYCU-VXSYNFHWSA-N
DB09063	DTXSID10725373	Ceritinib	VERWOWGGCGHDQE-UHFFFAOYSA-N
DB09064	DTXSID8020331	Ciprofibrate	KPSRODZRAIWAKH-UHFFFAOYSA-N
DB09065	DTXSID00143269	Cobicistat	ZCIGNRJZKPOIKD-CQXVEOKZSA-N
DB09069	DTXSID1045407	Trimetazidine	UHWVSEOVJBQKBE-UHFFFAOYSA-N
DB09069	DTXSID2048531	Trimetazidine	UHWVSEOVJBQKBE-UHFFFAOYSA-N
DB09070	DTXSID00587886	Tibolone	WZDGZWOAQTVYBX-XOINTXKNSA-N
DB09070	DTXSID5023667	Tibolone	WZDGZWOAQTVYBX-XOINTXKNSA-N
DB09071	DTXSID70209826	Tasimelteon	PTOIAAWZLUQTIO-GXFFZTMASA-N
DB09072	DTXSID10157296	Sodium oxybate	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09072	DTXSID10168327	Sodium oxybate	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09072	DTXSID2074740	Sodium oxybate	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09072	DTXSID3048940	Sodium oxybate	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09072	DTXSID40678707	Sodium oxybate	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09072	DTXSID70168328	Sodium oxybate	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09072	DTXSID70203920	Sodium oxybate	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09072	DTXSID8037671	Sodium oxybate	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09072	DTXSID80678706	Sodium oxybate	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09073	DTXSID00465655	Palbociclib	AHJRHEGDXFFMBM-UHFFFAOYSA-N
DB09073	DTXSID60231974	Palbociclib	AHJRHEGDXFFMBM-UHFFFAOYSA-N
DB09073	DTXSID70733858	Palbociclib	AHJRHEGDXFFMBM-UHFFFAOYSA-N
DB09075	DTXSID10197399	Edoxaban	HGVDHZBSSITLCT-JLJPHGGASA-N
DB09075	DTXSID50197398	Edoxaban	HGVDHZBSSITLCT-JLJPHGGASA-N
DB09075	DTXSID60153788	Edoxaban	HGVDHZBSSITLCT-JLJPHGGASA-N
DB09076	DTXSID00235971	Umeclidinium	FVTWTVQXNAJTQP-UHFFFAOYSA-N
DB09076	DTXSID50235966	Umeclidinium	FVTWTVQXNAJTQP-UHFFFAOYSA-N
DB09078	DTXSID50194605	Lenvatinib	WOSKHXYHFSIKNG-UHFFFAOYSA-N
DB09078	DTXSID90235081	Lenvatinib	WOSKHXYHFSIKNG-UHFFFAOYSA-N
DB09079	DTXSID40215873	Nintedanib	XZXHXSATPCNXJR-ZIADKAODSA-N
DB09082	DTXSID40198319	Vilanterol	DAFYYTQWSAWIGS-DEOSSOPVSA-N
DB09082	DTXSID80198318	Vilanterol	DAFYYTQWSAWIGS-DEOSSOPVSA-N
DB09082	DTXSID80659232	Vilanterol	DAFYYTQWSAWIGS-DEOSSOPVSA-N
DB09083	DTXSID2046913	Ivabradine	ACRHBAYQBXXRTO-OAQYLSRUSA-N
DB09083	DTXSID2048240	Ivabradine	ACRHBAYQBXXRTO-OAQYLSRUSA-N
DB09083	DTXSID90168224	Ivabradine	ACRHBAYQBXXRTO-OAQYLSRUSA-N
DB09083	DTXSID90675983	Ivabradine	ACRHBAYQBXXRTO-OAQYLSRUSA-N
DB09084	DTXSID1045293	Benzydamine	CNBGNNVCVSKAQZ-UHFFFAOYSA-N
DB09084	DTXSID50191033	Benzydamine	CNBGNNVCVSKAQZ-UHFFFAOYSA-N
DB09084	DTXSID50208559	Benzydamine	CNBGNNVCVSKAQZ-UHFFFAOYSA-N
DB09084	DTXSID7047859	Benzydamine	CNBGNNVCVSKAQZ-UHFFFAOYSA-N
DB09085	DTXSID00493918	Tetracaine	GKCBAIGFKIBETG-UHFFFAOYSA-N
DB09085	DTXSID00892669	Tetracaine	GKCBAIGFKIBETG-UHFFFAOYSA-N
DB09085	DTXSID1043883	Tetracaine	GKCBAIGFKIBETG-UHFFFAOYSA-N
DB09085	DTXSID40196158	Tetracaine	GKCBAIGFKIBETG-UHFFFAOYSA-N
DB09085	DTXSID6042448	Tetracaine	GKCBAIGFKIBETG-UHFFFAOYSA-N
DB09086	DTXSID30771817	Eugenol	RRAFCDWBNXTKKO-UHFFFAOYSA-N
DB09086	DTXSID90190727	Eugenol	RRAFCDWBNXTKKO-UHFFFAOYSA-N
DB09086	DTXSID9020617	Eugenol	RRAFCDWBNXTKKO-UHFFFAOYSA-N
DB09087	DTXSID20897131	Potassium alum	GRLPQNLYRHEGIJ-UHFFFAOYSA-J
DB09087	DTXSID30162125	Potassium alum	GRLPQNLYRHEGIJ-UHFFFAOYSA-J
DB09087	DTXSID3042425	Potassium alum	GRLPQNLYRHEGIJ-UHFFFAOYSA-J
DB09087	DTXSID40195803	Potassium alum	GRLPQNLYRHEGIJ-UHFFFAOYSA-J
DB09087	DTXSID5029683	Potassium alum	GRLPQNLYRHEGIJ-UHFFFAOYSA-J
DB09087	DTXSID9039234	Potassium alum	GRLPQNLYRHEGIJ-UHFFFAOYSA-J
DB09087	DTXSID9042671	Potassium alum	GRLPQNLYRHEGIJ-UHFFFAOYSA-J
DB09088	DTXSID1045320	Amylocaine	FDMBBCOBEAVDAO-UHFFFAOYSA-N
DB09088	DTXSID6047862	Amylocaine	FDMBBCOBEAVDAO-UHFFFAOYSA-N
DB09089	DTXSID10676179	Trimebutine	LORDFXWUHHSAQU-UHFFFAOYSA-N
DB09089	DTXSID4023707	Trimebutine	LORDFXWUHHSAQU-UHFFFAOYSA-N
DB09089	DTXSID5046017	Trimebutine	LORDFXWUHHSAQU-UHFFFAOYSA-N
DB09090	DTXSID2048614	Pinaverium	DDHUTBKXLWCZCO-UHFFFAOYSA-N
DB09091	DTXSID30895062	Tixocortol	YWDBSCORAARPPF-VWUMJDOOSA-N
DB09092	DTXSID0023743	Xanthinol	DSFGXPJYDCSWTA-UHFFFAOYSA-N
DB09092	DTXSID1048255	Xanthinol	DSFGXPJYDCSWTA-UHFFFAOYSA-N
DB09093	DTXSID2045076	Chlortetracycline	CYDMQBQPVICBEU-XRNKAMNCSA-N
DB09093	DTXSID60873792	Chlortetracycline	CYDMQBQPVICBEU-XRNKAMNCSA-N
DB09093	DTXSID9022811	Chlortetracycline	CYDMQBQPVICBEU-XRNKAMNCSA-N
DB09094	DTXSID10199878	Podophyllin	KOUZYZCESNTXJO-UHFFFAOYSA-N
DB09094	DTXSID3045645	Podophyllin	KOUZYZCESNTXJO-UHFFFAOYSA-N
