drugbank_id	lincs_id	name	inchi_key
DB04660	LSM-45427	Choline alfoscerate	SUHOQUVVVLNYQR-MRVPVSSYSA-N
DB04662	LSM-6356	OLOMOUCINE II	NDUVSANREQEDRE-CQSZACIVSA-N
DB04665	LSM-2519	Coumarin	ZYGHJZDHTFUPRJ-UHFFFAOYSA-N
DB04690	LSM-1442	Camptothecin	VSJKWCGYPAHWDS-FQEVSTJZSA-N
DB04690	LSM-4611	Camptothecin	VSJKWCGYPAHWDS-FQEVSTJZSA-N
DB04703	LSM-2858	Hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04703	LSM-45813	Hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04703	LSM-6379	Hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N
DB04707	LSM-3744	Hydroxyfasudil	ZAVGJDAFCZAWSZ-UHFFFAOYSA-N
DB04711	LSM-3496	Iodipamide	FFINMCNLQNTKLU-UHFFFAOYSA-N
DB04729	LSM-6037	Gentamicin C1a	VEGXETMJINRLTH-BOZYPMBZSA-N
DB04743	LSM-3718	Nimesulide	HYWYRSMBCFDLJT-UHFFFAOYSA-N
DB04751	LSM-3118	Purvalanol A	PMXCMJLOPOFPBT-HNNXBMFYSA-N
DB04769	LSM-42784	5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE	SQWZFLMPDUSYGV-POHAHGRESA-N
DB04769	LSM-42785	5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE	SQWZFLMPDUSYGV-POHAHGRESA-N
DB04786	LSM-5775	Suramin	FIAFUQMPZJWCLV-UHFFFAOYSA-N
DB04787	LSM-45780	Tanaproget	PYVFWTPEBMRKSR-UHFFFAOYSA-N
DB04794	LSM-5184	Bifonazole	OCAPBUJLXMYKEJ-UHFFFAOYSA-N
DB04795	LSM-1997	Thenoyltrifluoroacetone	TXBBUSUXYMIVOS-UHFFFAOYSA-N
DB04813	LSM-2862	Bithionol	JFIOVJDNOJYLKP-UHFFFAOYSA-N
DB04815	LSM-2186	Clioquinol	QCDFBFJGMNKBDO-UHFFFAOYSA-N
DB04816	LSM-2208	Dantron	QBPFLULOKWLNNW-UHFFFAOYSA-N
DB04817	LSM-5839	Metamizole	LVWZTYCIRDMTEY-UHFFFAOYSA-N
DB04818	LSM-5940	Iproniazid	NYMGNSNKLVNMIA-UHFFFAOYSA-N
DB04819	LSM-5582	Methapyrilene	HNJJXZKZRAWDPF-UHFFFAOYSA-N
DB04820	LSM-5300	Nialamide	NOIIUHRQUVNIDD-UHFFFAOYSA-N
DB04821	LSM-4388	Nomifensine	XXPANQJNYNUNES-UHFFFAOYSA-N
DB04824	LSM-2432	Phenolphthalein	KJFMBFZCATUALV-UHFFFAOYSA-N
DB04825	LSM-4963	Prenylamine	IFFPICMESYHZPQ-UHFFFAOYSA-N
DB04827	LSM-37020	Urethane	JOYRKODLDBILNP-UHFFFAOYSA-N
DB04828	LSM-6673	Zomepirac	ZXVNMYWKKDOREA-UHFFFAOYSA-N
DB04831	LSM-5478	Tienilic acid	AGHANLSBXUWXTB-UHFFFAOYSA-N
DB04832	LSM-3042	Zimelidine	OYPPVKRFBIWMSX-SXGWCWSVSA-N
DB04832	LSM-42965	Zimelidine	OYPPVKRFBIWMSX-SXGWCWSVSA-N
DB04835	LSM-6182	Maraviroc	GSNHKUDZZFZSJB-QYOOZWMWSA-N
DB04836	LSM-45457	Amineptine	ONNOFKFOZAJDHT-UHFFFAOYSA-N
DB04839	LSM-1519	Cyproterone acetate	UWFYSQMTEOIJJG-FDTZYFLXSA-N
DB04839	LSM-21631	Cyproterone acetate	UWFYSQMTEOIJJG-FDTZYFLXSA-N
DB04839	LSM-45961	Cyproterone acetate	UWFYSQMTEOIJJG-FDTZYFLXSA-N
DB04839	LSM-5071	Cyproterone acetate	UWFYSQMTEOIJJG-FDTZYFLXSA-N
DB04840	LSM-43253	Debrisoquine	JWPGJSVJDAJRLW-UHFFFAOYSA-N
DB04841	LSM-2250	Flunarizine	SMANXXCATUTDDT-QPJJXVBHSA-N
DB04841	LSM-42878	Flunarizine	SMANXXCATUTDDT-QPJJXVBHSA-N
DB04842	LSM-3748	Fluspirilene	QOYHHIBFXOOADH-UHFFFAOYSA-N
DB04843	LSM-5102	Mepenzolate	GKNPSSNBBWDAGH-UHFFFAOYSA-N
DB04844	LSM-36891	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04844	LSM-37018	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04844	LSM-4151	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N
DB04845	LSM-43293	Ixabepilone	FABUFPQFXZVHFB-PVYNADRNSA-N
DB04845	LSM-46135	Ixabepilone	FABUFPQFXZVHFB-PVYNADRNSA-N
DB04846	LSM-5187	Celiprolol	JOATXPAWOHTVSZ-UHFFFAOYSA-N
DB04849	LSM-5926	Cediranib	XXJWYDDUDKYVKI-UHFFFAOYSA-N
DB04854	LSM-3064	Febuxostat	BQSJTQLCZDPROO-UHFFFAOYSA-N
DB04855	LSM-45428	Dronedarone	ZQTNQVWKHCQYLQ-UHFFFAOYSA-N
DB04856	LSM-45970	Dexloxiglumide	QNQZBKQEIFTHFZ-GOSISDBHSA-N
DB04858	LSM-45275	Tirapazamine	ORYDPOVDJJZGHQ-UHFFFAOYSA-N
DB04861	LSM-45235	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N
DB04862	LSM-45503	Merimepodib	JBPUGFODGPKTDW-SFHVURJKSA-N
DB04864	LSM-42822	Huperzine A	ZRJBHWIHUMBLCN-YQEJDHNASA-N
DB04864	LSM-43177	Huperzine A	ZRJBHWIHUMBLCN-YQEJDHNASA-N
DB04864	LSM-43203	Huperzine A	ZRJBHWIHUMBLCN-YQEJDHNASA-N
DB04864	LSM-43204	Huperzine A	ZRJBHWIHUMBLCN-YQEJDHNASA-N
DB04865	LSM-3716	Omacetaxine mepesuccinate	HYFHYPWGAURHIV-JFIAXGOJSA-N
DB04867	LSM-2780	Lintitript	ILNRQFBVVQUOLP-UHFFFAOYSA-N
DB04868	LSM-1099	Nilotinib	HHZIURLSWUIHRB-UHFFFAOYSA-N
DB04871	LSM-45745	Lorcaserin	XTTZERNUQAFMOF-QMMMGPOBSA-N
DB04878	LSM-45566	Voglibose	FZNCGRZWXLXZSZ-CIQUZCHMSA-N
DB04879	LSM-5774	Vatalanib	YCOYDOIWSSHVCK-UHFFFAOYSA-N
DB04881	LSM-45579	Elacridar	OSFCMRGOZNQUSW-UHFFFAOYSA-N
DB04890	LSM-45480	Bepotastine	YWGDOWXRIALTES-UHFFFAOYSA-N
DB04896	LSM-45870	Milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04896	LSM-5211	Milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N
DB04905	LSM-3805	Tesmilifene	NFIXBCVWIPOYCD-UHFFFAOYSA-N
DB04910	LSM-3153	Oxibendazole	RAOCRURYZCVHMG-UHFFFAOYSA-N
DB04924	LSM-6004	Itopride	QQQIECGTIMUVDS-UHFFFAOYSA-N
DB04936	LSM-45839	Tagatose	BJHIKXHVCXFQLS-PQLUHFTBSA-N
DB04942	LSM-5493	Tamibarotene	MUTNCGKQJGXKEM-UHFFFAOYSA-N
DB04944	LSM-36941	Acadesine	RTRQQBHATOEIAF-UUOKFMHZSA-N
DB04944	LSM-4498	Acadesine	RTRQQBHATOEIAF-UUOKFMHZSA-N
DB04946	LSM-5598	Iloperidone	XMXHEBAFVSFQEX-UHFFFAOYSA-N
DB04948	LSM-4951	Lofexidine	KSMAGQUYOIHWFS-UHFFFAOYSA-N
DB04951	LSM-4190	Pirfenidone	ISWRGOKTTBVCFA-UHFFFAOYSA-N
DB04953	LSM-45405	Ezogabine	PCOBBVZJEWWZFR-UHFFFAOYSA-N
DB04960	LSM-6258	Tipifarnib	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB04960	LSM-6259	Tipifarnib	PLHJCIYEEKOWNM-HHHXNRCGSA-N
DB05003	LSM-45234	Imexon	BIXBBIPTYBJTRY-UHFFFAOYSA-N
DB05013	LSM-45681	Ingenol mebutate	VDJHFHXMUKFKET-UXMMOKKRSA-N
DB05015	LSM-43181	Belinostat	NCNRHFGMJRPRSK-MDZDMXLPSA-N
DB05016	LSM-5991	Ataluren	OOUGLTULBSNHNF-UHFFFAOYSA-N
DB05022	LSM-5667	Amonafide	UPALIKSFLSVKIS-UHFFFAOYSA-N
DB05039	LSM-45506	Indacaterol	QZZUEBNBZAPZLX-QFIPXVFZSA-N
DB05075	LSM-45980	TG-100801	JMGXJHWTVBGOKG-UHFFFAOYSA-N
DB05076	LSM-2616	Fenretinide	AKJHMTWEGVYYSE-FXILSDISSA-N
DB05076	LSM-42925	Fenretinide	AKJHMTWEGVYYSE-FXILSDISSA-N
DB05087	LSM-45679	Ganaxolone	PGTVWKLGGCQMBR-FLBATMFCSA-N
DB05107	LSM-6294	16-Bromoepiandrosterone	CWVMWSZEMZOUPC-JUAXIXHSSA-N
DB05134	LSM-43056	Tanespimycin	AYUNIORJHRXIBJ-TXHRRWQRSA-N
DB05134	LSM-43238	Tanespimycin	AYUNIORJHRXIBJ-TXHRRWQRSA-N
DB05134	LSM-43239	Tanespimycin	AYUNIORJHRXIBJ-TXHRRWQRSA-N
DB05137	LSM-5744	Lobeline	MXYUKLILVYORSK-HBMCJLEFSA-N
DB05137	LSM-6479	Lobeline	MXYUKLILVYORSK-HBMCJLEFSA-N
DB05154	LSM-45767	Pretomanid	ZLHZLMOSPGACSZ-NSHDSACASA-N
DB05171	LSM-45770	E-2012	PUOAETJYKQITMO-LANLRWRYSA-N
DB05197	LSM-45400	Sofalcone	GFWRVVCDTLRWPK-KPKJPENVSA-N
DB05220	LSM-37184	Alisertib	ZLHFILGSQDJULK-UHFFFAOYSA-N
DB05223	LSM-43290	Pracinostat	JHDKZFFAIZKUCU-ZRDIBKRKSA-N
DB05239	LSM-45714	Cobimetinib	BSMCAPRUBJMWDF-KRWDZBQOSA-N
DB05262	LSM-45232	Oxypurinol	HXNFUBHNUDHIGC-UHFFFAOYSA-N
DB05265	LSM-45939	Ecabet	IWCWQNVIUXZOMJ-MISYRCLQSA-N
DB05266	LSM-2357	Ibudilast	ZJVFLBOZORBYFE-UHFFFAOYSA-N
DB05271	LSM-45883	Rotigotine	KFQYTPMOWPVWEJ-INIZCTEOSA-N
DB05288	LSM-45607	Anecortave acetate	YUWPMEXLKGOSBF-GACAOOTBSA-N
DB05289	LSM-5174	Tarenflurbil	SYTBZMRGLBWNTM-SNVBAGLBSA-N
DB05294	LSM-1199	Vandetanib	UHTHHESEBZOYNR-UHFFFAOYSA-N
DB05316	LSM-45960	Pimavanserin	RKEWSXXUOLRFBX-UHFFFAOYSA-N
DB05351	LSM-5064	Dexlansoprazole	MJIHNNLFOKEZEW-RUZDIDTESA-N
DB05381	LSM-45288	Histamine	NTYJJOPFIAHURM-UHFFFAOYSA-N
DB05383	LSM-45273	Pimagedine	HAMNKKUPIHEESI-UHFFFAOYSA-N
DB05412	LSM-45867	Talmapimod	ZMELOYOKMZBMRB-DLBZAZTESA-N
DB05416	LSM-5330	Cardarine	YDBLKRPLXZNVNB-UHFFFAOYSA-N
DB05420	LSM-37076	Gallium maltolate	ASYYOZSDALANRF-UHFFFAOYSA-K
DB05424	LSM-1120	Canertinib	OMZCMEYTWSXEPZ-UHFFFAOYSA-N
DB05448	LSM-4918	PX-12	BPBPYQWMFCTCNG-UHFFFAOYSA-N
DB05450	LSM-45816	Smilagenin	GMBQZIIUCVWOCD-UQHLGXRBSA-N
DB05465	LSM-5949	Tandutinib	UXXQOJXBIDBUAC-UHFFFAOYSA-N
DB05470	LSM-5252	VX-702	FYSRKRZDBHOFAY-UHFFFAOYSA-N
DB05482	LSM-45563	7-ethyl-10-hydroxycamptothecin	FJHBVJOVLFPMQE-QFIPXVFZSA-N
DB05482	LSM-6189	7-ethyl-10-hydroxycamptothecin	FJHBVJOVLFPMQE-QFIPXVFZSA-N
DB05501	LSM-45591	AMD-070	WVLHHLRVNDMIAR-IBGZPJMESA-N
DB05511	LSM-1380	Piclidenoson	HUJXGQILHAUCCV-MOROJQBDSA-N
DB05511	LSM-1595	Piclidenoson	HUJXGQILHAUCCV-MOROJQBDSA-N
DB05511	LSM-45709	Piclidenoson	HUJXGQILHAUCCV-MOROJQBDSA-N
DB05524	LSM-1160	Pelitinib	WVUNYSQLFKLYNI-AATRIKPKSA-N
DB05524	LSM-42796	Pelitinib	WVUNYSQLFKLYNI-AATRIKPKSA-N
DB05552	LSM-5731	TG100-115	UJIAQDJKSXQLIT-UHFFFAOYSA-N
DB05575	LSM-1042	Motesanib	RAHBGWKEPAQNFF-UHFFFAOYSA-N
DB05607	LSM-45523	PRX-08066	RPYIKXHIQXRXEM-WLHGVMLRSA-N
DB05611	LSM-45286	Apilimod	HSKAZIJJKRAJAV-KOEQRZSOSA-N
DB05667	LSM-5148	Levoketoconazole	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
DB05667	LSM-5430	Levoketoconazole	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
DB05667	LSM-6434	Levoketoconazole	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
DB05676	LSM-45894	Apremilast	IMOZEMNVLZVGJZ-QGZVFWFLSA-N
DB05719	LSM-4929	Elesclomol	BKJIXTWSNXCKJH-UHFFFAOYSA-N
DB05767	LSM-45595	Andrographolide	BOJKULTULYSRAS-OTESTREVSA-N
DB05812	LSM-5658	Abiraterone	GZOSMCIZMLWJML-VJLLXTKPSA-N
DB05861	LSM-45815	Tasquinimod	ONDYALNGTUAJDX-UHFFFAOYSA-N
DB05913	LSM-1179	OSI-930	FGTCROZDHDSNIO-UHFFFAOYSA-N
DB05928	LSM-1127	Dovitinib	PIQCTGMSNWUMAF-UHFFFAOYSA-N
DB05943	LSM-45934	Resatorvid	LEEIJTHMHDMWLJ-CQSZACIVSA-N
DB05944	LSM-45403	Varlitinib	UWXSAYUXVSFDBQ-CYBMUJFWSA-N
DB05964	LSM-45748	Amitifadine	BSMNRYCSBFHEMQ-KCJUWKMLSA-N
DB05969	LSM-1132	SNS-032	OUSFTKFNBAZUKL-UHFFFAOYSA-N
DB05983	LSM-45471	Bardoxolone methyl	WPTTVJLTNAWYAO-KPOXMGGZSA-N
DB05984	LSM-1207	RAF-265	YABJJWZLRMPFSI-UHFFFAOYSA-N
DB05992	LSM-43250	Plinabulin	UNRCMCRRFYFGFX-TYPNBTCFSA-N
DB06016	LSM-45253	Cariprazine	KPWSJANDNDDRMB-QAQDUYKDSA-N
DB06021	LSM-45753	AV-412	GTWJVFFZCKODEV-UHFFFAOYSA-N
DB06061	LSM-1165	AZD-8330	RWEVIPRMPFNTLO-UHFFFAOYSA-N
DB06075	LSM-1135	Linsitinib	PKCDDUHJAFVJJB-VLZXCDOPSA-N
DB06075	LSM-45278	Linsitinib	PKCDDUHJAFVJJB-VLZXCDOPSA-N
DB06091	LSM-45919	Evofosfamide	UGJWRPJDTDGERK-UHFFFAOYSA-N
DB06134	LSM-5795	SNS-314	FAYAUAZLLLJJGH-UHFFFAOYSA-N
DB06137	LSM-45890	KX-01	HUNGUWOZPQBXGX-UHFFFAOYSA-N
DB06144	LSM-5765	Sertindole	GZKLJWGUPQBVJQ-UHFFFAOYSA-N
DB06145	LSM-43114	Spiramycin	ACTOXUHEUCPTEW-KWBWCIJSSA-N
DB06147	LSM-5327	Sulfathiazole	JNMRHUJNCSQMMB-UHFFFAOYSA-N
DB06148	LSM-1374	Mianserin	UEQUQVLFIPOEMF-UHFFFAOYSA-N
DB06150	LSM-5790	Sulfadimethoxine	ZZORFUFYDOWNEF-UHFFFAOYSA-N
DB06151	LSM-45626	Acetylcysteine	PWKSKIMOESPYIA-BYPYZUCNSA-N
DB06151	LSM-4672	Acetylcysteine	PWKSKIMOESPYIA-BYPYZUCNSA-N
DB06152	LSM-1492	Nylidrin	PTGXAUBQBSGPKF-UHFFFAOYSA-N
DB06153	LSM-3695	Pizotifen	FIADGNVRKBPQEU-UHFFFAOYSA-N
DB06155	LSM-36994	Rimonabant	JZCPYUJPEARBJL-UHFFFAOYSA-N
DB06157	LSM-45263	Istaroxime	MPYLDWFDPHRTEG-PAAYLBSLSA-N
DB06169	LSM-45387	Indibulin	SOLIIYNRSAWTSQ-UHFFFAOYSA-N
DB06174	LSM-1613	Noscapine	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06174	LSM-21629	Noscapine	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06174	LSM-3997	Noscapine	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06174	LSM-4043	Noscapine	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06174	LSM-5741	Noscapine	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06174	LSM-6422	Noscapine	AKNNEGZIBPJZJG-MSOLQXFVSA-N
DB06176	LSM-45396	Romidepsin	OHRURASPPZQGQM-GCCNXGTGSA-N
DB06179	LSM-4924	Darinaparsin	JGDXFQORBMPJGR-YUMQZZPRSA-N
DB06188	LSM-5732	Ispinesib	QJZRFPJCWMNVAV-HHHXNRCGSA-N
DB06191	LSM-5782	Zosuquidar	IHOVFYSQUDPMCN-DBEBIPAYSA-N
DB06195	LSM-1001	Seliciclib	BTIHMVBBUGXLCJ-OAHLLOKOSA-N
DB06199	LSM-45787	Atrasentan	MOTJMGVDPWRKOC-QPVYNBJUSA-N
DB06201	LSM-45759	Rufinamide	POGQSBRIGCQNEG-UHFFFAOYSA-N
DB06212	LSM-45837	Tolvaptan	GYHCTFXIZSNGJT-XMMPIXPASA-N
DB06213	LSM-45927	Regadenoson	LZPZPHGJDAGEJZ-AKAIJSEGSA-N
DB06216	LSM-45575	Asenapine	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06216	LSM-5679	Asenapine	GMDCDXMAFMEDAG-BTJKTKAUSA-N
DB06217	LSM-45707	Vernakalant	VBHQKCBVWWUUKN-KZNAEPCWSA-N
DB06218	LSM-45385	Lacosamide	VPPJLAIAVCUEMN-GFCCVEGCSA-N
DB06228	LSM-45951	Rivaroxaban	KGFYHTZWPPHNLQ-AWEZNQCLSA-N
DB06228	LSM-5499	Rivaroxaban	KGFYHTZWPPHNLQ-AWEZNQCLSA-N
DB06230	LSM-6644	Nalmefene	WJBLNOPPDWQMCH-MBPVOVBZSA-N
DB06233	LSM-43190	Ridaforolimus	BUROJSBIWGDYCN-GAUTUEMISA-N
DB06233	LSM-45997	Ridaforolimus	BUROJSBIWGDYCN-GAUTUEMISA-N
DB06234	LSM-45590	Maribavir	KJFBVJALEQWJBS-XUXIUFHCSA-N
DB06235	LSM-45482	Vadimezan	XGOYIMQSIKSOBS-UHFFFAOYSA-N
DB06237	LSM-45456	Avanafil	WEAJZXNPAWBCOA-INIZCTEOSA-N
DB06243	LSM-45424	Eflornithine	VLCYCQAOQCDTCN-UHFFFAOYSA-N
DB06247	LSM-45388	CX516	ANDGGVOPIJEHOF-UHFFFAOYSA-N
DB06253	LSM-45889	Thioctic acid tromethamine	CCTREOMTIFSZAU-OGFXRTJISA-N
DB06264	LSM-4381	Tolperisone	FSKFPVLPFLJRQB-UHFFFAOYSA-N
DB06266	LSM-6272	Lonidamine	WDRYRZXSPDWGEB-UHFFFAOYSA-N
DB06272	LSM-45401	Maxacalcitol	DTXXSJZBSTYZKE-ZDQKKZTESA-N
DB06274	LSM-45414	Alvimopan	UPNUIXSCZBYVBB-JVFUWBCBSA-N
DB06280	LSM-45645	Senicapoc	SCTZUZTYRMOMKT-UHFFFAOYSA-N
DB06281	LSM-45543	Torcetrapib	CMSGWTNRGKRWGS-NQIIRXRSSA-N
DB06282	LSM-1544	Levocetirizine	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06282	LSM-5412	Levocetirizine	ZKLPARSLTMPFCP-OAQYLSRUSA-N
DB06287	LSM-4295	Temsirolimus	CBPNZQVSJQDFBE-FUXHJELOSA-N
DB06287	LSM-43061	Temsirolimus	CBPNZQVSJQDFBE-FUXHJELOSA-N
DB06287	LSM-45994	Temsirolimus	CBPNZQVSJQDFBE-FUXHJELOSA-N
DB06288	LSM-1669	Amisulpride	NTJOBXMMWNYJFB-UHFFFAOYSA-N
DB06290	LSM-45598	Simeprevir	JTZZSQYMACOLNN-VDWJNHBNSA-N
DB06292	LSM-45664	Dapagliflozin	JVHXJTBJCFBINQ-ADAARDCZSA-N
DB06306	LSM-45514	Onalespib	IFRGXKKQHBVPCQ-UHFFFAOYSA-N
DB06309	LSM-45886	Refametinib	RDSACQWTXKSHJT-NSHDSACASA-N
DB06311	LSM-45613	Darapladib	WDPFJWLDPVQCAJ-UHFFFAOYSA-N
DB06314	LSM-1123	SGX-523	BCZUAADEACICHN-UHFFFAOYSA-N
DB06335	LSM-45955	Saxagliptin	QGJUIPDUBHWZPV-SGTAVMJGSA-N
DB06354	LSM-45407	Tezampanel	ZXFRFPSZAKNPQQ-YTWAJWBKSA-N
DB06393	LSM-3966	Xaliproden	WJJYZXPHLSLMGE-UHFFFAOYSA-N
DB06397	LSM-45966	Nicaraven	KTXBOOWDLPUROC-UHFFFAOYSA-N
DB06401	LSM-45508	Bazedoxifene	UCJGJABZCDBEDK-UHFFFAOYSA-N
DB06403	LSM-45789	Ambrisentan	OUJTZYPIHDYQMC-LJQANCHMSA-N
DB06403	LSM-5031	Ambrisentan	OUJTZYPIHDYQMC-LJQANCHMSA-N
DB06410	LSM-43175	Doxercalciferol	HKXBNHCUPKIYDM-CGMHZMFXSA-N
DB06413	LSM-1343	Armodafinil	YFGHCGITMMYXAQ-LJQANCHMSA-N
DB06413	LSM-45603	Armodafinil	YFGHCGITMMYXAQ-LJQANCHMSA-N
DB06414	LSM-45824	Etravirine	PYGWGZALEOIKDF-UHFFFAOYSA-N
DB06429	LSM-45828	Talnetant	BIAVGWDGIJKWRM-UHFFFAOYSA-N
DB06436	LSM-42995	Semaxanib	WUWDLXZGHZSWQZ-WQLSENKSSA-N
DB06442	LSM-45417	Avasimibe	PTQXTEKSNBVPQJ-UHFFFAOYSA-N
DB06444	LSM-4978	Dexanabinol	SSQJFGMEZBFMNV-PMACEKPBSA-N
DB06448	LSM-45716	Lonafarnib	DHMTURDWPRKSOA-RUZDIDTESA-N
DB06455	LSM-37025	Meclinertant	DYLJVOXRWLXDIG-UHFFFAOYSA-N
DB06457	LSM-45608	Tecastemizole	SFOVDSLXFUGAIV-UHFFFAOYSA-N
DB06458	LSM-1489	Remacemide	YSGASDXSLKIKOD-UHFFFAOYSA-N
DB06468	LSM-45738	Cariporide	IWXNYAIICFKCTM-UHFFFAOYSA-N
DB06469	LSM-1231	Lestaurtinib	UIARLYUEJFELEN-DMVVYWCZSA-N
DB06469	LSM-45844	Lestaurtinib	UIARLYUEJFELEN-DMVVYWCZSA-N
DB06470	LSM-3110	Clomethiazole	PCLITLDOTJTVDJ-UHFFFAOYSA-N
DB06479	LSM-3315	Propentofylline	RBQOQRRFDPXAGN-UHFFFAOYSA-N
DB06486	LSM-1069	Enzastaurin	AXRCEOKUDYDWLF-UHFFFAOYSA-N
DB06523	LSM-45572	Levovirin	IWUCXVSUMQZMFG-RGDLXGNYSA-N
DB06523	LSM-5189	Levovirin	IWUCXVSUMQZMFG-RGDLXGNYSA-N
DB06523	LSM-5701	Levovirin	IWUCXVSUMQZMFG-RGDLXGNYSA-N
DB06523	LSM-6426	Levovirin	IWUCXVSUMQZMFG-RGDLXGNYSA-N
DB06527	LSM-45751	Tramiprosate	SNKZJIOFVMKAOJ-UHFFFAOYSA-N
DB06530	LSM-45841	Resiquimod	BXNMTOQRYBFHNZ-UHFFFAOYSA-N
DB06536	LSM-45922	Tesaglitazar	CXGTZJYQWSUFET-IBGZPJMESA-N
DB06554	LSM-5947	Gaboxadol	ZXRVKCBLGJOCEE-UHFFFAOYSA-N
DB06555	LSM-45705	Siramesine	XWAONOGAGZNUSF-UHFFFAOYSA-N
DB06578	LSM-45914	Tonabersat	XLIIRNOPGJTBJD-ROUUACIJSA-N
DB06581	LSM-45795	Bevirimat	YJEJKUQEXFSVCJ-WRFMNRASSA-N
DB06589	LSM-1114	Pazopanib	CUIHSIWYWATEQL-UHFFFAOYSA-N
DB06594	LSM-45989	Agomelatine	YJYPHIXNFHFHND-UHFFFAOYSA-N
DB06595	LSM-1221	Midostaurin	BMGQWWVMWDBQGC-IIFHNQTCSA-N
DB06595	LSM-2287	Midostaurin	BMGQWWVMWDBQGC-IIFHNQTCSA-N
DB06603	LSM-4284	Panobinostat	FPOHNWQLNRZRFC-ZHACJKMWSA-N
DB06603	LSM-43059	Panobinostat	FPOHNWQLNRZRFC-ZHACJKMWSA-N
DB06605	LSM-45660	Apixaban	QNZCBYKSOIHPEH-UHFFFAOYSA-N
DB06616	LSM-1190	Bosutinib	UBPYILGKFZZVDX-UHFFFAOYSA-N
DB06618	LSM-45619	Cutamesine	UVSWWUWQVAQPJR-UHFFFAOYSA-N
DB06623	LSM-5616	Flupirtine	JUUFBMODXQKSTD-UHFFFAOYSA-N
DB06624	LSM-45803	Taranabant	QLYKJCMUNUWAGO-GAJHUEQPSA-N
DB06626	LSM-43191	Axitinib	RITAVMQDGBJQJZ-FMIVXFBMSA-N
DB06629	LSM-5453	Zibotentan	FJHHZXWJVIEFGJ-UHFFFAOYSA-N
DB06630	LSM-45618	Anacetrapib	MZZLGJHLQGUVPN-HAWMADMCSA-N
DB06635	LSM-45819	Otamixaban	PFGVNLZDWRZPJW-OPAMFIHVSA-N
DB06637	LSM-45521	Dalfampridine	NUKYPUAOHBNCPY-UHFFFAOYSA-N
DB06645	LSM-45737	Anamorelin	VQPFSIRUEPQQPP-MXBOTTGLSA-N
DB06652	LSM-6059	Vicriviroc	CNPVJJQCETWNEU-CYFREDJKSA-N
DB06654	LSM-45956	Safinamide	NEMGRZFTLSKBAP-LBPRGKRZSA-N
DB06654	LSM-5906	Safinamide	NEMGRZFTLSKBAP-LBPRGKRZSA-N
DB06663	LSM-45412	Pasireotide	VMZMNAABQBOLAK-DBILLSOUSA-N
DB06670	LSM-45851	Odanacatib	FWIVDMJALNEADT-SFTDATJTSA-N
DB06673	LSM-45611	Almorexant	DKMACHNQISHMDN-RPLLCQBOSA-N
DB06678	LSM-1706	Esmirtazapine	RONZAEMNMFQXRA-MRXNPFEDSA-N
DB06678	LSM-5894	Esmirtazapine	RONZAEMNMFQXRA-MRXNPFEDSA-N
DB06684	LSM-45389	Vilazodone	SGEGOXDYSFKCPT-UHFFFAOYSA-N
DB06691	LSM-4206	Mepyramine	YECBIJXISLIIDS-UHFFFAOYSA-N
DB06693	LSM-4123	Mevastatin	AJLFOPYRIVGYMJ-INTXDZFKSA-N
DB06693	LSM-5461	Mevastatin	AJLFOPYRIVGYMJ-INTXDZFKSA-N
DB06694	LSM-5262	Xylometazoline	HUCJFAOMUPXHDK-UHFFFAOYSA-N
DB06695	LSM-45249	Dabigatran etexilate	KSGXQBZTULBEEQ-UHFFFAOYSA-N
DB06697	LSM-5519	Artemether	SXYIRMFQILZOAM-HVNFFKDJSA-N
DB06698	LSM-4044	Betahistine	UUQMNUMQCIQDMZ-UHFFFAOYSA-N
DB06700	LSM-45451	Desvenlafaxine	KYYIDSXMWOZKMP-UHFFFAOYSA-N
DB06704	LSM-2969	Iobenguane	PDWUPXJEEYOOTR-UHFFFAOYSA-N
DB06706	LSM-45213	Isometheptene	XVQUOJBERHHONY-UHFFFAOYSA-N
